device_id,population,attack_subtype,scenario_tag,label,split
dev_0004604,normal,,normal_standard,0,train
dev_0004605,normal,,normal_standard,0,train
dev_0004606,normal,,normal_standard,0,validation
dev_0004607,normal,,normal_standard,0,train
dev_0004608,normal,,normal_standard,0,train
dev_0004609,normal,,normal_standard,0,train
dev_0004610,normal,,normal_standard,0,train
dev_0004611,normal,,normal_standard,0,train
dev_0004612,normal,,normal_standard,0,validation
dev_0004613,normal,,normal_standard,0,train
dev_0004614,normal,,normal_standard,0,train
dev_0004615,normal,,normal_standard,0,train
dev_0004616,normal,,normal_standard,0,validation
dev_0004617,normal,,normal_standard,0,validation
dev_0004618,normal,,normal_standard,0,validation
dev_0004619,normal,,normal_standard,0,train
dev_0004620,normal,,normal_standard,0,train
dev_0004621,normal,,normal_standard,0,validation
dev_0004622,normal,,normal_standard,0,train
dev_0004623,normal,,normal_standard,0,validation
dev_0004624,normal,,normal_standard,0,train
dev_0004625,normal,,normal_standard,0,validation
dev_0004626,normal,,normal_standard,0,validation
dev_0004627,normal,,normal_standard,0,validation
dev_0004628,normal,,normal_standard,0,train
dev_0004629,normal,,normal_standard,0,validation
dev_0004630,normal,,normal_standard,0,train
dev_0004631,normal,,normal_standard,0,train
dev_0004632,normal,,normal_standard,0,train
dev_0004633,normal,,normal_standard,0,train
dev_0004634,normal,,normal_standard,0,train
dev_0004635,normal,,normal_standard,0,train
dev_0004636,normal,,normal_standard,0,train
dev_0004637,normal,,normal_standard,0,train
dev_0004638,normal,,normal_standard,0,train
dev_0004639,normal,,normal_standard,0,train
dev_0004640,normal,,normal_standard,0,train
dev_0004641,normal,,normal_standard,0,train
dev_0004642,normal,,normal_standard,0,validation
dev_0004643,normal,,normal_standard,0,validation
dev_0004644,normal,,normal_standard,0,validation
dev_0004645,normal,,normal_standard,0,train
dev_0004646,normal,,normal_standard,0,train
dev_0004647,normal,,normal_standard,0,train
dev_0004648,normal,,normal_standard,0,train
dev_0004649,normal,,normal_standard,0,train
dev_0004650,normal,,normal_standard,0,train
dev_0004651,normal,,normal_standard,0,train
dev_0004652,normal,,normal_standard,0,train
dev_0004653,normal,,normal_standard,0,train
dev_0004654,normal,,normal_standard,0,validation
dev_0004655,normal,,normal_standard,0,train
dev_0004656,normal,,normal_standard,0,train
dev_0004657,normal,,normal_standard,0,validation
dev_0004658,normal,,normal_standard,0,train
dev_0004659,normal,,normal_standard,0,train
dev_0004660,normal,,normal_standard,0,train
dev_0004661,normal,,normal_standard,0,validation
dev_0004662,normal,,normal_standard,0,train
dev_0004663,normal,,normal_standard,0,validation
dev_0004664,normal,,normal_standard,0,validation
dev_0004665,normal,,normal_standard,0,train
dev_0004666,normal,,normal_standard,0,train
dev_0004667,normal,,normal_standard,0,train
dev_0004668,normal,,normal_standard,0,train
dev_0004669,normal,,normal_standard,0,train
dev_0004670,normal,,normal_standard,0,train
dev_0004671,normal,,normal_standard,0,train
dev_0004672,normal,,normal_standard,0,train
dev_0004673,normal,,normal_standard,0,train
dev_0004674,normal,,normal_standard,0,train
dev_0004675,normal,,normal_standard,0,train
dev_0004676,normal,,normal_standard,0,train
dev_0004677,normal,,normal_standard,0,train
dev_0004678,normal,,normal_standard,0,train
dev_0004679,normal,,normal_standard,0,train
dev_0004680,normal,,normal_standard,0,train
dev_0004681,normal,,normal_standard,0,validation
dev_0004682,normal,,normal_standard,0,train
dev_0004683,normal,,normal_standard,0,validation
dev_0004684,normal,,normal_standard,0,train
dev_0004685,normal,,normal_standard,0,validation
dev_0004686,normal,,normal_standard,0,train
dev_0004687,normal,,normal_standard,0,train
dev_0004688,normal,,normal_standard,0,train
dev_0004689,normal,,normal_standard,0,train
dev_0004690,normal,,normal_standard,0,train
dev_0004691,normal,,normal_standard,0,train
dev_0004692,normal,,normal_standard,0,train
dev_0004693,normal,,normal_standard,0,validation
dev_0004694,normal,,normal_standard,0,validation
dev_0004695,normal,,normal_standard,0,train
dev_0004696,normal,,normal_standard,0,train
dev_0004697,normal,,normal_standard,0,train
dev_0004698,normal,,normal_standard,0,validation
dev_0004699,normal,,normal_standard,0,train
dev_0004700,normal,,normal_standard,0,train
dev_0004701,normal,,normal_standard,0,train
dev_0004702,normal,,normal_standard,0,train
dev_0004703,normal,,normal_standard,0,train
dev_0004704,normal,,normal_standard,0,train
dev_0004705,normal,,normal_standard,0,train
dev_0004706,normal,,normal_standard,0,train
dev_0004707,normal,,normal_standard,0,validation
dev_0004708,normal,,normal_standard,0,train
dev_0004709,normal,,normal_standard,0,train
dev_0004710,normal,,normal_standard,0,train
dev_0004711,normal,,normal_standard,0,validation
dev_0004712,normal,,normal_standard,0,train
dev_0004713,normal,,normal_standard,0,train
dev_0004714,normal,,normal_standard,0,validation
dev_0004715,normal,,normal_standard,0,validation
dev_0004716,normal,,normal_standard,0,train
dev_0004717,normal,,normal_standard,0,train
dev_0004718,normal,,normal_standard,0,train
dev_0004719,normal,,normal_standard,0,train
dev_0004720,normal,,normal_standard,0,train
dev_0004721,normal,,normal_standard,0,train
dev_0004722,normal,,normal_standard,0,validation
dev_0004723,normal,,normal_standard,0,train
dev_0004724,normal,,normal_standard,0,train
dev_0004725,normal,,normal_standard,0,train
dev_0004726,normal,,normal_standard,0,train
dev_0004727,normal,,normal_standard,0,validation
dev_0004728,normal,,normal_standard,0,train
dev_0004729,normal,,normal_standard,0,train
dev_0004730,normal,,normal_standard,0,train
dev_0004731,normal,,normal_standard,0,train
dev_0004732,normal,,normal_standard,0,train
dev_0004733,normal,,normal_standard,0,train
dev_0004734,normal,,normal_standard,0,train
dev_0004735,normal,,normal_standard,0,train
dev_0004736,normal,,normal_standard,0,train
dev_0004737,normal,,normal_standard,0,train
dev_0004738,normal,,normal_standard,0,validation
dev_0004739,normal,,normal_standard,0,train
dev_0004740,normal,,normal_standard,0,train
dev_0004741,normal,,normal_standard,0,train
dev_0004742,normal,,normal_standard,0,validation
dev_0004743,normal,,normal_standard,0,train
dev_0004744,normal,,normal_standard,0,train
dev_0004745,normal,,normal_standard,0,validation
dev_0004746,normal,,normal_standard,0,train
dev_0004747,normal,,normal_standard,0,train
dev_0004748,normal,,normal_standard,0,train
dev_0004749,normal,,normal_standard,0,train
dev_0004750,normal,,normal_standard,0,train
dev_0004751,normal,,normal_standard,0,validation
dev_0004752,normal,,normal_standard,0,train
dev_0004753,normal,,normal_standard,0,train
dev_0004754,normal,,normal_standard,0,train
dev_0004755,normal,,normal_standard,0,train
dev_0004756,normal,,normal_standard,0,train
dev_0004757,normal,,normal_standard,0,train
dev_0004758,normal,,normal_standard,0,train
dev_0004759,normal,,normal_standard,0,train
dev_0004760,normal,,normal_standard,0,validation
dev_0004761,normal,,normal_standard,0,train
dev_0004762,normal,,normal_standard,0,validation
dev_0004763,normal,,normal_standard,0,train
dev_0004764,normal,,normal_standard,0,validation
dev_0004765,normal,,normal_standard,0,validation
dev_0004766,normal,,normal_standard,0,train
dev_0004767,normal,,normal_standard,0,train
dev_0004768,normal,,normal_standard,0,validation
dev_0004769,normal,,normal_standard,0,train
dev_0004770,normal,,normal_standard,0,train
dev_0004771,normal,,normal_standard,0,train
dev_0004772,normal,,normal_standard,0,train
dev_0004773,normal,,normal_standard,0,train
dev_0004774,normal,,normal_standard,0,validation
dev_0004775,normal,,normal_standard,0,validation
dev_0004776,normal,,normal_standard,0,train
dev_0004777,normal,,normal_standard,0,train
dev_0004778,normal,,normal_standard,0,train
dev_0004779,normal,,normal_standard,0,train
dev_0004780,normal,,normal_standard,0,train
dev_0004781,normal,,normal_standard,0,validation
dev_0004782,normal,,normal_standard,0,train
dev_0004783,normal,,normal_standard,0,train
dev_0004784,normal,,normal_standard,0,train
dev_0004785,normal,,normal_standard,0,train
dev_0004786,normal,,normal_standard,0,validation
dev_0004787,normal,,normal_standard,0,train
dev_0004788,normal,,normal_standard,0,train
dev_0004789,normal,,normal_standard,0,train
dev_0004790,normal,,normal_standard,0,train
dev_0004791,normal,,normal_standard,0,train
dev_0004792,normal,,normal_standard,0,train
dev_0004793,normal,,normal_standard,0,validation
dev_0004794,normal,,normal_standard,0,train
dev_0004795,normal,,normal_standard,0,train
dev_0004796,normal,,normal_standard,0,train
dev_0004797,normal,,normal_standard,0,train
dev_0004798,normal,,normal_standard,0,train
dev_0004799,normal,,normal_standard,0,train
dev_0004800,normal,,normal_standard,0,train
dev_0004801,normal,,normal_standard,0,validation
dev_0004802,normal,,normal_standard,0,train
dev_0004803,normal,,normal_standard,0,train
dev_0004804,normal,,normal_standard,0,train
dev_0004805,normal,,normal_standard,0,train
dev_0004806,normal,,normal_standard,0,train
dev_0004807,normal,,normal_standard,0,train
dev_0004808,normal,,normal_standard,0,train
dev_0004809,normal,,normal_standard,0,train
dev_0004810,normal,,normal_standard,0,train
dev_0004811,normal,,normal_standard,0,validation
dev_0004812,normal,,normal_standard,0,train
dev_0004813,normal,,normal_standard,0,train
dev_0004814,normal,,normal_standard,0,validation
dev_0004815,normal,,normal_standard,0,train
dev_0004816,normal,,normal_standard,0,train
dev_0004817,normal,,normal_standard,0,train
dev_0004818,normal,,normal_standard,0,train
dev_0004819,normal,,normal_standard,0,validation
dev_0004820,normal,,normal_standard,0,validation
dev_0004821,normal,,normal_standard,0,train
dev_0004822,normal,,normal_standard,0,train
dev_0004823,normal,,normal_standard,0,train
dev_0004824,normal,,normal_standard,0,train
dev_0004825,normal,,normal_standard,0,train
dev_0004826,normal,,normal_standard,0,train
dev_0004827,normal,,normal_standard,0,validation
dev_0004828,normal,,normal_standard,0,train
dev_0004829,normal,,normal_standard,0,train
dev_0004830,normal,,normal_standard,0,train
dev_0004831,normal,,normal_standard,0,train
dev_0004832,normal,,normal_standard,0,train
dev_0004833,normal,,normal_standard,0,train
dev_0004834,normal,,normal_standard,0,train
dev_0004835,normal,,normal_standard,0,train
dev_0004836,normal,,normal_standard,0,train
dev_0004837,normal,,normal_standard,0,train
dev_0004838,normal,,normal_standard,0,train
dev_0004839,normal,,normal_standard,0,validation
dev_0004840,normal,,normal_standard,0,train
dev_0004841,normal,,normal_standard,0,validation
dev_0004842,normal,,normal_standard,0,validation
dev_0004843,normal,,normal_standard,0,train
dev_0004844,normal,,normal_standard,0,train
dev_0004845,normal,,normal_standard,0,train
dev_0004846,normal,,normal_standard,0,train
dev_0004847,normal,,normal_standard,0,train
dev_0004848,normal,,normal_standard,0,validation
dev_0004849,normal,,normal_standard,0,train
dev_0004850,normal,,normal_standard,0,train
dev_0004851,normal,,normal_standard,0,train
dev_0004852,normal,,normal_standard,0,train
dev_0004853,normal,,normal_standard,0,train
dev_0004854,normal,,normal_standard,0,train
dev_0004855,normal,,normal_standard,0,train
dev_0004856,normal,,normal_standard,0,train
dev_0004857,normal,,normal_standard,0,train
dev_0004858,normal,,normal_standard,0,train
dev_0004859,normal,,normal_standard,0,validation
dev_0004860,normal,,normal_standard,0,train
dev_0004861,normal,,normal_standard,0,train
dev_0004862,normal,,normal_standard,0,validation
dev_0004863,normal,,normal_standard,0,train
dev_0004864,normal,,normal_standard,0,train
dev_0004865,normal,,normal_standard,0,train
dev_0004866,normal,,normal_standard,0,train
dev_0004867,normal,,normal_standard,0,train
dev_0004868,normal,,normal_standard,0,train
dev_0004869,normal,,normal_standard,0,train
dev_0004870,normal,,normal_standard,0,train
dev_0004871,normal,,normal_standard,0,validation
dev_0004872,normal,,normal_standard,0,train
dev_0004873,normal,,normal_standard,0,validation
dev_0004874,normal,,normal_standard,0,train
dev_0004875,normal,,normal_standard,0,train
dev_0004876,normal,,normal_standard,0,train
dev_0004877,normal,,normal_standard,0,train
dev_0004878,normal,,normal_standard,0,train
dev_0004879,normal,,normal_standard,0,train
dev_0004880,normal,,normal_standard,0,validation
dev_0004881,normal,,normal_standard,0,train
dev_0004882,normal,,normal_standard,0,train
dev_0004883,normal,,normal_standard,0,train
dev_0004884,normal,,normal_standard,0,train
dev_0004885,normal,,normal_standard,0,train
dev_0004886,normal,,normal_standard,0,train
dev_0004887,normal,,normal_standard,0,train
dev_0004888,normal,,normal_standard,0,train
dev_0004889,normal,,normal_standard,0,train
dev_0004890,normal,,normal_standard,0,validation
dev_0004891,normal,,normal_standard,0,validation
dev_0004892,normal,,normal_standard,0,train
dev_0004893,normal,,normal_standard,0,train
dev_0004894,normal,,normal_standard,0,train
dev_0004895,normal,,normal_standard,0,validation
dev_0004896,normal,,normal_standard,0,train
dev_0004897,normal,,normal_standard,0,train
dev_0004898,normal,,normal_standard,0,train
dev_0004899,normal,,normal_standard,0,train
dev_0004900,normal,,normal_standard,0,train
dev_0004901,normal,,normal_standard,0,train
dev_0004902,normal,,normal_standard,0,train
dev_0004903,normal,,normal_standard,0,train
dev_0004904,normal,,normal_standard,0,validation
dev_0004905,normal,,normal_standard,0,train
dev_0004906,normal,,normal_standard,0,train
dev_0004907,normal,,normal_standard,0,train
dev_0004908,normal,,normal_standard,0,train
dev_0004909,normal,,normal_standard,0,train
dev_0004910,normal,,normal_standard,0,train
dev_0004911,normal,,normal_standard,0,validation
dev_0004912,normal,,normal_standard,0,train
dev_0004913,normal,,normal_standard,0,train
dev_0004914,normal,,normal_standard,0,train
dev_0004915,normal,,normal_standard,0,train
dev_0004916,normal,,normal_standard,0,train
dev_0004917,normal,,normal_standard,0,train
dev_0004918,normal,,normal_standard,0,train
dev_0004919,normal,,normal_standard,0,train
dev_0004920,normal,,normal_standard,0,train
dev_0004921,normal,,normal_standard,0,train
dev_0004922,normal,,normal_standard,0,train
dev_0004923,normal,,normal_standard,0,train
dev_0004924,normal,,normal_standard,0,train
dev_0004925,normal,,normal_standard,0,validation
dev_0004926,normal,,normal_standard,0,train
dev_0004927,normal,,normal_standard,0,train
dev_0004928,normal,,normal_standard,0,train
dev_0004929,normal,,normal_standard,0,train
dev_0004930,normal,,normal_standard,0,validation
dev_0004931,normal,,normal_standard,0,train
dev_0004932,normal,,normal_standard,0,train
dev_0004933,normal,,normal_standard,0,train
dev_0004934,normal,,normal_standard,0,train
dev_0004935,normal,,normal_standard,0,train
dev_0004936,normal,,normal_standard,0,train
dev_0004937,normal,,normal_standard,0,train
dev_0004938,normal,,normal_standard,0,train
dev_0004939,normal,,normal_standard,0,train
dev_0004940,normal,,normal_standard,0,validation
dev_0004941,normal,,normal_standard,0,train
dev_0004942,normal,,normal_standard,0,train
dev_0004943,normal,,normal_standard,0,train
dev_0004944,normal,,normal_standard,0,train
dev_0004945,normal,,normal_standard,0,train
dev_0004946,normal,,normal_standard,0,train
dev_0004947,normal,,normal_standard,0,train
dev_0004948,normal,,normal_standard,0,train
dev_0004949,normal,,normal_standard,0,train
dev_0004950,normal,,normal_standard,0,train
dev_0004951,normal,,normal_standard,0,train
dev_0004952,normal,,normal_standard,0,train
dev_0004953,normal,,normal_standard,0,validation
dev_0004954,normal,,normal_standard,0,train
dev_0004955,normal,,normal_standard,0,train
dev_0004956,normal,,normal_standard,0,train
dev_0004957,normal,,normal_standard,0,train
dev_0004958,normal,,normal_standard,0,train
dev_0004959,normal,,normal_standard,0,train
dev_0004960,normal,,normal_standard,0,validation
dev_0004961,normal,,normal_standard,0,train
dev_0004962,normal,,normal_standard,0,train
dev_0004963,normal,,normal_standard,0,train
dev_0004964,normal,,normal_standard,0,validation
dev_0004965,normal,,normal_standard,0,train
dev_0004966,normal,,normal_standard,0,validation
dev_0004967,normal,,normal_standard,0,train
dev_0004968,normal,,normal_standard,0,validation
dev_0004969,normal,,normal_standard,0,train
dev_0004970,normal,,normal_standard,0,train
dev_0004971,normal,,normal_standard,0,train
dev_0004972,normal,,normal_standard,0,train
dev_0004973,normal,,normal_standard,0,train
dev_0004974,normal,,normal_standard,0,train
dev_0004975,normal,,normal_standard,0,train
dev_0004976,normal,,normal_standard,0,train
dev_0004977,normal,,normal_standard,0,train
dev_0004978,normal,,normal_standard,0,train
dev_0004979,normal,,normal_standard,0,train
dev_0004980,normal,,normal_standard,0,train
dev_0004981,normal,,normal_standard,0,train
dev_0004982,normal,,normal_standard,0,train
dev_0004983,normal,,normal_standard,0,train
dev_0004984,normal,,normal_standard,0,train
dev_0004985,normal,,normal_standard,0,train
dev_0004986,normal,,normal_standard,0,train
dev_0004987,normal,,normal_standard,0,validation
dev_0004988,normal,,normal_standard,0,train
dev_0004989,normal,,normal_standard,0,train
dev_0004990,normal,,normal_standard,0,validation
dev_0004991,normal,,normal_standard,0,train
dev_0004992,normal,,normal_standard,0,validation
dev_0004993,normal,,normal_standard,0,train
dev_0004994,normal,,normal_standard,0,train
dev_0004995,normal,,normal_standard,0,train
dev_0004996,normal,,normal_standard,0,validation
dev_0004997,normal,,normal_standard,0,train
dev_0004998,normal,,normal_standard,0,train
dev_0004999,normal,,normal_standard,0,train
dev_0005000,normal,,normal_standard,0,train
dev_0005001,normal,,normal_standard,0,train
dev_0005002,normal,,normal_standard,0,train
dev_0005003,normal,,normal_standard,0,train
dev_0005004,normal,,normal_standard,0,train
dev_0005005,normal,,normal_standard,0,train
dev_0005006,normal,,normal_standard,0,train
dev_0005007,normal,,normal_standard,0,train
dev_0005008,normal,,normal_standard,0,train
dev_0005009,normal,,normal_standard,0,validation
dev_0005010,normal,,normal_standard,0,train
dev_0005011,normal,,normal_standard,0,train
dev_0005012,normal,,normal_standard,0,validation
dev_0005013,normal,,normal_standard,0,train
dev_0005014,normal,,normal_standard,0,train
dev_0005015,normal,,normal_standard,0,train
dev_0005016,normal,,normal_standard,0,train
dev_0005017,normal,,normal_standard,0,train
dev_0005018,normal,,normal_standard,0,validation
dev_0005019,normal,,normal_standard,0,train
dev_0005020,normal,,normal_standard,0,train
dev_0005021,normal,,normal_standard,0,train
dev_0005022,normal,,normal_standard,0,train
dev_0005023,normal,,normal_standard,0,train
dev_0005024,normal,,normal_standard,0,train
dev_0005025,normal,,normal_standard,0,train
dev_0005026,normal,,normal_standard,0,validation
dev_0005027,normal,,normal_standard,0,train
dev_0005028,normal,,normal_standard,0,train
dev_0005029,normal,,normal_standard,0,train
dev_0005030,normal,,normal_standard,0,train
dev_0005031,normal,,normal_standard,0,validation
dev_0005032,normal,,normal_standard,0,train
dev_0005033,normal,,normal_standard,0,train
dev_0005034,normal,,normal_standard,0,train
dev_0005035,normal,,normal_standard,0,validation
dev_0005036,normal,,normal_standard,0,validation
dev_0005037,normal,,normal_standard,0,train
dev_0005038,normal,,normal_standard,0,train
dev_0005039,normal,,normal_standard,0,train
dev_0005040,normal,,normal_standard,0,train
dev_0005041,normal,,normal_standard,0,train
dev_0005042,normal,,normal_standard,0,train
dev_0005043,normal,,normal_standard,0,train
dev_0005044,normal,,normal_standard,0,train
dev_0005045,normal,,normal_standard,0,validation
dev_0005046,normal,,normal_standard,0,train
dev_0005047,normal,,normal_standard,0,validation
dev_0005048,normal,,normal_standard,0,train
dev_0005049,normal,,normal_standard,0,train
dev_0005050,normal,,normal_standard,0,train
dev_0005051,normal,,normal_standard,0,train
dev_0005052,normal,,normal_standard,0,train
dev_0005053,normal,,normal_standard,0,train
dev_0005054,normal,,normal_standard,0,train
dev_0005055,normal,,normal_standard,0,train
dev_0005056,normal,,normal_standard,0,train
dev_0005057,normal,,normal_standard,0,train
dev_0005058,normal,,normal_standard,0,validation
dev_0005059,normal,,normal_standard,0,train
dev_0005060,normal,,normal_standard,0,validation
dev_0005061,normal,,normal_standard,0,train
dev_0005062,normal,,normal_standard,0,train
dev_0005063,normal,,normal_standard,0,train
dev_0005064,normal,,normal_standard,0,train
dev_0005065,normal,,normal_standard,0,validation
dev_0005066,normal,,normal_standard,0,train
dev_0005067,normal,,normal_standard,0,train
dev_0005068,normal,,normal_standard,0,train
dev_0005069,normal,,normal_standard,0,validation
dev_0005070,normal,,normal_standard,0,validation
dev_0005071,normal,,normal_standard,0,train
dev_0005072,normal,,normal_standard,0,train
dev_0005073,normal,,normal_standard,0,train
dev_0005074,normal,,normal_standard,0,train
dev_0005075,normal,,normal_standard,0,validation
dev_0005076,normal,,normal_standard,0,validation
dev_0005077,normal,,normal_standard,0,train
dev_0005078,normal,,normal_standard,0,train
dev_0005079,normal,,normal_standard,0,validation
dev_0005080,normal,,normal_standard,0,train
dev_0005081,normal,,normal_standard,0,train
dev_0005082,normal,,normal_standard,0,train
dev_0005083,normal,,normal_standard,0,validation
dev_0005084,normal,,normal_standard,0,train
dev_0005085,normal,,normal_standard,0,train
dev_0005086,normal,,normal_standard,0,train
dev_0005087,normal,,normal_standard,0,validation
dev_0005088,normal,,normal_standard,0,train
dev_0005089,normal,,normal_standard,0,train
dev_0005090,normal,,normal_standard,0,train
dev_0005091,normal,,normal_standard,0,train
dev_0005092,normal,,normal_standard,0,train
dev_0005093,normal,,normal_standard,0,train
dev_0005094,normal,,normal_standard,0,train
dev_0005095,normal,,normal_standard,0,train
dev_0005096,normal,,normal_standard,0,train
dev_0005097,normal,,normal_standard,0,validation
dev_0005098,normal,,normal_standard,0,train
dev_0005099,normal,,normal_standard,0,train
dev_0005100,normal,,normal_standard,0,train
dev_0005101,normal,,normal_standard,0,train
dev_0005102,normal,,normal_standard,0,train
dev_0005103,normal,,normal_standard,0,train
dev_0005104,normal,,normal_standard,0,train
dev_0005105,normal,,normal_standard,0,train
dev_0005106,normal,,normal_standard,0,train
dev_0005107,normal,,normal_standard,0,train
dev_0005108,normal,,normal_standard,0,train
dev_0005109,normal,,normal_standard,0,train
dev_0005110,normal,,normal_standard,0,train
dev_0005111,normal,,normal_standard,0,train
dev_0005112,normal,,normal_standard,0,validation
dev_0005113,normal,,normal_standard,0,validation
dev_0005114,normal,,normal_standard,0,validation
dev_0005115,normal,,normal_standard,0,train
dev_0005116,normal,,normal_standard,0,train
dev_0005117,normal,,normal_standard,0,train
dev_0005118,normal,,normal_standard,0,train
dev_0005119,normal,,normal_standard,0,train
dev_0005120,normal,,normal_standard,0,train
dev_0005121,normal,,normal_standard,0,train
dev_0005122,normal,,normal_standard,0,train
dev_0005123,normal,,normal_standard,0,train
dev_0005124,normal,,normal_standard,0,train
dev_0005125,normal,,normal_standard,0,train
dev_0005126,normal,,normal_standard,0,train
dev_0005127,normal,,normal_standard,0,train
dev_0005128,normal,,normal_standard,0,train
dev_0005129,normal,,normal_standard,0,validation
dev_0005130,normal,,normal_standard,0,validation
dev_0005131,normal,,normal_standard,0,train
dev_0005132,normal,,normal_standard,0,validation
dev_0005133,normal,,normal_standard,0,train
dev_0005134,normal,,normal_standard,0,train
dev_0005135,normal,,normal_standard,0,train
dev_0005136,normal,,normal_standard,0,train
dev_0005137,normal,,normal_standard,0,train
dev_0005138,normal,,normal_standard,0,validation
dev_0005139,normal,,normal_standard,0,train
dev_0005140,normal,,normal_standard,0,train
dev_0005141,normal,,normal_standard,0,train
dev_0005142,normal,,normal_standard,0,train
dev_0005143,normal,,normal_standard,0,validation
dev_0005144,normal,,normal_standard,0,train
dev_0005145,normal,,normal_standard,0,train
dev_0005146,normal,,normal_standard,0,validation
dev_0005147,normal,,normal_standard,0,train
dev_0005148,normal,,normal_standard,0,validation
dev_0005149,normal,,normal_standard,0,train
dev_0005150,normal,,normal_standard,0,train
dev_0005151,normal,,normal_standard,0,train
dev_0005152,normal,,normal_standard,0,validation
dev_0005153,normal,,normal_standard,0,train
dev_0005154,normal,,normal_standard,0,validation
dev_0005155,normal,,normal_standard,0,train
dev_0005156,normal,,normal_standard,0,train
dev_0005157,normal,,normal_standard,0,train
dev_0005158,normal,,normal_standard,0,train
dev_0005159,normal,,normal_standard,0,train
dev_0005160,normal,,normal_standard,0,validation
dev_0005161,normal,,normal_standard,0,train
dev_0005162,normal,,normal_standard,0,train
dev_0005163,normal,,normal_standard,0,train
dev_0005164,normal,,normal_standard,0,train
dev_0005165,normal,,normal_standard,0,train
dev_0005166,normal,,normal_standard,0,train
dev_0005167,normal,,normal_standard,0,validation
dev_0005168,normal,,normal_standard,0,train
dev_0005169,normal,,normal_standard,0,train
dev_0005170,normal,,normal_standard,0,train
dev_0005171,normal,,normal_standard,0,train
dev_0005172,normal,,normal_standard,0,train
dev_0005173,normal,,normal_standard,0,train
dev_0005174,normal,,normal_standard,0,validation
dev_0005175,normal,,normal_standard,0,train
dev_0005176,normal,,normal_standard,0,train
dev_0005177,normal,,normal_standard,0,train
dev_0005178,normal,,normal_standard,0,train
dev_0005179,normal,,normal_standard,0,train
dev_0005180,normal,,normal_standard,0,validation
dev_0005181,normal,,normal_standard,0,train
dev_0005182,normal,,normal_standard,0,train
dev_0005183,normal,,normal_standard,0,train
dev_0005184,normal,,normal_standard,0,train
dev_0005185,normal,,normal_standard,0,validation
dev_0005186,normal,,normal_standard,0,train
dev_0005187,normal,,normal_standard,0,train
dev_0005188,normal,,normal_standard,0,train
dev_0005189,normal,,normal_standard,0,validation
dev_0005190,normal,,normal_standard,0,train
dev_0005191,normal,,normal_standard,0,train
dev_0005192,normal,,normal_standard,0,train
dev_0005193,normal,,normal_standard,0,train
dev_0005194,normal,,normal_standard,0,train
dev_0005195,normal,,normal_standard,0,train
dev_0005196,normal,,normal_standard,0,train
dev_0005197,normal,,normal_standard,0,train
dev_0005198,normal,,normal_standard,0,validation
dev_0005199,normal,,normal_standard,0,train
dev_0005200,normal,,normal_standard,0,train
dev_0005201,normal,,normal_standard,0,train
dev_0005202,normal,,normal_standard,0,validation
dev_0005203,normal,,normal_standard,0,train
dev_0005204,normal,,normal_standard,0,train
dev_0005205,normal,,normal_standard,0,train
dev_0005206,normal,,normal_standard,0,train
dev_0005207,normal,,normal_standard,0,train
dev_0005208,normal,,normal_standard,0,train
dev_0005209,normal,,normal_standard,0,train
dev_0005210,normal,,normal_standard,0,train
dev_0005211,normal,,normal_standard,0,train
dev_0005212,normal,,normal_standard,0,train
dev_0005213,normal,,normal_standard,0,train
dev_0005214,normal,,normal_standard,0,validation
dev_0005215,normal,,normal_standard,0,train
dev_0005216,normal,,normal_standard,0,train
dev_0005217,normal,,normal_standard,0,train
dev_0005218,normal,,normal_standard,0,validation
dev_0005219,normal,,normal_standard,0,train
dev_0005220,normal,,normal_standard,0,train
dev_0005221,normal,,normal_standard,0,train
dev_0005222,normal,,normal_standard,0,train
dev_0005223,normal,,normal_standard,0,validation
dev_0005224,normal,,normal_standard,0,validation
dev_0005225,normal,,normal_standard,0,train
dev_0005226,normal,,normal_standard,0,train
dev_0005227,normal,,normal_standard,0,train
dev_0005228,normal,,normal_standard,0,validation
dev_0005229,normal,,normal_standard,0,train
dev_0005230,normal,,normal_standard,0,validation
dev_0005231,normal,,normal_standard,0,validation
dev_0005232,normal,,normal_standard,0,train
dev_0005233,normal,,normal_standard,0,train
dev_0005234,normal,,normal_standard,0,train
dev_0005235,normal,,normal_standard,0,train
dev_0005236,normal,,normal_standard,0,train
dev_0005237,normal,,normal_standard,0,train
dev_0005238,normal,,normal_standard,0,train
dev_0005239,normal,,normal_standard,0,validation
dev_0005240,normal,,normal_standard,0,train
dev_0005241,normal,,normal_standard,0,train
dev_0005242,normal,,normal_standard,0,train
dev_0005243,normal,,normal_standard,0,train
dev_0005244,normal,,normal_standard,0,train
dev_0005245,normal,,normal_standard,0,train
dev_0005246,normal,,normal_standard,0,validation
dev_0005247,normal,,normal_standard,0,train
dev_0005248,normal,,normal_standard,0,train
dev_0005249,normal,,normal_standard,0,train
dev_0005250,normal,,normal_standard,0,train
dev_0005251,normal,,normal_standard,0,validation
dev_0005252,normal,,normal_standard,0,train
dev_0005253,normal,,normal_standard,0,validation
dev_0005254,normal,,normal_standard,0,validation
dev_0005255,normal,,normal_standard,0,train
dev_0005256,normal,,normal_standard,0,train
dev_0005257,normal,,normal_standard,0,train
dev_0005258,normal,,normal_standard,0,train
dev_0005259,normal,,normal_standard,0,validation
dev_0005260,normal,,normal_standard,0,train
dev_0005261,normal,,normal_standard,0,train
dev_0005262,normal,,normal_standard,0,train
