event_id,request_id,timestamp,device_id,session_id,prior_attempts_10s,prior_attempts_60s,prior_attempts_5m,prior_attempts_1h,prior_attempts_24h,prior_attempts_7d,prospective_requests_10s,prospective_requests_60s,distinct_cards_5m,distinct_cards_1h,distinct_cards_24h,distinct_cards_7d,distinct_bins_5m,distinct_bins_24h,cross_session_cards_24h,cross_session_cards_7d,prior_decline_streak,prior_decline_ratio_5m,prior_decline_ratio_24h,attempts_before_first_approval,attempts_after_first_approval,seconds_since_previous_authorization,device_age_seconds,session_age_seconds,seconds_since_previous_session,sessions_24h,sessions_7d,ip_changes_24h,devices_per_ip_5m,requests_per_ip_5m,same_card_retry_ratio_24h,card_switches_after_decline_24h,current_amount,amount_delta_from_previous,amount_variation_24h,near_minimum_ratio_24h,prior_successful_checkouts,seconds_since_successful_checkout,campaign_active,label,population,attack_subtype,scenario_tag
evt_0042475,req_0017365,2026-01-13T05:30:27+00:00,dev_0008886,dev_0008886_s1,2.000000,10.000000,10.000000,10.000000,10.000000,10.000000,3.000000,11.000000,6.000000,6.000000,6.000000,6.000000,3.000000,3.000000,1.000000,1.000000,0.000000,0.400000,0.400000,0.000000,9.000000,4.000000,24.000000,24.000000,0.000000,1.000000,1.000000,1.000000,1.000000,5.000000,0.000000,3.000000,1.090000,-16.360000,8.079597,0.100000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0042477,req_0017366,2026-01-13T05:30:28+00:00,dev_0008886,dev_0008886_s1,2.000000,10.000000,10.000000,10.000000,10.000000,10.000000,4.000000,12.000000,6.000000,6.000000,6.000000,6.000000,2.000000,2.000000,1.000000,1.000000,0.000000,0.400000,0.400000,0.000000,9.000000,5.000000,25.000000,25.000000,0.000000,1.000000,1.000000,1.000000,1.000000,6.000000,0.000000,3.000000,11.290000,-6.160000,8.079597,0.100000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0057674,req_0024733,2026-01-13T05:32:49+00:00,dev_0009735,dev_0009735_s2,0.000000,0.000000,0.000000,1.000000,3.000000,4.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,1.000000,1.000000,2.000000,2.000000,0.000000,0.000000,0.333333,1.000000,2.000000,471.000000,86982.000000,471.000000,86982.000000,1.000000,2.000000,1.000000,1.000000,1.000000,0.000000,0.000000,8.960000,-4.300000,6.011147,0.333333,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0006015,req_0002231,2026-01-13T05:35:57+00:00,dev_0001769,dev_0001769_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,4.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0057676,req_0024734,2026-01-13T05:40:35+00:00,dev_0009735,dev_0009735_s2,0.000000,0.000000,0.000000,2.000000,4.000000,5.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.250000,1.000000,3.000000,466.000000,87448.000000,937.000000,87448.000000,1.000000,2.000000,1.000000,1.000000,1.000000,0.750000,0.000000,28.600000,19.640000,5.210926,0.250000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0017769,req_0006554,2026-01-13T05:43:32+00:00,dev_0005211,dev_0005211_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,15.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0009619,req_0003553,2026-01-13T05:46:47+00:00,dev_0002821,dev_0002821_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,5.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0006639,req_0002457,2026-01-13T05:51:06+00:00,dev_0001951,dev_0001951_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,7.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0055117,req_0023500,2026-01-13T05:52:35+00:00,dev_0009573,dev_0009573_s4,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5.000000,1.000000,1.000000,1.000000,5.000000,3.000000,0.000000,0.000000,3.000000,4.000000,170261.000000,517453.000000,0.000000,172268.000000,1.000000,4.000000,1.000000,1.000000,1.000000,0.000000,0.000000,7.760000,-11.510000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0055119,req_0023501,2026-01-13T05:59:57+00:00,dev_0009573,dev_0009573_s4,0.000000,0.000000,0.000000,1.000000,1.000000,9.000000,1.000000,1.000000,1.000000,2.000000,2.000000,6.000000,1.000000,2.000000,1.000000,5.000000,4.000000,0.000000,1.000000,3.000000,5.000000,442.000000,517895.000000,442.000000,172710.000000,1.000000,4.000000,0.000000,1.000000,1.000000,0.000000,0.000000,2.370000,-5.390000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0024614,req_0009416,2026-01-13T06:01:58+00:00,dev_0006519,dev_0006519_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,3.970000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_standard
evt_0055121,req_0023502,2026-01-13T06:05:20+00:00,dev_0009573,dev_0009573_s4,0.000000,0.000000,0.000000,2.000000,2.000000,10.000000,1.000000,1.000000,1.000000,3.000000,3.000000,7.000000,1.000000,2.000000,1.000000,5.000000,5.000000,0.000000,1.000000,3.000000,6.000000,323.000000,518218.000000,765.000000,173033.000000,1.000000,4.000000,0.000000,1.000000,1.000000,0.000000,1.000000,8.940000,6.570000,2.695000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0004452,req_0001654,2026-01-13T06:05:31+00:00,dev_0001313,dev_0001313_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,30.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0022204,req_0008340,2026-01-13T06:15:04+00:00,dev_0006220,dev_0006220_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,17.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_bad_luck
evt_0022206,req_0008341,2026-01-13T06:15:13+00:00,dev_0006220,dev_0006220_s1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,9.000000,9.000000,9.000000,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,1.000000,0.000000,13.430000,-4.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_bad_luck
evt_0022208,req_0008342,2026-01-13T06:15:22+00:00,dev_0006220,dev_0006220_s1,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,3.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,2.000000,0.000000,9.000000,18.000000,18.000000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,0.000000,20.980000,7.550000,2.140000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_bad_luck
evt_0058912,req_0025331,2026-01-13T06:19:13+00:00,dev_0009812,dev_0009812_s2,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,0.000000,0.000000,0.500000,2.000000,0.000000,84791.000000,86659.000000,0.000000,86659.000000,1.000000,2.000000,0.000000,1.000000,1.000000,0.500000,1.000000,4.280000,1.770000,6.360000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0007076,req_0002618,2026-01-13T06:20:43+00:00,dev_0002085,dev_0002085_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,4.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0004758,req_0001767,2026-01-13T06:22:29+00:00,dev_0001400,dev_0001400_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,4.850000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,normal,,normal_standard
evt_0004760,req_0001768,2026-01-13T06:22:58+00:00,dev_0001400,dev_0001400_s1,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,29.000000,29.000000,29.000000,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,0.000000,0.000000,6.220000,1.370000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0016965,req_0006256,2026-01-13T06:23:38+00:00,dev_0004979,dev_0004979_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,9.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0002414,req_0000900,2026-01-13T06:28:25+00:00,dev_0000709,dev_0000709_s2,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,172850.000000,172850.000000,0.000000,172850.000000,1.000000,2.000000,0.000000,1.000000,1.000000,0.000000,0.000000,12.540000,-1.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0058630,req_0025194,2026-01-13T06:31:29+00:00,dev_0009796,dev_0009796_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,3.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0058914,req_0025332,2026-01-13T06:32:03+00:00,dev_0009812,dev_0009812_s2,0.000000,0.000000,0.000000,1.000000,2.000000,4.000000,1.000000,1.000000,1.000000,2.000000,2.000000,3.000000,1.000000,1.000000,2.000000,3.000000,0.000000,0.000000,0.000000,2.000000,1.000000,770.000000,87429.000000,770.000000,87429.000000,1.000000,2.000000,0.000000,1.000000,1.000000,0.000000,0.000000,7.830000,3.550000,0.885000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0011573,req_0004273,2026-01-13T06:33:23+00:00,dev_0003398,dev_0003398_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,4.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0058632,req_0025195,2026-01-13T06:38:10+00:00,dev_0009796,dev_0009796_s1,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,401.000000,401.000000,401.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,3.600000,-0.110000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0058634,req_0025196,2026-01-13T06:45:40+00:00,dev_0009796,dev_0009796_s1,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.500000,1.000000,0.000000,450.000000,851.000000,851.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,19.110000,15.510000,0.055000,0.000000,0.000000,0.000000,1.000000,1,attack,patient,attack_patient
evt_0054815,req_0023354,2026-01-13T06:46:55+00:00,dev_0009553,dev_0009553_s3,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000,2.000000,0.000000,0.000000,0.000000,4.000000,172600.000000,431922.000000,0.000000,172999.000000,1.000000,3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,14.800000,7.620000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0054817,req_0023355,2026-01-13T06:59:23+00:00,dev_0009553,dev_0009553_s3,0.000000,0.000000,0.000000,1.000000,1.000000,6.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,1.000000,2.000000,3.000000,0.000000,1.000000,0.000000,5.000000,748.000000,432670.000000,748.000000,173747.000000,1.000000,3.000000,0.000000,1.000000,1.000000,0.000000,0.000000,13.320000,-1.480000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0012374,req_0004564,2026-01-13T07:03:35+00:00,dev_0003631,dev_0003631_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,9.260000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,normal,,normal_standard
evt_0003910,req_0001450,2026-01-13T07:08:41+00:00,dev_0001160,dev_0001160_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,6.640000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0013170,req_0004855,2026-01-13T07:10:47+00:00,dev_0003862,dev_0003862_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,7.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0001196,req_0000444,2026-01-13T07:19:26+00:00,dev_0000350,dev_0000350_s2,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,259187.000000,259187.000000,0.000000,259187.000000,1.000000,2.000000,1.000000,1.000000,1.000000,0.000000,0.000000,8.230000,1.640000,0.000000,0.000000,1.000000,259113.000000,0.000000,0,normal,,normal_standard
evt_0060400,req_0026049,2026-01-13T07:20:43+00:00,dev_0009906,dev_0009906_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,9.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0059678,req_0025700,2026-01-13T07:22:33+00:00,dev_0009860,dev_0009860_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,6.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0060402,req_0026050,2026-01-13T07:26:08+00:00,dev_0009906,dev_0009906_s1,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,325.000000,325.000000,325.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,20.740000,11.240000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0004319,req_0001606,2026-01-13T07:27:06+00:00,dev_0001273,dev_0001273_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,10.700000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,normal,,normal_standard
evt_0005569,req_0002067,2026-01-13T07:30:56+00:00,dev_0001637,dev_0001637_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,9.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0033728,req_0013096,2026-01-13T07:35:36+00:00,dev_0008495,dev_0008495_s2,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,1.000000,1.000000,2.000000,2.000000,0.000000,0.000000,0.666667,2.000000,0.000000,86235.000000,86341.000000,0.000000,86341.000000,2.000000,2.000000,1.000000,1.000000,1.000000,0.000000,0.000000,4.730000,-16.380000,0.000000,0.000000,1.000000,86200.000000,1.000000,0,flash_sale,,flash_hard_retry
evt_0005535,req_0002055,2026-01-13T07:35:54+00:00,dev_0001627,dev_0001627_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,7.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0003000,req_0001116,2026-01-13T07:35:57+00:00,dev_0000884,dev_0000884_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,26.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0033730,req_0013097,2026-01-13T07:36:09+00:00,dev_0008495,dev_0008495_s2,0.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.000000,2.000000,2.000000,2.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,0.750000,2.000000,1.000000,33.000000,86374.000000,33.000000,86374.000000,2.000000,2.000000,1.000000,1.000000,2.000000,0.000000,0.000000,4.730000,0.000000,7.092748,0.000000,1.000000,86233.000000,1.000000,0,flash_sale,,flash_hard_retry
evt_0033732,req_0013098,2026-01-13T07:37:33+00:00,dev_0008495,dev_0008495_s2,0.000000,0.000000,2.000000,2.000000,3.000000,5.000000,1.000000,1.000000,2.000000,2.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.000000,0.666667,2.000000,2.000000,84.000000,86458.000000,117.000000,86458.000000,1.000000,2.000000,1.000000,1.000000,3.000000,0.333333,1.000000,4.730000,0.000000,7.721606,0.000000,1.000000,86317.000000,1.000000,0,flash_sale,,flash_hard_retry
evt_0059680,req_0025701,2026-01-13T07:42:20+00:00,dev_0009860,dev_0009860_s1,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1187.000000,1187.000000,1187.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,7.440000,0.990000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0005096,req_0001893,2026-01-13T07:49:39+00:00,dev_0001501,dev_0001501_s2,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,172839.000000,172839.000000,0.000000,172839.000000,1.000000,2.000000,0.000000,1.000000,1.000000,0.000000,0.000000,8.290000,0.180000,0.000000,0.000000,1.000000,172770.000000,0.000000,0,normal,,normal_standard
evt_0009417,req_0003479,2026-01-13T07:54:04+00:00,dev_0002759,dev_0002759_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,13.140000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,normal,,normal_standard
evt_0059682,req_0025702,2026-01-13T07:54:19+00:00,dev_0009860,dev_0009860_s1,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.500000,1.000000,0.000000,719.000000,1906.000000,1906.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,9.930000,2.490000,0.495000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0027189,req_0010370,2026-01-13T07:57:56+00:00,dev_0007276,dev_0007276_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,14.450000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_standard
evt_0012303,req_0004537,2026-01-13T07:58:19+00:00,dev_0003611,dev_0003611_s2,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,172843.000000,172843.000000,0.000000,172843.000000,1.000000,2.000000,0.000000,1.000000,1.000000,0.000000,0.000000,9.280000,6.380000,0.000000,0.000000,1.000000,172695.000000,0.000000,0,normal,,normal_standard
evt_0001596,req_0000595,2026-01-13T08:04:56+00:00,dev_0000468,dev_0000468_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,5.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0019287,req_0007119,2026-01-13T08:05:34+00:00,dev_0005670,dev_0005670_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,2.870000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,normal,,normal_standard
evt_0009436,req_0003486,2026-01-13T08:09:06+00:00,dev_0002764,dev_0002764_s2,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,172702.000000,172702.000000,0.000000,172702.000000,1.000000,2.000000,0.000000,1.000000,1.000000,0.000000,0.000000,8.030000,-0.930000,0.000000,0.000000,1.000000,172654.000000,0.000000,0,normal,,normal_standard
