device_id,label,population,attack_subtype,scenario_tag,request_index,first_request_time,review_or_higher,blocked,first_action,first_review_or_higher_request,first_block_request,requests_scored_through_first_action,authorizations_processed_before_first_action,distinct_cards_requested_through_first_action,distinct_cards_processed_before_first_action,seconds_to_first_review,seconds_to_first_block,potentially_preventable_later_requests_upper_bound,fold
dev_0004142,0,normal,,normal_standard,1,2026-01-18 22:58:21+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004143,0,normal,,normal_standard,1,2026-01-24 08:34:53+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004144,0,normal,,normal_standard,3,2026-01-05 09:27:35+00:00,False,False,never,,,3,3,,,,,0,1
dev_0004145,0,normal,,normal_standard,1,2026-01-13 18:21:23+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004146,0,normal,,normal_standard,3,2026-01-14 22:41:53+00:00,False,False,never,,,3,3,,,,,0,3
dev_0004148,0,normal,,normal_standard,2,2026-01-17 18:46:44+00:00,False,False,never,,,2,2,,,,,0,2
dev_0004149,0,normal,,normal_standard,3,2026-01-16 06:59:56+00:00,False,False,never,,,3,3,,,,,0,3
dev_0004151,0,normal,,normal_standard,1,2026-01-09 23:38:15+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004152,0,normal,,normal_standard,2,2026-01-13 22:25:47+00:00,False,False,never,,,2,2,,,,,0,3
dev_0004155,0,normal,,normal_standard,4,2026-01-16 01:56:20+00:00,False,False,never,,,4,4,,,,,0,1
dev_0004156,0,normal,,normal_standard,1,2026-01-03 17:02:27+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004159,0,normal,,normal_standard,1,2026-01-14 10:34:19+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004160,0,normal,,normal_standard,1,2026-01-16 01:43:32+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004162,0,normal,,normal_standard,2,2026-01-08 18:26:52+00:00,False,False,never,,,2,2,,,,,0,1
dev_0004163,0,normal,,normal_standard,1,2026-01-27 03:11:41+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004164,0,normal,,normal_standard,1,2026-01-18 05:18:39+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004165,0,normal,,normal_standard,2,2026-01-05 07:55:45+00:00,False,False,never,,,2,2,,,,,0,1
dev_0004166,0,normal,,normal_standard,1,2026-01-15 16:07:39+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004167,0,normal,,normal_standard,1,2026-01-20 21:53:25+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004168,0,normal,,normal_standard,3,2026-01-07 16:24:12+00:00,False,False,never,,,3,3,,,,,0,0
dev_0004170,0,normal,,normal_standard,1,2026-01-01 11:30:36+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004171,0,normal,,normal_standard,1,2026-01-29 23:23:16+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004172,0,normal,,normal_standard,1,2026-01-11 16:01:12+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004173,0,normal,,normal_standard,1,2026-01-07 20:52:37+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004175,0,normal,,normal_standard,2,2026-01-27 05:36:31+00:00,False,False,never,,,2,2,,,,,0,2
dev_0004176,0,normal,,normal_standard,1,2026-01-11 07:05:27+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004177,0,normal,,normal_standard,1,2026-01-04 13:05:01+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004178,0,normal,,normal_standard,1,2026-01-25 00:04:31+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004179,0,normal,,normal_standard,1,2026-01-29 16:37:24+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004180,0,normal,,normal_standard,1,2026-01-22 04:24:11+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004184,0,normal,,normal_standard,1,2026-01-30 05:48:41+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004186,0,normal,,normal_standard,1,2026-01-05 22:01:57+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004187,0,normal,,normal_standard,1,2026-01-28 02:17:23+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004189,0,normal,,normal_standard,1,2026-01-05 23:33:33+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004190,0,normal,,normal_standard,1,2026-01-23 09:24:00+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004191,0,normal,,normal_standard,1,2026-01-12 18:19:30+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004192,0,normal,,normal_standard,1,2026-01-15 08:23:55+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004193,0,normal,,normal_standard,1,2026-01-03 11:28:23+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004194,0,normal,,normal_standard,1,2026-01-22 22:33:44+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004196,0,normal,,normal_standard,1,2026-01-01 05:17:41+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004197,0,normal,,normal_standard,1,2026-01-10 06:28:53+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004198,0,normal,,normal_standard,1,2026-01-09 15:36:36+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004199,0,normal,,normal_standard,2,2026-01-06 11:25:45+00:00,False,False,never,,,2,2,,,,,0,4
dev_0004201,0,normal,,normal_standard,1,2026-01-18 03:08:07+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004202,0,normal,,normal_standard,1,2026-01-25 16:04:39+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004206,0,normal,,normal_standard,1,2026-01-08 16:14:59+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004207,0,normal,,normal_standard,2,2026-01-22 22:41:33+00:00,False,False,never,,,2,2,,,,,0,0
dev_0004209,0,normal,,normal_standard,1,2026-01-13 19:21:39+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004211,0,normal,,normal_standard,1,2026-01-07 03:40:05+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004212,0,normal,,normal_standard,1,2026-01-04 00:09:20+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004213,0,normal,,normal_standard,1,2026-01-09 22:50:31+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004214,0,normal,,normal_standard,1,2026-01-18 18:03:40+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004215,0,normal,,normal_standard,1,2026-01-06 20:18:21+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004216,0,normal,,normal_standard,1,2026-01-26 04:56:56+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004218,0,normal,,normal_standard,1,2026-01-18 17:44:08+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004219,0,normal,,normal_standard,2,2026-01-12 20:34:53+00:00,False,False,never,,,2,2,,,,,0,4
dev_0004221,0,normal,,normal_standard,1,2026-01-12 17:36:56+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004222,0,normal,,normal_standard,1,2026-01-09 17:02:42+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004223,0,normal,,normal_standard,1,2026-01-26 07:25:25+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004224,0,normal,,normal_standard,1,2026-01-24 13:48:32+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004225,0,normal,,normal_standard,1,2026-01-02 21:40:52+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004226,0,normal,,normal_standard,2,2026-01-02 18:34:08+00:00,False,False,never,,,2,2,,,,,0,2
dev_0004227,0,normal,,normal_standard,1,2026-01-09 02:48:07+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004228,0,normal,,normal_standard,1,2026-01-01 12:51:46+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004229,0,normal,,normal_standard,1,2026-01-29 15:15:19+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004230,0,normal,,normal_standard,1,2026-01-29 10:45:42+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004231,0,normal,,normal_standard,1,2026-01-06 11:15:33+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004232,0,normal,,normal_standard,1,2026-01-21 12:09:58+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004233,0,normal,,normal_standard,1,2026-01-27 01:13:24+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004234,0,normal,,normal_standard,1,2026-01-02 06:33:42+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004235,0,normal,,normal_standard,1,2026-01-13 15:57:25+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004236,0,normal,,normal_standard,1,2026-01-15 02:41:58+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004238,0,normal,,normal_standard,1,2026-01-04 00:41:14+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004239,0,normal,,normal_standard,2,2026-01-29 12:14:46+00:00,False,False,never,,,2,2,,,,,0,1
dev_0004240,0,normal,,normal_standard,1,2026-01-15 17:50:13+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004241,0,normal,,normal_standard,1,2026-01-12 06:05:50+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004242,0,normal,,normal_standard,1,2026-01-16 05:08:46+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004243,0,normal,,normal_standard,1,2026-01-25 09:05:05+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004244,0,normal,,normal_standard,1,2026-01-26 03:15:13+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004245,0,normal,,normal_standard,1,2026-01-23 07:06:18+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004246,0,normal,,normal_standard,1,2026-01-02 09:23:31+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004247,0,normal,,normal_standard,1,2026-01-16 22:55:25+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004248,0,normal,,normal_standard,1,2026-01-28 12:59:45+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004249,0,normal,,normal_standard,1,2026-01-14 11:40:22+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004251,0,normal,,normal_standard,1,2026-01-30 05:12:32+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004253,0,normal,,normal_standard,4,2026-01-12 04:53:53+00:00,False,False,never,,,4,4,,,,,0,0
dev_0004254,0,normal,,normal_standard,1,2026-01-30 20:50:43+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004255,0,normal,,normal_standard,2,2026-01-16 21:28:27+00:00,False,False,never,,,2,2,,,,,0,1
dev_0004256,0,normal,,normal_standard,1,2026-01-14 21:32:43+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004257,0,normal,,normal_standard,3,2026-01-07 12:34:57+00:00,False,False,never,,,3,3,,,,,0,3
dev_0004259,0,normal,,normal_standard,2,2026-01-08 06:13:46+00:00,False,False,never,,,2,2,,,,,0,4
dev_0004260,0,normal,,normal_standard,1,2026-01-16 09:23:28+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004262,0,normal,,normal_standard,1,2026-01-10 05:52:55+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004263,0,normal,,normal_standard,1,2026-01-18 03:09:21+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004264,0,normal,,normal_standard,1,2026-01-06 06:44:22+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004265,0,normal,,normal_standard,2,2026-01-30 07:34:01+00:00,False,False,never,,,2,2,,,,,0,4
dev_0004266,0,normal,,normal_standard,1,2026-01-07 05:03:34+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004267,0,normal,,normal_standard,1,2026-01-16 03:18:43+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004268,0,normal,,normal_standard,2,2026-01-21 05:34:48+00:00,False,False,never,,,2,2,,,,,0,4
dev_0004269,0,normal,,normal_standard,1,2026-01-16 08:59:28+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004270,0,normal,,normal_standard,1,2026-01-03 16:03:27+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004272,0,normal,,normal_standard,1,2026-01-10 04:09:38+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004273,0,normal,,normal_standard,1,2026-01-25 17:13:26+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004274,0,normal,,normal_standard,1,2026-01-17 10:29:38+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004275,0,normal,,normal_standard,1,2026-01-23 21:58:39+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004276,0,normal,,normal_standard,1,2026-01-24 14:05:20+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004277,0,normal,,normal_standard,1,2026-01-12 17:44:26+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004278,0,normal,,normal_standard,1,2026-01-22 22:21:28+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004279,0,normal,,normal_standard,1,2026-01-03 12:26:23+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004280,0,normal,,normal_standard,1,2026-01-25 04:53:55+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004281,0,normal,,normal_standard,1,2026-01-18 04:55:21+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004282,0,normal,,normal_standard,1,2026-01-26 10:00:20+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004283,0,normal,,normal_standard,1,2026-01-16 20:53:55+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004284,0,normal,,normal_standard,1,2026-01-29 02:51:14+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004285,0,normal,,normal_standard,2,2026-01-24 17:30:17+00:00,False,False,never,,,2,2,,,,,0,1
dev_0004288,0,normal,,normal_standard,2,2026-01-19 04:00:29+00:00,False,False,never,,,2,2,,,,,0,1
dev_0004289,0,normal,,normal_standard,1,2026-01-10 10:26:59+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004291,0,normal,,normal_standard,2,2026-01-29 13:34:24+00:00,False,False,never,,,2,2,,,,,0,1
dev_0004292,0,normal,,normal_standard,2,2026-01-18 02:52:11+00:00,False,False,never,,,2,2,,,,,0,2
dev_0004294,0,normal,,normal_standard,3,2026-01-26 12:54:42+00:00,False,False,never,,,3,3,,,,,0,2
dev_0004295,0,normal,,normal_standard,1,2026-01-24 02:52:16+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004296,0,normal,,normal_standard,1,2026-01-25 02:19:02+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004297,0,normal,,normal_standard,1,2026-01-08 15:42:59+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004299,0,normal,,normal_standard,2,2026-01-27 15:02:35+00:00,False,False,never,,,2,2,,,,,0,0
dev_0004300,0,normal,,normal_standard,1,2026-01-11 03:10:15+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004301,0,normal,,normal_standard,2,2026-01-26 00:40:18+00:00,False,False,never,,,2,2,,,,,0,4
dev_0004302,0,normal,,normal_standard,1,2026-01-06 02:32:37+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004303,0,normal,,normal_standard,1,2026-01-13 03:45:49+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004305,0,normal,,normal_standard,1,2026-01-20 11:33:54+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004306,0,normal,,normal_standard,1,2026-01-18 02:23:16+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004307,0,normal,,normal_standard,2,2026-01-10 08:30:59+00:00,False,False,never,,,2,2,,,,,0,2
dev_0004308,0,normal,,normal_standard,1,2026-01-26 13:54:13+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004309,0,normal,,normal_standard,1,2026-01-13 19:48:28+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004310,0,normal,,normal_standard,2,2026-01-30 22:30:23+00:00,False,False,never,,,2,2,,,,,0,3
dev_0004311,0,normal,,normal_standard,2,2026-01-11 11:02:31+00:00,False,False,never,,,2,2,,,,,0,2
dev_0004312,0,normal,,normal_standard,1,2026-01-23 08:11:12+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004314,0,normal,,normal_standard,1,2026-01-24 13:16:40+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004315,0,normal,,normal_standard,1,2026-01-09 15:55:20+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004316,0,normal,,normal_standard,2,2026-01-01 04:13:33+00:00,False,False,never,,,2,2,,,,,0,0
dev_0004317,0,normal,,normal_standard,1,2026-01-12 13:00:53+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004318,0,normal,,normal_standard,1,2026-01-01 04:08:10+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004319,0,normal,,normal_standard,1,2026-01-09 18:35:41+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004320,0,normal,,normal_standard,1,2026-01-06 02:18:45+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004321,0,normal,,normal_standard,2,2026-01-01 15:30:09+00:00,False,False,never,,,2,2,,,,,0,1
dev_0004322,0,normal,,normal_standard,1,2026-01-26 08:23:34+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004323,0,normal,,normal_standard,1,2026-01-18 14:03:35+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004324,0,normal,,normal_standard,1,2026-01-24 12:17:26+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004325,0,normal,,normal_standard,1,2026-01-09 13:56:36+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004326,0,normal,,normal_standard,1,2026-01-18 00:12:58+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004327,0,normal,,normal_standard,1,2026-01-13 20:21:53+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004328,0,normal,,normal_standard,1,2026-01-28 14:14:52+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004329,0,normal,,normal_standard,1,2026-01-10 13:41:13+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004330,0,normal,,normal_standard,1,2026-01-19 14:12:02+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004332,0,normal,,normal_standard,1,2026-01-30 00:23:46+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004334,0,normal,,normal_standard,1,2026-01-21 10:54:46+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004335,0,normal,,normal_standard,1,2026-01-08 02:54:21+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004336,0,normal,,normal_standard,1,2026-01-27 15:09:56+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004337,0,normal,,normal_standard,1,2026-01-03 00:24:18+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004338,0,normal,,normal_standard,1,2026-01-24 04:13:03+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004339,0,normal,,normal_standard,1,2026-01-20 18:36:29+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004340,0,normal,,normal_standard,1,2026-01-11 16:05:54+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004341,0,normal,,normal_standard,1,2026-01-19 03:14:37+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004343,0,normal,,normal_standard,1,2026-01-15 08:30:52+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004346,0,normal,,normal_standard,1,2026-01-19 00:14:21+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004347,0,normal,,normal_standard,1,2026-01-10 18:04:54+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004348,0,normal,,normal_standard,1,2026-01-09 16:13:50+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004351,0,normal,,normal_standard,1,2026-01-22 06:32:59+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004353,0,normal,,normal_standard,1,2026-01-06 02:10:50+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004355,0,normal,,normal_standard,1,2026-01-18 21:07:14+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004356,0,normal,,normal_standard,1,2026-01-26 16:10:56+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004358,0,normal,,normal_standard,1,2026-01-12 22:20:26+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004359,0,normal,,normal_standard,1,2026-01-29 00:03:28+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004360,0,normal,,normal_standard,1,2026-01-18 10:34:13+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004361,0,normal,,normal_standard,1,2026-01-02 19:58:06+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004363,0,normal,,normal_standard,1,2026-01-20 13:17:41+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004365,0,normal,,normal_standard,1,2026-01-07 00:01:52+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004366,0,normal,,normal_standard,1,2026-01-25 14:05:52+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004369,0,normal,,normal_standard,2,2026-01-16 21:45:35+00:00,False,False,never,,,2,2,,,,,0,0
dev_0004370,0,normal,,normal_standard,2,2026-01-04 11:38:02+00:00,False,False,never,,,2,2,,,,,0,0
dev_0004371,0,normal,,normal_standard,1,2026-01-21 22:11:46+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004372,0,normal,,normal_standard,1,2026-01-06 17:36:54+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004373,0,normal,,normal_standard,1,2026-01-02 15:02:05+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004374,0,normal,,normal_standard,2,2026-01-19 00:22:06+00:00,False,False,never,,,2,2,,,,,0,0
dev_0004375,0,normal,,normal_standard,1,2026-01-25 17:43:15+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004376,0,normal,,normal_standard,2,2026-01-20 11:16:41+00:00,False,False,never,,,2,2,,,,,0,1
dev_0004377,0,normal,,normal_standard,1,2026-01-03 04:11:24+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004379,0,normal,,normal_standard,1,2026-01-30 12:58:29+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004380,0,normal,,normal_standard,2,2026-01-27 11:53:39+00:00,False,False,never,,,2,2,,,,,0,4
dev_0004381,0,normal,,normal_standard,1,2026-01-25 16:45:41+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004382,0,normal,,normal_standard,1,2026-01-03 04:08:36+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004383,0,normal,,normal_standard,2,2026-01-29 00:32:56+00:00,False,False,never,,,2,2,,,,,0,1
dev_0004384,0,normal,,normal_standard,1,2026-01-03 10:48:51+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004385,0,normal,,normal_standard,2,2026-01-25 14:27:30+00:00,False,False,never,,,2,2,,,,,0,4
dev_0004386,0,normal,,normal_standard,1,2026-01-19 12:20:07+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004387,0,normal,,normal_standard,1,2026-01-05 19:15:22+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004388,0,normal,,normal_standard,1,2026-01-23 00:49:39+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004389,0,normal,,normal_standard,1,2026-01-01 10:29:12+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004390,0,normal,,normal_standard,2,2026-01-30 08:25:53+00:00,False,False,never,,,2,2,,,,,0,4
dev_0004391,0,normal,,normal_standard,2,2026-01-18 16:27:37+00:00,False,False,never,,,2,2,,,,,0,0
dev_0004392,0,normal,,normal_standard,1,2026-01-21 20:16:07+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004393,0,normal,,normal_standard,1,2026-01-07 11:01:46+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004394,0,normal,,normal_standard,1,2026-01-03 01:40:47+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004396,0,normal,,normal_standard,1,2026-01-18 00:24:20+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004397,0,normal,,normal_standard,1,2026-01-19 20:48:28+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004398,0,normal,,normal_standard,1,2026-01-14 05:30:58+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004399,0,normal,,normal_standard,1,2026-01-21 02:28:23+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004400,0,normal,,normal_standard,2,2026-01-02 14:57:01+00:00,False,False,never,,,2,2,,,,,0,1
dev_0004401,0,normal,,normal_standard,1,2026-01-02 06:03:42+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004402,0,normal,,normal_standard,1,2026-01-16 09:42:03+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004403,0,normal,,normal_standard,1,2026-01-25 21:23:29+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004404,0,normal,,normal_standard,1,2026-01-21 00:48:23+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004405,0,normal,,normal_standard,1,2026-01-22 15:06:24+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004406,0,normal,,normal_standard,1,2026-01-26 20:55:20+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004407,0,normal,,normal_standard,1,2026-01-22 15:02:34+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004408,0,normal,,normal_standard,1,2026-01-25 04:58:55+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004411,0,normal,,normal_standard,1,2026-01-24 09:14:35+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004412,0,normal,,normal_standard,1,2026-01-26 09:53:25+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004413,0,normal,,normal_standard,1,2026-01-19 04:51:58+00:00,False,False,never,,,1,1,,,,,0,1
dev_0004414,0,normal,,normal_standard,2,2026-01-30 19:22:23+00:00,False,False,never,,,2,2,,,,,0,1
dev_0004415,0,normal,,normal_standard,1,2026-01-25 13:16:58+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004416,0,normal,,normal_standard,1,2026-01-02 11:44:22+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004417,0,normal,,normal_standard,1,2026-01-01 19:28:42+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004418,0,normal,,normal_standard,1,2026-01-16 15:03:21+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004419,0,normal,,normal_standard,3,2026-01-03 17:03:46+00:00,False,False,never,,,3,3,,,,,0,4
dev_0004420,0,normal,,normal_standard,1,2026-01-21 23:19:27+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004421,0,normal,,normal_standard,2,2026-01-07 19:09:53+00:00,False,False,never,,,2,2,,,,,0,4
dev_0004423,0,normal,,normal_standard,1,2026-01-08 17:27:37+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004424,0,normal,,normal_standard,3,2026-01-24 09:36:15+00:00,False,False,never,,,3,3,,,,,0,4
dev_0004425,0,normal,,normal_standard,1,2026-01-22 12:41:50+00:00,False,False,never,,,1,1,,,,,0,4
dev_0004426,0,normal,,normal_standard,2,2026-01-02 15:48:55+00:00,False,False,never,,,2,2,,,,,0,2
dev_0004428,0,normal,,normal_standard,1,2026-01-03 11:18:51+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004429,0,normal,,normal_standard,1,2026-01-06 17:00:22+00:00,False,False,never,,,1,1,,,,,0,0
dev_0004430,0,normal,,normal_standard,1,2026-01-08 18:04:47+00:00,False,False,never,,,1,1,,,,,0,3
dev_0004432,0,normal,,normal_standard,1,2026-01-10 19:55:44+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004433,0,normal,,normal_standard,1,2026-01-19 18:42:54+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004434,0,normal,,normal_standard,1,2026-01-20 16:24:10+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004436,0,normal,,normal_standard,1,2026-01-17 21:18:57+00:00,False,False,never,,,1,1,,,,,0,2
dev_0004437,0,normal,,normal_standard,1,2026-01-19 00:28:35+00:00,False,False,never,,,1,1,,,,,0,3
