event_id,event_sequence,timestamp,device_id,session_id,ip_hash,event_type,card_token,card_bin,amount,declined,decline_reason,population,attack_subtype,scenario_tag,entity_label
event_00012822,12822,2026-08-04T17:21:39.783926,attack_burst_0239,attack_burst_0239_session_0,ip_attack_unique_00239,authorization,card_00007610,517302,10.0,True,generic_decline,attack,burst,attack_burst,1
event_00012823,12823,2026-08-04T17:21:42.835672,attack_burst_0239,attack_burst_0239_session_0,ip_attack_unique_00239,authorization,card_00007611,343479,825.58,True,cvv_mismatch,attack,burst,attack_burst,1
event_00004118,4118,2026-08-04T17:23:34.004118,normal_01648,normal_01648_session_0,ip_normal_unique_01648,authorization,card_00001934,483234,542.74,False,,normal,,normal_standard,0
event_00004119,4119,2026-08-04T17:24:26.052312,normal_01648,normal_01648_session_0,ip_normal_unique_01648,completion,,,,,,normal,,normal_standard,0
event_00002858,2858,2026-08-04T17:25:49.002858,normal_01146,normal_01146_session_0,ip_normal_unique_01146,authorization,card_00001352,455988,720.69,False,,normal,,normal_standard,0
event_00002859,2859,2026-08-04T17:26:05.644863,normal_01146,normal_01146_session_0,ip_normal_unique_01146,completion,,,,,,normal,,normal_standard,0
event_00005834,5834,2026-08-04T17:28:20.005834,normal_02331,normal_02331_session_0,ip_normal_unique_02331,authorization,card_00002738,447979,1248.61,False,,normal,,normal_standard,0
event_00005835,5835,2026-08-04T17:28:54.752313,normal_02331,normal_02331_session_0,ip_normal_unique_02331,completion,,,,,,normal,,normal_standard,0
event_00004499,4499,2026-08-04T17:36:08.004499,normal_01802,normal_01802_session_0,ip_normal_unique_01802,authorization,card_00002113,460414,1386.42,False,,normal,,normal_standard,0
event_00004500,4500,2026-08-04T17:36:33.886451,normal_01802,normal_01802_session_0,ip_normal_unique_01802,completion,,,,,,normal,,normal_standard,0
event_00002063,2063,2026-08-04T17:40:39.002063,normal_00828,normal_00828_session_0,ip_normal_unique_00828,authorization,card_00000969,456415,497.25,False,,normal,,normal_standard,0
event_00002064,2064,2026-08-04T17:41:34.225363,normal_00828,normal_00828_session_0,ip_normal_unique_00828,completion,,,,,,normal,,normal_standard,0
event_00006695,6695,2026-08-04T17:46:11.006695,normal_02678,normal_02678_session_0,ip_normal_unique_02678,authorization,card_00003152,408365,210.75,False,,normal,,normal_standard,0
event_00006696,6696,2026-08-04T17:46:29.953234,normal_02678,normal_02678_session_0,ip_normal_unique_02678,completion,,,,,,normal,,normal_standard,0
event_00014045,14045,2026-08-04T17:47:18.014045,attack_patient_0055,attack_patient_0055_session_1,ip_attack_unique_00437,authorization,card_00008484,515508,1485.52,True,generic_decline,attack,patient,attack_patient,1
event_00001802,1802,2026-08-04T17:47:28.001802,normal_00720,normal_00720_session_0,ip_normal_unique_00720,authorization,card_00000843,436807,1141.34,False,,normal,,normal_standard,0
event_00001803,1803,2026-08-04T17:48:21.100783,normal_00720,normal_00720_session_0,ip_normal_unique_00720,completion,,,,,,normal,,normal_standard,0
event_00014046,14046,2026-08-04T17:50:12.523822,attack_patient_0055,attack_patient_0055_session_1,ip_attack_unique_00437,authorization,card_00008485,545422,1485.52,False,,attack,patient,attack_patient,1
event_00001659,1659,2026-08-04T17:50:50.001659,normal_00668,normal_00668_session_0,ip_normal_unique_00668,authorization,card_00000779,481492,474.44,False,,normal,,normal_standard,0
event_00001660,1660,2026-08-04T17:51:33.615232,normal_00668,normal_00668_session_0,ip_normal_unique_00668,completion,,,,,,normal,,normal_standard,0
event_00007169,7169,2026-08-04T17:52:31.007169,normal_02875,normal_02875_session_0,ip_normal_unique_02875,authorization,card_00003384,601168,627.28,False,,normal,,normal_standard,0
event_00007170,7170,2026-08-04T17:52:39.025689,normal_02875,normal_02875_session_0,ip_normal_unique_02875,completion,,,,,,normal,,normal_standard,0
event_00005096,5096,2026-08-04T17:53:21.005096,normal_02045,normal_02045_session_0,ip_normal_unique_02045,authorization,card_00002396,342217,1461.36,False,,normal,,normal_standard,0
event_00005097,5097,2026-08-04T17:53:57.939707,normal_02045,normal_02045_session_0,ip_normal_unique_02045,completion,,,,,,normal,,normal_standard,0
event_00013602,13602,2026-08-04T17:57:07.013602,attack_evasive_0122,attack_evasive_0122_session_0,ip_attack_unique_00369,authorization,card_00008191,460414,5.0,True,insufficient_funds,attack,evasive,attack_evasive,1
event_00014047,14047,2026-08-04T17:57:40.060190,attack_patient_0055,attack_patient_0055_session_1,ip_attack_unique_00437,authorization,card_00008486,542442,1485.52,False,,attack,patient,attack_patient,1
event_00003124,3124,2026-08-04T17:57:50.003124,normal_01268,normal_01268_session_0,ip_normal_unique_01268,authorization,card_00001485,343479,772.23,False,,normal,,normal_standard,0
event_00003125,3125,2026-08-04T17:58:27.486319,normal_01268,normal_01268_session_0,ip_normal_unique_01268,completion,,,,,,normal,,normal_standard,0
event_00013603,13603,2026-08-04T17:58:51.891902,attack_evasive_0122,attack_evasive_0122_session_0,ip_attack_unique_00369,authorization,card_00008191,460414,2.0,True,cvv_mismatch,attack,evasive,attack_evasive,1
event_00002138,2138,2026-08-04T17:58:56.002138,normal_00856,normal_00856_session_0,ip_normal_unique_00856,authorization,card_00001007,460934,706.39,False,,normal,,normal_standard,0
event_00002139,2139,2026-08-04T17:59:03.627157,normal_00856,normal_00856_session_0,ip_normal_unique_00856,completion,,,,,,normal,,normal_standard,0
event_00013604,13604,2026-08-04T18:00:27.015953,attack_evasive_0122,attack_evasive_0122_session_0,ip_attack_unique_00369,authorization,card_00008192,429320,773.7,True,cvv_mismatch,attack,evasive,attack_evasive,1
event_00013605,13605,2026-08-04T18:00:43.140609,attack_evasive_0122,attack_evasive_0122_session_0,ip_attack_unique_00369,authorization,card_00008193,514894,842.74,True,cvv_mismatch,attack,evasive,attack_evasive,1
event_00013606,13606,2026-08-04T18:00:57.804140,attack_evasive_0122,attack_evasive_0122_session_0,ip_attack_unique_00369,authorization,card_00008193,514894,842.74,True,generic_decline,attack,evasive,attack_evasive,1
event_00000709,709,2026-08-04T18:01:11.000709,normal_00285,normal_00285_session_0,ip_normal_unique_00285,authorization,card_00000330,530910,838.98,False,,normal,,normal_standard,0
event_00000710,710,2026-08-04T18:01:26.239189,normal_00285,normal_00285_session_0,ip_normal_unique_00285,completion,,,,,,normal,,normal_standard,0
event_00013607,13607,2026-08-04T18:01:45.229816,attack_evasive_0122,attack_evasive_0122_session_0,ip_attack_unique_00369,authorization,card_00008194,542442,842.74,True,insufficient_funds,attack,evasive,attack_evasive,1
event_00013608,13608,2026-08-04T18:02:17.939784,attack_evasive_0122,attack_evasive_0122_session_0,ip_attack_unique_00369,authorization,card_00008195,436807,5.0,True,cvv_mismatch,attack,evasive,attack_evasive,1
event_00013609,13609,2026-08-04T18:02:55.345237,attack_evasive_0122,attack_evasive_0122_session_0,ip_attack_unique_00369,authorization,card_00008196,555932,5.0,False,,attack,evasive,attack_evasive,1
event_00000604,604,2026-08-04T18:04:08.000604,normal_00242,normal_00242_session_0,ip_normal_unique_00242,authorization,card_00000282,478538,2473.2,False,,normal,,normal_standard,0
event_00000605,605,2026-08-04T18:05:04.352768,normal_00242,normal_00242_session_0,ip_normal_unique_00242,completion,,,,,,normal,,normal_standard,0
event_00007079,7079,2026-08-04T18:11:07.007079,normal_02836,normal_02836_session_0,ip_normal_unique_02836,authorization,card_00003337,518437,1660.49,False,,normal,,normal_standard,0
event_00007080,7080,2026-08-04T18:11:39.615750,normal_02836,normal_02836_session_0,ip_normal_unique_02836,completion,,,,,,normal,,normal_standard,0
event_00002802,2802,2026-08-04T18:12:21.002802,normal_01126,normal_01126_session_0,ip_normal_unique_01126,authorization,card_00001328,481492,1.0,False,,normal,,normal_standard,0
event_00002803,2803,2026-08-04T18:12:37.564694,normal_01126,normal_01126_session_0,ip_normal_unique_01126,completion,,,,,,normal,,normal_standard,0
event_00006683,6683,2026-08-04T18:17:21.006683,normal_02673,normal_02673_session_0,ip_normal_unique_02673,authorization,card_00003147,601134,1544.39,False,,normal,,normal_standard,0
event_00006684,6684,2026-08-04T18:18:14.174075,normal_02673,normal_02673_session_0,ip_normal_unique_02673,completion,,,,,,normal,,normal_standard,0
event_00002017,2017,2026-08-04T18:19:55.002017,normal_00811,normal_00811_session_0,ip_normal_unique_00811,authorization,card_00000947,450443,592.97,False,,normal,,normal_standard,0
event_00002018,2018,2026-08-04T18:20:11.457913,normal_00811,normal_00811_session_0,ip_normal_unique_00811,completion,,,,,,normal,,normal_standard,0
event_00004797,4797,2026-08-04T18:20:44.004797,normal_01920,normal_01920_session_0,ip_normal_unique_01920,authorization,card_00002255,341609,1.0,False,,normal,,normal_standard,0
event_00004798,4798,2026-08-04T18:21:09.877595,normal_01920,normal_01920_session_0,ip_normal_unique_01920,completion,,,,,,normal,,normal_standard,0
event_00007275,7275,2026-08-04T18:23:27.007275,normal_02918,normal_02918_session_0,ip_normal_unique_02918,authorization,card_00003437,445530,386.26,False,,normal,,normal_standard,0
event_00007276,7276,2026-08-04T18:23:39.062832,normal_02918,normal_02918_session_0,ip_normal_unique_02918,completion,,,,,,normal,,normal_standard,0
event_00013081,13081,2026-08-04T18:26:19.013081,attack_evasive_0029,attack_evasive_0029_session_0,ip_attack_unique_00276,authorization,card_00007820,436605,5.0,True,generic_decline,attack,evasive,attack_evasive,1
event_00013082,13082,2026-08-04T18:26:31.667091,attack_evasive_0029,attack_evasive_0029_session_0,ip_attack_unique_00276,authorization,card_00007821,514894,2345.94,True,generic_decline,attack,evasive,attack_evasive,1
event_00004488,4488,2026-08-04T18:27:20.004488,normal_01798,normal_01798_session_0,ip_normal_unique_01798,authorization,card_00002109,491526,250.04,False,,normal,,normal_standard,0
event_00013083,13083,2026-08-04T18:27:38.313298,attack_evasive_0029,attack_evasive_0029_session_0,ip_attack_unique_00276,authorization,card_00007821,514894,2345.94,False,,attack,evasive,attack_evasive,1
event_00010051,10051,2026-08-04T18:28:30.010051,attack_burst_0023,attack_burst_0023_session_0,ip_attack_unique_00023,authorization,card_00005035,445530,5.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00013084,13084,2026-08-04T18:28:30.837230,attack_evasive_0029,attack_evasive_0029_session_0,ip_attack_unique_00276,authorization,card_00007821,514894,2345.94,True,insufficient_funds,attack,evasive,attack_evasive,1
event_00010052,10052,2026-08-04T18:28:33.860434,attack_burst_0023,attack_burst_0023_session_0,ip_attack_unique_00023,authorization,card_00005036,405537,999.26,True,generic_decline,attack,burst,attack_burst,1
event_00010053,10053,2026-08-04T18:28:36.656840,attack_burst_0023,attack_burst_0023_session_0,ip_attack_unique_00023,authorization,card_00005036,405537,10.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00010054,10054,2026-08-04T18:28:42.214098,attack_burst_0023,attack_burst_0023_session_0,ip_attack_unique_00023,authorization,card_00005037,478538,1147.4,True,generic_decline,attack,burst,attack_burst,1
event_00010055,10055,2026-08-04T18:28:45.904702,attack_burst_0023,attack_burst_0023_session_0,ip_attack_unique_00023,authorization,card_00005038,481492,1244.08,True,generic_decline,attack,burst,attack_burst,1
event_00010056,10056,2026-08-04T18:28:48.701457,attack_burst_0023,attack_burst_0023_session_0,ip_attack_unique_00023,authorization,card_00005039,555932,10.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00010057,10057,2026-08-04T18:28:51.408025,attack_burst_0023,attack_burst_0023_session_0,ip_attack_unique_00023,authorization,card_00005040,459688,1110.12,True,generic_decline,attack,burst,attack_burst,1
event_00010058,10058,2026-08-04T18:28:54.073617,attack_burst_0023,attack_burst_0023_session_0,ip_attack_unique_00023,authorization,card_00005041,342217,1145.98,False,,attack,burst,attack_burst,1
event_00010059,10059,2026-08-04T18:28:55.319546,attack_burst_0023,attack_burst_0023_session_0,ip_attack_unique_00023,authorization,card_00005042,491526,1025.64,True,generic_decline,attack,burst,attack_burst,1
event_00010060,10060,2026-08-04T18:28:59.637628,attack_burst_0023,attack_burst_0023_session_0,ip_attack_unique_00023,authorization,card_00005043,435926,1137.22,True,insufficient_funds,attack,burst,attack_burst,1
event_00010061,10061,2026-08-04T18:29:06.907952,attack_burst_0023,attack_burst_0023_session_0,ip_attack_unique_00023,authorization,card_00005043,435926,1110.12,False,,attack,burst,attack_burst,1
event_00013085,13085,2026-08-04T18:29:12.441527,attack_evasive_0029,attack_evasive_0029_session_0,ip_attack_unique_00276,authorization,card_00007822,435926,2345.94,True,generic_decline,attack,evasive,attack_evasive,1
event_00010062,10062,2026-08-04T18:29:12.609465,attack_burst_0023,attack_burst_0023_session_0,ip_attack_unique_00023,authorization,card_00005044,545422,1.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00010063,10063,2026-08-04T18:29:15.809373,attack_burst_0023,attack_burst_0023_session_0,ip_attack_unique_00023,authorization,card_00005045,483234,1.0,True,generic_decline,attack,burst,attack_burst,1
event_00010064,10064,2026-08-04T18:29:18.486180,attack_burst_0023,attack_burst_0023_session_0,ip_attack_unique_00023,authorization,card_00005046,341609,10.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00013086,13086,2026-08-04T18:29:28.640715,attack_evasive_0029,attack_evasive_0029_session_0,ip_attack_unique_00276,authorization,card_00007823,517302,2345.94,True,cvv_mismatch,attack,evasive,attack_evasive,1
event_00013087,13087,2026-08-04T18:29:57.758568,attack_evasive_0029,attack_evasive_0029_session_0,ip_attack_unique_00276,authorization,card_00007824,486268,2345.94,True,cvv_mismatch,attack,evasive,attack_evasive,1
event_00013088,13088,2026-08-04T18:31:15.153330,attack_evasive_0029,attack_evasive_0029_session_0,ip_attack_unique_00276,authorization,card_00007824,486268,2345.94,False,,attack,evasive,attack_evasive,1
event_00009884,9884,2026-08-04T18:32:37.009884,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004882,435926,10.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00009885,9885,2026-08-04T18:32:38.496984,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004883,518437,823.94,True,insufficient_funds,attack,burst,attack_burst,1
event_00009886,9886,2026-08-04T18:32:40.474827,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004884,417136,823.94,True,insufficient_funds,attack,burst,attack_burst,1
event_00009887,9887,2026-08-04T18:32:45.658873,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004885,414131,5.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00009888,9888,2026-08-04T18:32:48.922028,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004886,447979,795.51,True,insufficient_funds,attack,burst,attack_burst,1
event_00009889,9889,2026-08-04T18:32:52.387288,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004887,342697,823.94,False,,attack,burst,attack_burst,1
event_00009890,9890,2026-08-04T18:32:55.308286,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004888,424506,823.94,True,generic_decline,attack,burst,attack_burst,1
event_00009891,9891,2026-08-04T18:32:57.753466,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004889,490428,5.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00009892,9892,2026-08-04T18:33:00.408519,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004890,474887,823.94,True,cvv_mismatch,attack,burst,attack_burst,1
event_00009893,9893,2026-08-04T18:33:06.417800,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004891,414131,2.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00009894,9894,2026-08-04T18:33:09.326671,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004892,451365,2.0,True,generic_decline,attack,burst,attack_burst,1
event_00009895,9895,2026-08-04T18:33:11.898890,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004893,456415,5.0,False,,attack,burst,attack_burst,1
event_00009896,9896,2026-08-04T18:33:17.536353,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004894,518437,823.94,True,cvv_mismatch,attack,burst,attack_burst,1
event_00009897,9897,2026-08-04T18:33:20.481985,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004895,522489,823.94,True,insufficient_funds,attack,burst,attack_burst,1
event_00009898,9898,2026-08-04T18:33:24.576454,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004896,490428,2.0,False,,attack,burst,attack_burst,1
event_00009899,9899,2026-08-04T18:33:27.922195,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004897,416492,10.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00009900,9900,2026-08-04T18:33:34.992262,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004898,514894,5.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00009901,9901,2026-08-04T18:33:38.890566,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004899,455988,10.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00009902,9902,2026-08-04T18:33:42.058113,attack_burst_0012,attack_burst_0012_session_0,ip_attack_unique_00012,authorization,card_00004900,462991,823.94,True,insufficient_funds,attack,burst,attack_burst,1
event_00006791,6791,2026-08-04T18:33:52.006791,normal_02722,normal_02722_session_0,ip_normal_unique_02722,authorization,card_00003204,466530,780.89,False,,normal,,normal_standard,0
event_00006792,6792,2026-08-04T18:34:32.115808,normal_02722,normal_02722_session_0,ip_normal_unique_02722,completion,,,,,,normal,,normal_standard,0
event_00000759,759,2026-08-04T18:34:38.000759,normal_00305,normal_00305_session_0,ip_normal_unique_00305,authorization,card_00000353,510503,474.2,False,,normal,,normal_standard,0
event_00000760,760,2026-08-04T18:34:49.224242,normal_00305,normal_00305_session_0,ip_normal_unique_00305,completion,,,,,,normal,,normal_standard,0
event_00005038,5038,2026-08-04T18:42:21.005038,normal_02022,normal_02022_session_0,ip_normal_unique_02022,authorization,card_00002370,530910,1275.33,False,,normal,,normal_standard,0
event_00005039,5039,2026-08-04T18:43:12.176058,normal_02022,normal_02022_session_0,ip_normal_unique_02022,completion,,,,,,normal,,normal_standard,0
event_00004854,4854,2026-08-04T18:46:09.004854,normal_01943,normal_01943_session_0,ip_normal_unique_01943,authorization,card_00002281,429320,1221.41,False,,normal,,normal_standard,0
event_00004855,4855,2026-08-04T18:47:00.849688,normal_01943,normal_01943_session_0,ip_normal_unique_01943,completion,,,,,,normal,,normal_standard,0
event_00006994,6994,2026-08-04T18:47:23.006994,normal_02803,normal_02803_session_0,ip_normal_unique_02803,authorization,card_00003298,466109,500.46,True,generic_decline,normal,,normal_bad_luck,0
event_00006995,6995,2026-08-04T18:47:38.810574,normal_02803,normal_02803_session_0,ip_normal_unique_02803,authorization,card_00003298,466109,500.46,True,insufficient_funds,normal,,normal_bad_luck,0
event_00006996,6996,2026-08-04T18:47:46.023230,normal_02803,normal_02803_session_0,ip_normal_unique_02803,authorization,card_00003298,466109,500.46,False,,normal,,normal_bad_luck,0
event_00006997,6997,2026-08-04T18:48:07.952158,normal_02803,normal_02803_session_0,ip_normal_unique_02803,completion,,,,,,normal,,normal_bad_luck,0
event_00011559,11559,2026-08-04T18:49:09.011559,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006432,466530,731.34,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011560,11560,2026-08-04T18:49:10.979201,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006433,450044,2.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00011561,11561,2026-08-04T18:49:12.499865,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006434,559038,2.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011562,11562,2026-08-04T18:49:14.598312,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006435,417136,731.34,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011778,11778,2026-08-04T18:49:17.011778,attack_burst_0159,attack_burst_0159_session_0,ip_attack_botnet_001,authorization,card_00006635,530910,1226.1,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011563,11563,2026-08-04T18:49:18.893572,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006436,478538,731.34,True,insufficient_funds,attack,burst,attack_burst,1
event_00011779,11779,2026-08-04T18:49:19.051169,attack_burst_0159,attack_burst_0159_session_0,ip_attack_botnet_001,authorization,card_00006636,460414,1259.69,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011564,11564,2026-08-04T18:49:20.223614,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006437,483234,2.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00011780,11780,2026-08-04T18:49:21.603877,attack_burst_0159,attack_burst_0159_session_0,ip_attack_botnet_001,authorization,card_00006637,518437,1226.1,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011565,11565,2026-08-04T18:49:22.233975,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006438,459688,1.0,True,generic_decline,attack,burst,attack_burst,1
event_00011781,11781,2026-08-04T18:49:24.854352,attack_burst_0159,attack_burst_0159_session_0,ip_attack_botnet_001,authorization,card_00006638,424506,1048.88,False,,attack,burst,attack_burst,1
event_00011566,11566,2026-08-04T18:49:25.606400,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006439,517302,731.34,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011782,11782,2026-08-04T18:49:27.915057,attack_burst_0159,attack_burst_0159_session_0,ip_attack_botnet_001,authorization,card_00006639,342217,2.0,False,,attack,burst,attack_burst,1
event_00011567,11567,2026-08-04T18:49:28.614484,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006440,454890,5.0,True,generic_decline,attack,burst,attack_burst,1
event_00011783,11783,2026-08-04T18:49:31.018040,attack_burst_0159,attack_burst_0159_session_0,ip_attack_botnet_001,authorization,card_00006640,455947,1.0,True,generic_decline,attack,burst,attack_burst,1
event_00011568,11568,2026-08-04T18:49:31.176421,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006441,456415,731.34,True,insufficient_funds,attack,burst,attack_burst,1
event_00011784,11784,2026-08-04T18:49:32.634637,attack_burst_0159,attack_burst_0159_session_0,ip_attack_botnet_001,authorization,card_00006641,436807,5.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00011569,11569,2026-08-04T18:49:33.192918,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006442,522489,2.0,True,generic_decline,attack,burst,attack_burst,1
event_00011785,11785,2026-08-04T18:49:34.112120,attack_burst_0159,attack_burst_0159_session_0,ip_attack_botnet_001,authorization,card_00006642,405537,1.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00011786,11786,2026-08-04T18:49:35.058824,attack_burst_0159,attack_burst_0159_session_0,ip_attack_botnet_001,authorization,card_00006643,480889,1226.1,True,insufficient_funds,attack,burst,attack_burst,1
event_00011787,11787,2026-08-04T18:49:36.666352,attack_burst_0159,attack_burst_0159_session_0,ip_attack_botnet_001,authorization,card_00006644,559038,5.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00011788,11788,2026-08-04T18:49:38.252214,attack_burst_0159,attack_burst_0159_session_0,ip_attack_botnet_001,authorization,card_00006645,459688,2.0,False,,attack,burst,attack_burst,1
event_00011570,11570,2026-08-04T18:49:39.740632,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006443,510503,2.0,False,,attack,burst,attack_burst,1
event_00011789,11789,2026-08-04T18:49:42.578978,attack_burst_0159,attack_burst_0159_session_0,ip_attack_botnet_001,authorization,card_00006646,517302,1234.65,True,insufficient_funds,attack,burst,attack_burst,1
event_00011571,11571,2026-08-04T18:49:44.041373,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006444,450443,5.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00011790,11790,2026-08-04T18:49:45.240369,attack_burst_0159,attack_burst_0159_session_0,ip_attack_botnet_001,authorization,card_00006647,517302,10.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00011572,11572,2026-08-04T18:49:45.542558,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006445,342217,10.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011573,11573,2026-08-04T18:49:46.652808,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006446,456415,731.34,True,insufficient_funds,attack,burst,attack_burst,1
event_00011791,11791,2026-08-04T18:49:46.833273,attack_burst_0159,attack_burst_0159_session_0,ip_attack_botnet_001,authorization,card_00006648,466109,5.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00011574,11574,2026-08-04T18:49:48.993300,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006447,555932,731.34,True,generic_decline,attack,burst,attack_burst,1
event_00011575,11575,2026-08-04T18:49:50.659893,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006448,466530,5.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011576,11576,2026-08-04T18:49:53.236371,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006449,480889,2.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00011577,11577,2026-08-04T18:49:55.902281,attack_burst_0142,attack_burst_0142_session_0,ip_attack_botnet_001,authorization,card_00006450,454890,5.0,True,generic_decline,attack,burst,attack_burst,1
event_00000239,239,2026-08-04T18:50:47.000239,normal_00100,normal_00100_session_0,ip_normal_unique_00100,authorization,card_00000117,459688,598.86,False,,normal,,normal_standard,0
event_00002090,2090,2026-08-04T18:52:29.002090,normal_00838,normal_00838_session_0,ip_normal_unique_00838,authorization,card_00000982,478538,1.0,False,,normal,,normal_standard,0
event_00002091,2091,2026-08-04T18:53:11.714123,normal_00838,normal_00838_session_0,ip_normal_unique_00838,completion,,,,,,normal,,normal_standard,0
event_00007417,7417,2026-08-04T18:58:57.007417,normal_02980,normal_02980_session_0,ip_normal_unique_02980,authorization,card_00003511,466022,453.92,True,cvv_mismatch,normal,,normal_bad_luck,0
event_00013742,13742,2026-08-04T18:58:58.013742,attack_patient_0008,attack_patient_0008_session_0,ip_attack_unique_00390,authorization,card_00008295,510503,5.0,False,,attack,patient,attack_patient,1
event_00007418,7418,2026-08-04T18:59:00.221673,normal_02980,normal_02980_session_0,ip_normal_unique_02980,authorization,card_00003511,466022,398.26,True,generic_decline,normal,,normal_bad_luck,0
event_00007419,7419,2026-08-04T18:59:33.876103,normal_02980,normal_02980_session_0,ip_normal_unique_02980,authorization,card_00003511,466022,398.26,True,generic_decline,normal,,normal_bad_luck,0
event_00007420,7420,2026-08-04T18:59:48.930886,normal_02980,normal_02980_session_0,ip_normal_unique_02980,authorization,card_00003511,466022,398.26,True,insufficient_funds,normal,,normal_bad_luck,0
event_00007421,7421,2026-08-04T19:01:11.084756,normal_02980,normal_02980_session_0,ip_normal_unique_02980,authorization,card_00003511,466022,398.26,False,,normal,,normal_bad_luck,0
event_00007422,7422,2026-08-04T19:01:50.746234,normal_02980,normal_02980_session_0,ip_normal_unique_02980,completion,,,,,,normal,,normal_bad_luck,0
event_00006909,6909,2026-08-04T19:01:59.006909,normal_02770,normal_02770_session_0,ip_normal_unique_02770,authorization,card_00003260,405537,935.57,False,,normal,,normal_standard,0
