event_id,event_sequence,timestamp,device_id,session_id,ip_hash,event_type,card_token,card_bin,amount,declined,decline_reason,population,attack_subtype,scenario_tag,entity_label,attempts_trailing_10s,attempts_trailing_60s,attempts_trailing_5min,mean_interarrival_s,var_interarrival_s,unique_cards_trailing_60s,unique_cards_trailing_5min,unique_bins_trailing_60s,unique_bins_trailing_5min,decline_ratio_so_far,current_decline_streak,approval_ratio_so_far,attempts_before_first_approval,amount_near_minimum_ratio_5min,amount_variance_so_far,repeated_amount_ratio,unique_amount_ratio,cards_this_session,session_age_s,attempts_this_session,checkout_completed_so_far,attempts_after_first_approval,device_reuse_count,card_switch_rate,ip_session_count_trailing_5min,ip_device_count_trailing_5min
event_00009030,9030,2026-08-04T12:05:08.666796,flash_00541,flash_00541_session_0,ip_flash_cluster_034,authorization,card_00004373,483234.0,696.31,True,insufficient_funds,flash_sale,,flash_hard_retry,0,1,1,4,80.88592298825581,1765.3138365052175,1,3,1,3,1.0,4,0.0,4,0.0,0.0,0.75,0.25,3,242.657769,4,0,0,1,0.75,5,5
event_00009041,9041,2026-08-04T12:05:09.130456,flash_00543,flash_00543_session_0,ip_flash_cluster_007,authorization,card_00004380,486268.0,2.0,False,,flash_sale,,flash_typical,0,1,2,2,31.121415853500366,0.0,1,1,1,1,0.5,0,0.5,1,0.5,289912.2492249999,0.0,1.0,1,31.121416,2,0,0,1,0.5,12,12
event_00008153,8153,2026-08-04T12:05:09.228908,flash_00240,flash_00240_session_0,ip_flash_cluster_005,authorization,card_00003891,480889.0,608.51,False,,flash_sale,,flash_hard_retry,0,1,1,4,65.74025265375774,619.6834223629551,1,1,1,1,0.75,0,0.25,3,0.25,69200.32501875001,0.5,0.5,1,197.220758,4,0,0,1,0.25,14,14
event_00009275,9275,2026-08-04T12:05:09.592986,flash_00635,flash_00635_session_0,ip_flash_cellular_00635,authorization,card_00004507,424506.0,2412.47,False,,flash_sale,,flash_hard_retry,0,1,1,4,68.52790466944377,1392.2672384181617,1,3,1,3,0.75,0,0.25,3,0.25,1082224.1439187499,0.5,0.5,3,205.583714,4,0,0,1,0.75,1,1
event_00008330,8330,2026-08-04T12:05:10.769627,flash_00306,flash_00306_session_0,ip_flash_cluster_006,completion,,,,,,flash_sale,,flash_typical,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,11.761298,1,1,0,1,1.0,11,11
event_00007991,7991,2026-08-04T12:05:11.005239,flash_00178,flash_00178_session_0,ip_flash_cluster_005,completion,,,,,,flash_sale,,flash_processor_strain,0,0,2,3,32.9184604883194,37.89576382038946,1,1,1,1,0.6666666666666666,0,0.3333333333333333,2,0.3333333333333333,533014.3584222222,0.33333333333333337,0.6666666666666666,1,75.997251,3,1,0,1,0.3333333333333333,14,14
event_00007542,7542,2026-08-04T12:05:11.007542,flash_00022,flash_00022_session_0,ip_flash_cluster_021,authorization,card_00003573,515508.0,666.54,False,,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,11,11
event_00009562,9562,2026-08-04T12:05:11.009562,flash_00739,flash_00739_session_0,ip_flash_cluster_004,authorization,card_00004651,481492.0,2893.28,False,,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,4,4
event_00007479,7479,2026-08-04T12:05:11.351662,flash_00003,flash_00003_session_0,ip_flash_cluster_011,authorization,card_00003537,522489.0,1164.16,False,,flash_sale,,flash_processor_strain,0,1,3,4,23.114728609720867,180.68764482119659,2,2,2,2,0.75,0,0.25,3,0.0,0.0,0.75,0.25,2,69.344186,4,0,0,1,0.5,8,8
event_00007501,7501,2026-08-04T12:05:11.661033,flash_00011,flash_00011_session_0,ip_flash_cluster_003,authorization,card_00003548,490873.0,2.0,True,cvv_mismatch,flash_sale,,flash_hard_retry,0,1,1,3,86.32676696777344,1271.786878320525,1,3,1,3,1.0,3,0.0,3,0.6666666666666666,249431.345,0.0,1.0,3,172.653534,3,0,0,1,1.0,11,11
event_00009066,9066,2026-08-04T12:05:11.888780,flash_00550,flash_00550_session_0,ip_flash_cluster_037,completion,,,,,,flash_sale,,flash_typical,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,16.879715,1,1,0,1,1.0,7,7
event_00007607,7607,2026-08-04T12:05:11.936979,flash_00048,flash_00048_session_0,ip_flash_cluster_029,authorization,card_00003610,436605.0,2469.7,False,,flash_sale,,flash_processor_strain,0,2,3,4,26.309791723887127,198.40708362525007,1,1,1,1,0.75,0,0.25,3,0.25,1139014.8918749997,0.5,0.5,1,78.929375,4,0,0,1,0.25,12,12
event_00009142,9142,2026-08-04T12:05:12.009142,flash_00586,flash_00586_session_0,ip_flash_cluster_014,authorization,card_00004437,404839.0,4633.92,True,insufficient_funds,flash_sale,,flash_processor_strain,0,1,1,1,0.0,0.0,1,1,1,1,1.0,1,0.0,1,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,9,9
event_00009176,9176,2026-08-04T12:05:12.009449,flash_00595,flash_00595_session_0,ip_flash_cluster_024,authorization,card_00004454,474887.0,557.69,False,,flash_sale,,flash_processor_strain,0,1,3,4,22.000092029571533,22.311301074961687,2,2,2,2,0.75,0,0.25,3,0.0,62.31241874999935,0.5,0.5,2,66.000276,4,0,0,1,0.5,10,10
event_00008891,8891,2026-08-04T12:05:12.768184,flash_00492,flash_00492_session_0,ip_flash_cluster_024,authorization,card_00004299,490428.0,1069.25,True,cvv_mismatch,flash_sale,,flash_processor_strain,0,1,2,2,42.75929403305054,0.0,1,1,1,1,1.0,2,0.0,2,0.0,0.0,0.5,0.5,1,42.759294,2,0,0,1,0.5,10,10
event_00009236,9236,2026-08-04T12:05:12.896657,flash_00618,flash_00618_session_0,ip_flash_cluster_021,authorization,card_00004484,483234.0,485.37,True,insufficient_funds,flash_sale,,flash_processor_strain,0,1,1,2,96.88742208480835,0.0,1,1,1,1,1.0,2,0.0,2,0.0,0.0,0.5,0.5,1,96.887422,2,0,0,1,0.5,11,11
event_00009253,9253,2026-08-04T12:05:14.794124,flash_00628,flash_00628_session_0,ip_flash_cluster_017,completion,,,,,,flash_sale,,flash_typical,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,34.784872,1,1,0,1,1.0,12,12
event_00008324,8324,2026-08-04T12:05:14.860812,flash_00304,flash_00304_session_0,ip_flash_cluster_017,authorization,card_00003983,435926.0,1488.02,True,generic_decline,flash_sale,,flash_processor_strain,0,1,2,2,14.852488994598389,0.0,1,1,1,1,1.0,2,0.0,2,0.0,0.0,0.5,0.5,1,14.852489,2,0,0,1,0.5,12,12
event_00007547,7547,2026-08-04T12:05:15.007547,flash_00024,flash_00024_session_0,ip_flash_cluster_031,authorization,card_00003577,466530.0,1343.52,False,,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,17,17
event_00008252,8252,2026-08-04T12:05:15.008252,flash_00280,flash_00280_session_0,ip_flash_cluster_018,authorization,card_00003942,341609.0,658.41,False,,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,11,11
event_00008006,8006,2026-08-04T12:05:16.008006,flash_00187,flash_00187_session_0,ip_flash_cluster_036,authorization,card_00003814,455988.0,249.24,False,,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,9,9
event_00008292,8292,2026-08-04T12:05:16.127883,flash_00294,flash_00294_session_0,ip_flash_cellular_00294,authorization,card_00003966,419892.0,565.39,True,cvv_mismatch,flash_sale,,flash_hard_retry,0,1,3,3,16.559796452522278,30.780388412434277,3,3,3,3,1.0,3,0.0,3,0.0,0.0,0.6666666666666667,0.3333333333333333,3,33.119593,3,0,0,1,1.0,1,1
event_00007613,7613,2026-08-04T12:05:16.349617,flash_00051,flash_00051_session_0,ip_flash_cluster_028,completion,,,,,,flash_sale,,flash_typical,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,39.342005,1,1,0,1,1.0,7,7
event_00007941,7941,2026-08-04T12:05:16.680357,flash_00159,flash_00159_session_0,ip_flash_cluster_037,completion,,,,,,flash_sale,,flash_typical,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,25.672417,1,1,0,1,1.0,7,7
event_00007474,7474,2026-08-04T12:05:17.007474,flash_00002,flash_00002_session_0,ip_flash_cluster_029,authorization,card_00003535,424506.0,986.23,False,,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,13,13
event_00008607,8607,2026-08-04T12:05:17.008607,flash_00398,flash_00398_session_0,ip_flash_cluster_014,authorization,card_00004140,416492.0,646.93,False,,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,10,10
event_00009007,9007,2026-08-04T12:05:17.844073,flash_00534,flash_00534_session_0,ip_flash_cluster_036,authorization,card_00004362,419892.0,10.0,True,cvv_mismatch,flash_sale,,flash_hard_retry,0,1,2,2,21.8350670337677,0.0,2,2,2,2,1.0,2,0.0,2,0.5,470623.44039999996,0.0,1.0,2,21.835067,2,0,0,1,1.0,9,9
event_00008599,8599,2026-08-04T12:05:17.877928,flash_00395,flash_00395_session_0,ip_flash_cluster_029,completion,,,,,,flash_sale,,flash_typical,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,13.86933,1,1,0,1,1.0,13,13
event_00009588,9588,2026-08-04T12:05:17.947441,flash_00748,flash_00748_session_0,ip_flash_cluster_005,authorization,card_00004662,559038.0,2226.77,False,,flash_sale,,flash_processor_strain,0,1,2,4,36.31261873245239,109.40247574828645,2,2,2,2,0.75,0,0.25,3,0.0,0.0,0.75,0.25,2,108.937856,4,0,0,1,0.5,14,14
event_00007590,7590,2026-08-04T12:05:18.007590,flash_00043,flash_00043_session_0,ip_flash_cluster_004,authorization,card_00003604,463166.0,399.52,False,,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,5,5
event_00008372,8372,2026-08-04T12:05:18.008372,flash_00324,flash_00324_session_0,ip_flash_cluster_025,authorization,card_00004011,416492.0,589.8,False,,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,5,5
event_00008812,8812,2026-08-04T12:05:18.684458,flash_00464,flash_00464_session_0,ip_flash_cluster_023,completion,,,,,,flash_sale,,flash_typical,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,32.675647,1,1,0,1,1.0,14,14
event_00008492,8492,2026-08-04T12:05:19.008492,flash_00360,flash_00360_session_0,ip_flash_cluster_001,authorization,card_00004072,435926.0,1264.68,True,cvv_mismatch,flash_sale,,flash_hard_retry,0,1,1,1,0.0,0.0,1,1,1,1,1.0,1,0.0,1,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,10,10
event_00008842,8842,2026-08-04T12:05:19.117639,flash_00475,flash_00475_session_0,ip_flash_cluster_010,completion,,,,,,flash_sale,,flash_typical,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,21.108798,1,1,0,1,1.0,7,7
event_00008686,8686,2026-08-04T12:05:19.353792,flash_00426,flash_00426_session_0,ip_flash_cellular_00426,authorization,card_00004183,545422.0,672.47,False,,flash_sale,,flash_hard_retry,0,1,2,6,45.4690221786499,179.27112352071677,2,4,2,4,0.6666666666666666,0,0.3333333333333333,4,0.6666666666666666,99525.5490888889,0.33333333333333337,0.6666666666666666,4,227.345111,6,0,1,1,0.6666666666666666,1,1
event_00008435,8435,2026-08-04T12:05:20.151867,flash_00339,flash_00339_session_0,ip_flash_cellular_00339,authorization,card_00004039,343479.0,1.0,False,,flash_sale,,flash_hard_retry,0,1,2,5,41.7858589887619,299.24563362438266,1,3,1,3,0.6,0,0.4,3,0.4,35231.8464,0.4,0.6,3,167.143436,5,0,1,1,0.6,1,1
event_00009582,9582,2026-08-04T12:05:20.568047,flash_00746,flash_00746_session_0,ip_flash_cluster_016,completion,,,,,,flash_sale,,flash_typical,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,43.558466,1,1,0,1,1.0,6,6
event_00008325,8325,2026-08-04T12:05:21.750776,flash_00304,flash_00304_session_0,ip_flash_cluster_017,authorization,card_00003983,435926.0,1488.02,True,insufficient_funds,flash_sale,,flash_processor_strain,0,2,3,3,10.87122654914856,15.850450659549153,1,1,1,1,1.0,3,0.0,3,0.0,5.169878828456423e-26,0.6666666666666667,0.3333333333333333,1,21.742453,3,0,0,1,0.3333333333333333,12,12
event_00007906,7906,2026-08-04T12:05:22.401270,flash_00148,flash_00148_session_0,ip_flash_cellular_00148,authorization,card_00003757,419892.0,814.66,False,,flash_sale,,flash_hard_retry,0,1,3,3,16.196682929992676,0.4111873625789144,3,3,3,3,0.6666666666666666,0,0.3333333333333333,2,0.0,0.0,0.6666666666666667,0.3333333333333333,3,32.393366,3,0,0,1,1.0,1,1
event_00008892,8892,2026-08-04T12:05:22.787787,flash_00492,flash_00492_session_0,ip_flash_cluster_024,authorization,card_00004300,408365.0,1023.87,False,,flash_sale,,flash_processor_strain,0,1,3,3,26.389448523521423,267.9718420058505,2,2,2,2,0.6666666666666666,0,0.3333333333333333,2,0.0,457.6320888888888,0.33333333333333337,0.6666666666666666,2,52.778897,3,0,0,1,0.6666666666666666,9,9
event_00009088,9088,2026-08-04T12:05:23.036674,flash_00556,flash_00556_session_0,ip_flash_cellular_00556,authorization,card_00004405,451365.0,830.7,False,,flash_sale,,flash_hard_retry,0,1,2,7,27.671265323956806,133.45558371685917,2,6,2,6,0.5714285714285714,0,0.42857142857142855,4,0.2857142857142857,142191.18172653063,0.5714285714285714,0.42857142857142855,6,166.027592,7,0,2,1,0.8571428571428571,1,1
event_00009023,9023,2026-08-04T12:05:23.650883,flash_00540,flash_00540_session_0,ip_flash_cluster_035,authorization,card_00004370,460414.0,1382.12,True,cvv_mismatch,flash_sale,,flash_hard_retry,0,1,1,2,71.64186096191406,0.0,1,1,1,1,1.0,2,0.0,2,0.0,0.0,0.5,0.5,1,71.641861,2,0,0,1,0.5,11,11
event_00009237,9237,2026-08-04T12:05:23.771453,flash_00618,flash_00618_session_0,ip_flash_cluster_021,authorization,card_00004484,483234.0,485.37,True,insufficient_funds,flash_sale,,flash_processor_strain,0,1,2,3,53.88110899925232,1849.5429652128678,1,1,1,1,1.0,3,0.0,3,0.0,3.2311742677852644e-27,0.6666666666666667,0.3333333333333333,1,107.762218,3,0,0,1,0.3333333333333333,10,10
event_00007653,7653,2026-08-04T12:05:23.995152,flash_00063,flash_00063_session_0,ip_flash_cellular_00063,authorization,card_00003633,460414.0,454.7,False,,flash_sale,,flash_hard_retry,0,1,2,5,29.246875762939453,85.11512920239383,1,2,1,2,0.4,0,0.6,2,0.0,67.83169599999984,0.6,0.4,2,116.987503,5,0,2,1,0.4,1,1
event_00007599,7599,2026-08-04T12:05:23.995725,flash_00046,flash_00046_session_0,ip_flash_cluster_038,authorization,card_00003607,490428.0,871.9,False,,flash_sale,,flash_processor_strain,0,1,2,3,33.49406397342682,124.74502251061246,1,1,1,1,0.6666666666666666,0,0.3333333333333333,2,0.0,0.0,0.6666666666666667,0.3333333333333333,1,66.988128,3,0,0,1,0.3333333333333333,10,10
event_00007594,7594,2026-08-04T12:05:24.059818,flash_00045,flash_00045_session_0,ip_flash_cluster_003,authorization,card_00003606,466530.0,847.9,True,insufficient_funds,flash_sale,,flash_processor_strain,0,1,2,2,27.05222511291504,0.0,1,1,1,1,1.0,2,0.0,2,0.0,0.0,0.5,0.5,1,27.052225,2,0,0,1,0.5,10,10
event_00008244,8244,2026-08-04T12:05:24.124239,flash_00277,flash_00277_session_0,ip_flash_cluster_023,authorization,card_00003939,522489.0,944.93,True,generic_decline,flash_sale,,flash_processor_strain,0,1,2,2,39.11599588394165,0.0,1,1,1,1,1.0,2,0.0,2,0.0,0.0,0.5,0.5,1,39.115996,2,0,0,1,0.5,14,14
event_00007675,7675,2026-08-04T12:05:25.007675,flash_00071,flash_00071_session_0,ip_flash_cluster_025,authorization,card_00003644,405537.0,227.8,False,,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,6,6
event_00007793,7793,2026-08-04T12:05:25.540172,flash_00115,flash_00115_session_0,ip_flash_cluster_037,authorization,card_00003705,559038.0,587.43,True,generic_decline,flash_sale,,flash_hard_retry,0,1,2,2,19.53238010406494,0.0,1,1,1,1,1.0,2,0.0,2,0.0,0.0,0.5,0.5,1,19.53238,2,0,0,1,0.5,7,7
event_00009524,9524,2026-08-04T12:05:25.758142,flash_00726,flash_00726_session_0,ip_flash_cluster_020,completion,,,,,,flash_sale,,flash_hard_retry,0,0,1,6,38.7936692237854,78.18709236639252,1,5,1,5,0.6666666666666666,0,0.3333333333333333,4,0.0,3.2311742677852644e-27,0.8333333333333334,0.16666666666666666,5,211.748624,6,1,1,1,0.8333333333333334,12,12
event_00009105,9105,2026-08-04T12:05:25.965557,flash_00565,flash_00565_session_0,ip_flash_cluster_014,completion,,,,,,flash_sale,,flash_typical,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,31.956453,1,1,0,1,1.0,10,10
event_00009050,9050,2026-08-04T12:05:26.009050,flash_00546,flash_00546_session_0,ip_flash_cluster_021,authorization,card_00004383,436807.0,1197.56,False,,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,11,11
event_00009187,9187,2026-08-04T12:05:26.293308,flash_00599,flash_00599_session_0,ip_flash_cellular_00599,authorization,card_00004458,405537.0,1288.53,True,generic_decline,flash_sale,,flash_hard_retry,0,1,2,2,33.28412199020386,0.0,1,1,1,1,1.0,2,0.0,2,0.0,0.0,0.5,0.5,1,33.284121999999996,2,0,0,1,0.5,1,1
event_00008959,8959,2026-08-04T12:05:26.495213,flash_00516,flash_00516_session_0,ip_flash_cluster_005,authorization,card_00004337,456415.0,838.11,True,insufficient_funds,flash_sale,,flash_processor_strain,0,1,2,2,19.486254930496216,0.0,2,2,2,2,1.0,2,0.0,2,0.0,0.0,0.5,0.5,2,19.486255,2,0,0,1,1.0,14,14
event_00008283,8283,2026-08-04T12:05:26.843400,flash_00291,flash_00291_session_0,ip_flash_cluster_026,completion,,,,,,flash_sale,,flash_typical,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,24.835118,1,1,0,1,1.0,5,5
event_00009139,9139,2026-08-04T12:05:26.976980,flash_00585,flash_00585_session_0,ip_flash_cluster_017,authorization,card_00004435,514894.0,1055.88,True,generic_decline,flash_sale,,flash_processor_strain,0,1,2,3,32.48392152786255,291.01959262423094,1,1,1,1,1.0,3,0.0,3,0.0,8965.573400000007,0.0,1.0,1,64.967843,3,0,0,1,0.3333333333333333,12,12
event_00008250,8250,2026-08-04T12:05:27.008250,flash_00279,flash_00279_session_0,ip_flash_cluster_031,authorization,card_00003941,466530.0,917.35,False,,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,18,18
event_00007963,7963,2026-08-04T12:05:27.315505,flash_00168,flash_00168_session_0,ip_flash_cluster_026,completion,,,,,,flash_sale,,flash_typical,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,37.307543,1,1,0,1,1.0,5,5
event_00009042,9042,2026-08-04T12:05:27.821323,flash_00543,flash_00543_session_0,ip_flash_cluster_007,completion,,,,,,flash_sale,,flash_typical,0,0,2,2,31.121415853500366,0.0,1,1,1,1,0.5,0,0.5,1,0.5,289912.2492249999,0.0,1.0,1,49.812283,2,1,0,1,0.5,12,12
event_00009354,9354,2026-08-04T12:05:28.582927,flash_00664,flash_00664_session_0,ip_flash_cluster_031,authorization,card_00004542,555932.0,416.45,True,insufficient_funds,flash_sale,,flash_processor_strain,0,1,3,3,21.286787509918213,0.4031202288029476,1,1,1,1,1.0,3,0.0,3,0.0,0.0,0.6666666666666667,0.3333333333333333,1,42.573575,3,0,0,1,0.3333333333333333,18,18
event_00009466,9466,2026-08-04T12:05:29.009466,flash_00703,flash_00703_session_0,ip_flash_cluster_027,authorization,card_00004596,414131.0,365.15,False,,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,11,11
event_00008572,8572,2026-08-04T12:05:29.235703,flash_00388,flash_00388_session_0,ip_flash_cluster_000,authorization,card_00004118,342217.0,1079.5,False,,flash_sale,,flash_hard_retry,0,1,2,5,38.306783735752106,259.65796168212034,2,2,2,2,0.6,0,0.4,3,0.0,467.42439999999914,0.6,0.4,2,153.227135,5,0,1,1,0.4,11,11
event_00009008,9008,2026-08-04T12:05:29.321941,flash_00534,flash_00534_session_0,ip_flash_cluster_036,authorization,card_00004363,601168.0,1382.04,False,,flash_sale,,flash_hard_retry,0,1,3,3,16.65646743774414,26.817893775935374,3,3,3,3,0.6666666666666666,0,0.3333333333333333,2,0.3333333333333333,418331.9470222222,0.33333333333333337,0.6666666666666666,3,33.312935,3,0,0,1,1.0,9,9
event_00008162,8162,2026-08-04T12:05:31.008162,flash_00244,flash_00244_session_0,ip_flash_cluster_023,authorization,card_00003896,445707.0,899.49,False,,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,14,14
event_00009400,9400,2026-08-04T12:05:32.009400,flash_00681,flash_00681_session_0,ip_flash_cluster_035,authorization,card_00004564,481492.0,1.0,True,generic_decline,flash_sale,,flash_processor_strain,0,1,1,1,0.0,0.0,1,1,1,1,1.0,1,0.0,1,1.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,12,12
event_00009482,9482,2026-08-04T12:05:32.009482,flash_00712,flash_00712_session_0,ip_flash_cluster_031,authorization,card_00004606,451365.0,226.9,True,generic_decline,flash_sale,,flash_processor_strain,0,1,1,1,0.0,0.0,1,1,1,1,1.0,1,0.0,1,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,19,19
event_00008730,8730,2026-08-04T12:05:32.013293,flash_00439,flash_00439_session_0,ip_flash_cellular_00439,authorization,card_00004214,480889.0,359.18,True,insufficient_funds,flash_sale,,flash_hard_retry,0,1,2,4,65.00152198473613,1483.804133348203,2,4,2,4,1.0,4,0.0,4,0.25,24054.921075,0.5,0.5,4,195.004566,4,0,0,1,1.0,1,1
event_00008180,8180,2026-08-04T12:05:32.445714,flash_00253,flash_00253_session_0,ip_flash_cellular_00253,authorization,card_00003908,466022.0,312.53,True,cvv_mismatch,flash_sale,,flash_hard_retry,0,1,1,3,70.71876800060272,1152.8509553057265,1,3,1,3,1.0,3,0.0,3,0.3333333333333333,21566.87575555555,0.33333333333333337,0.6666666666666666,3,141.437536,3,0,0,1,1.0,1,1
event_00008165,8165,2026-08-04T12:05:33.144548,flash_00245,flash_00245_session_0,ip_flash_cluster_011,completion,,,,,,flash_sale,,flash_typical,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,28.136384,1,1,0,1,1.0,8,8
event_00007907,7907,2026-08-04T12:05:33.588093,flash_00148,flash_00148_session_0,ip_flash_cellular_00148,authorization,card_00003758,491526.0,814.66,False,,flash_sale,,flash_hard_retry,0,1,4,4,14.526729663213095,5.851612734841535,4,4,4,4,0.5,0,0.5,2,0.0,0.0,0.75,0.25,4,43.580189,4,0,1,1,1.0,1,1
event_00008245,8245,2026-08-04T12:05:33.644882,flash_00277,flash_00277_session_0,ip_flash_cluster_023,authorization,card_00003939,522489.0,944.93,True,cvv_mismatch,flash_sale,,flash_processor_strain,0,2,3,3,24.318319439888,218.97122814290026,1,1,1,1,1.0,3,0.0,3,0.0,0.0,0.6666666666666667,0.3333333333333333,1,48.636639,3,0,0,1,0.3333333333333333,14,14
event_00008577,8577,2026-08-04T12:05:34.041218,flash_00391,flash_00391_session_0,ip_flash_cluster_000,authorization,card_00004122,459688.0,536.72,True,insufficient_funds,flash_sale,,flash_hard_retry,0,1,2,2,37.032642126083374,0.0,2,2,2,2,1.0,2,0.0,2,0.0,0.0,0.5,0.5,2,37.032642,2,0,0,1,1.0,11,11
event_00007496,7496,2026-08-04T12:05:34.051006,flash_00009,flash_00009_session_0,ip_flash_cluster_011,completion,,,,,,flash_sale,,flash_typical,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,51.043511,1,1,0,1,1.0,8,8
event_00008293,8293,2026-08-04T12:05:34.235789,flash_00294,flash_00294_session_0,ip_flash_cellular_00294,authorization,card_00003966,419892.0,565.39,False,,flash_sale,,flash_hard_retry,0,1,4,4,17.075833002726238,21.052846383915657,3,3,3,3,0.75,0,0.25,3,0.0,0.0,0.75,0.25,3,51.227499,4,0,0,1,0.75,1,1
event_00009513,9513,2026-08-04T12:05:34.617363,flash_00723,flash_00723_session_0,ip_flash_cluster_008,authorization,card_00004622,447979.0,5.0,False,,flash_sale,,flash_hard_retry,0,1,1,4,73.20261764526367,459.84667530971933,1,4,1,4,0.75,0,0.25,3,0.25,47077.7187,0.5,0.5,4,219.607853,4,0,0,1,1.0,9,9
event_00007482,7482,2026-08-04T12:05:35.007482,flash_00005,flash_00005_session_0,ip_flash_cluster_032,authorization,card_00003539,466530.0,534.12,False,,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,4,4
event_00008648,8648,2026-08-04T12:05:35.008648,flash_00413,flash_00413_session_0,ip_flash_cluster_021,authorization,card_00004161,462991.0,186.0,True,generic_decline,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,1.0,1,0.0,1,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,12,12
event_00008815,8815,2026-08-04T12:05:35.008815,flash_00467,flash_00467_session_0,ip_flash_cluster_006,authorization,card_00004257,515508.0,339.92,False,,flash_sale,,flash_typical,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,10,10
