event_id,request_id,device_id,request_index,action,raw_probability,calibrated_probability,rule_score,accumulated_risk,high_risk_count,consecutive_high_count,evidence_count,reason_codes,fold
evt_0044062,req_0018136,dev_0008964,8,block,0.99603105271,1,5,4.61501267667,4,4,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,3
evt_0044065,req_0018137,dev_0008965,1,allow,0.233272893912,0.02655483037,0,0.02655483037,0,0,0,,1
evt_0044067,req_0018138,dev_0008965,2,allow,0.530085671732,0.456258080836,0,0.482812789471,0,0,0,,1
evt_0044069,req_0018139,dev_0008965,3,allow,0.803637692428,0.582504970179,0,1.06531720631,1,1,0,,1
evt_0044071,req_0018140,dev_0008965,4,allow,0.907342821121,0.936573566136,2,2.00188710965,2,2,0,,1
evt_0044073,req_0018141,dev_0008965,5,review,0.945466311816,0.987783736838,3,2.98966166924,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,1
evt_0044075,req_0018142,dev_0008965,6,review,0.96099754174,0.987783736838,3,3.9774419797,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,1
evt_0044077,req_0018143,dev_0008965,7,block,0.971507194695,0.987783736838,3,4.96522115808,5,5,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,1
evt_0044079,req_0018144,dev_0008965,8,block,0.988240131852,1,4,5.96520977705,6,6,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,1
evt_0044081,req_0018145,dev_0008965,9,block,0.992310780318,1,5,6.96518243076,7,7,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,1
evt_0044083,req_0018146,dev_0008965,10,block,0.994283612051,1,5,7.9651584829,8,8,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,1
evt_0044085,req_0018147,dev_0008965,11,block,0.994602418975,1,5,8.9651310969,9,9,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,1
evt_0044088,req_0018148,dev_0008966,1,allow,0.158673016435,0.0264852227061,0,0.0264852227061,0,0,0,,1
evt_0044090,req_0018149,dev_0008966,2,allow,0.535322379158,0.456258080836,0,0.477446234718,0,0,0,stable_retry_risk_reduction,1
evt_0044092,req_0018150,dev_0008966,3,allow,0.814563252329,0.729325595489,1,1.11128214551,1,1,0,stable_retry_risk_reduction,1
evt_0044094,req_0018151,dev_0008966,4,allow,0.895995917005,0.936573566136,2,1.82559520699,2,2,1,stable_retry_risk_reduction|persistent_high_model_risk,1
evt_0044096,req_0018152,dev_0008966,5,review,0.864719284243,0.936573566136,2,2.76216040405,3,3,2,persistent_high_model_risk|high_risk_with_card_diversity,1
evt_0044098,req_0018153,dev_0008966,6,block,0.958786680488,0.987783736838,4,3.74993464397,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching,1
evt_0044100,req_0018154,dev_0008966,7,block,0.895736596591,0.936573566136,1,4.33303260862,5,5,5,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|cross_session_card_diversity|high_risk_with_ip_rotation,1
evt_0044102,req_0018155,dev_0008966,8,block,0.9317340922,0.967819760274,1,5.30084243693,6,6,5,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|cross_session_card_diversity|high_risk_with_ip_rotation,1
evt_0044104,req_0018156,dev_0008966,9,block,0.946521768336,0.987783736838,1,6.2886200986,7,7,5,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|cross_session_card_diversity|high_risk_with_ip_rotation,1
evt_0044106,req_0018157,dev_0008966,10,block,0.941180261636,0.967819760274,3,7.25641823718,8,8,5,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|cross_session_card_diversity|high_risk_with_ip_rotation,1
evt_0044108,req_0018158,dev_0008966,11,block,0.89618308447,0.936573566136,3,8.19298348691,9,9,5,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|cross_session_card_diversity|high_risk_with_ip_rotation,1
evt_0044110,req_0018159,dev_0008966,12,block,0.944128903596,0.967819760274,2,9.16076568812,10,10,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,1
evt_0044113,req_0018160,dev_0008967,1,allow,0.224324754975,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0044115,req_0018161,dev_0008967,2,allow,0.544351149447,0.476637551209,0,0.510286436366,0,0,1,high_risk_with_card_diversity,2
evt_0044117,req_0018162,dev_0008967,3,allow,0.894255332089,0.963530514579,1,1.47381461164,1,1,1,high_risk_with_card_diversity,2
evt_0044119,req_0018163,dev_0008967,4,review,0.9649365775,1,5,2.47380954434,2,2,3,rule_corroborated_review|high_risk_with_card_diversity|high_risk_with_card_switching|persistent_high_model_risk,2
evt_0044121,req_0018164,dev_0008967,5,review,0.971354515672,1,4,3.47380387399,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching,2
evt_0044123,req_0018165,dev_0008967,6,block,0.994244476238,1,5,4.47378794904,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching,2
evt_0044125,req_0018166,dev_0008967,7,block,0.992929893964,1,5,5.47376743988,5,5,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2
evt_0044127,req_0018167,dev_0008967,8,block,0.990324806646,1,5,6.47375489318,6,6,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2
evt_0044129,req_0018168,dev_0008967,9,block,0.995222149716,1,5,7.47372521557,7,7,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2
evt_0044131,req_0018169,dev_0008967,10,block,0.996417457678,1,5,8.47369951922,8,8,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2
evt_0044133,req_0018170,dev_0008967,11,block,0.861807207882,0.869313373263,0,7.16547160829,9,9,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity,2
evt_0044135,req_0018171,dev_0008967,12,block,0.889830189316,0.963530514579,0,8.12899391069,10,10,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity,2
evt_0044137,req_0018172,dev_0008967,13,block,0.892539110452,0.963530514579,0,9.09248715955,11,11,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity,2
evt_0044139,req_0018173,dev_0008967,14,block,0.96137263894,1,2,10.0924767389,12,12,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity,2
evt_0044141,req_0018174,dev_0008967,15,block,0.95547928847,0.980061166858,2,11.072526339,13,13,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity,2
evt_0044143,req_0018175,dev_0008967,16,block,0.975140549638,1,2,12.0724882692,14,14,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity,2
evt_0044145,req_0018176,dev_0008967,17,block,0.935508753309,0.978432139627,2,13.0508927368,15,15,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2
evt_0044147,req_0018177,dev_0008967,18,block,0.969304286286,1,2,14.0508478649,16,16,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2
evt_0044150,req_0018178,dev_0008968,1,allow,0.150241700567,0.0211327134404,0,0.0211327134404,0,0,0,,4
evt_0044152,req_0018179,dev_0008968,2,allow,0.334221144599,0.0950889291634,0,0.116221618384,0,0,0,,4
evt_0044154,req_0018180,dev_0008968,3,allow,0.878433090747,0.918616854664,1,1.03483807345,1,1,0,,4
evt_0044156,req_0018181,dev_0008968,4,allow,0.940059331507,0.972381183258,3,2.0072156987,2,2,1,persistent_high_model_risk,4
evt_0044158,req_0018182,dev_0008968,5,review,0.942986770831,0.972381183258,3,2.97959458154,3,3,1,persistent_high_model_risk,4
evt_0044160,req_0018183,dev_0008968,6,block,0.974614912113,1,3,3.97958775186,4,4,2,persistent_high_model_risk|high_risk_with_ip_rotation,4
evt_0044162,req_0018184,dev_0008968,7,block,0.976401626011,1,3,4.97956950825,5,5,2,persistent_high_model_risk|high_risk_with_ip_rotation,4
evt_0044164,req_0018185,dev_0008968,8,block,0.975004315119,1,3,5.97955809433,6,6,2,persistent_high_model_risk|high_risk_with_ip_rotation,4
evt_0044166,req_0018186,dev_0008968,9,block,0.987165024598,1,3,6.9795512413,7,7,2,persistent_high_model_risk|high_risk_with_ip_rotation,4
evt_0044168,req_0018187,dev_0008968,10,block,0.975123479645,1,3,7.97951924497,8,8,2,persistent_high_model_risk|high_risk_with_ip_rotation,4
evt_0044170,req_0018188,dev_0008968,11,block,0.968470109794,0.988821916293,3,8.96833201613,9,9,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,4
evt_0044202,req_0018204,dev_0008970,1,allow,0.211188449443,0.019382591425,0,0.019382591425,0,0,0,,3
evt_0044204,req_0018205,dev_0008970,2,allow,0.378858201925,0.0876599103038,0,0.107042412873,0,0,0,,3
evt_0044206,req_0018206,dev_0008970,3,allow,0.832613178751,0.792476846686,0,0.899518891523,1,1,0,,3
evt_0044208,req_0018207,dev_0008970,4,allow,0.916495548049,0.978857976148,3,1.69847061517,2,2,1,stable_retry_risk_reduction|persistent_high_model_risk,3
evt_0044210,req_0018208,dev_0008970,5,review,0.911451063414,0.978857976148,3,2.67732469817,3,3,2,persistent_high_model_risk|high_risk_with_ip_rotation,3
evt_0044212,req_0018209,dev_0008970,6,block,0.957749648486,0.985470889323,2,3.66279251907,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,3
evt_0044214,req_0018210,dev_0008970,7,block,0.974794104029,1,3,4.66277992557,5,5,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,3
evt_0044216,req_0018211,dev_0008970,8,block,0.979583144775,1,3,5.66276389389,6,6,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,3
evt_0044218,req_0018212,dev_0008970,9,block,0.986356090008,1,3,6.66275740393,7,7,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,3
evt_0044220,req_0018213,dev_0008971,1,allow,0.258060413749,0.0950889291634,0,0.0950889291634,0,0,0,,4
evt_0044222,req_0018214,dev_0008971,2,allow,0.691574062294,0.47466710149,0,0.569755594738,0,0,0,,4
evt_0044224,req_0018215,dev_0008971,3,allow,0.887914769014,0.918616854664,1,1.48837114344,1,1,1,high_risk_with_card_diversity,4
evt_0044226,req_0018216,dev_0008971,4,allow,0.948912260213,0.977112548067,3,2.46547857415,2,2,3,high_risk_with_card_diversity|high_risk_with_card_switching|persistent_high_model_risk,4
evt_0044228,req_0018217,dev_0008971,5,review,0.961739195849,0.988821916293,3,3.45428918796,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching,4
evt_0044230,req_0018218,dev_0008971,6,block,0.983641344011,1,5,4.45428127021,4,4,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,4
evt_0044232,req_0018219,dev_0008971,7,block,0.987991619965,1,5,5.45427616526,5,5,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,4
evt_0044234,req_0018220,dev_0008972,1,allow,0.148400198988,0.0177365547387,0,0.0177365547387,0,0,0,,2
evt_0044236,req_0018221,dev_0008972,2,allow,0.303122901105,0.0976941268466,0,0.115430661258,0,0,0,,2
evt_0044238,req_0018222,dev_0008972,3,allow,0.840461770534,0.725516377695,2,0.840946509784,1,1,2,high_risk_with_card_diversity|high_risk_with_card_switching,2
evt_0044240,req_0018223,dev_0008972,4,review,0.91864013488,0.964977930463,5,1.80592347646,2,2,3,rule_corroborated_review|high_risk_with_card_diversity|high_risk_with_card_switching|persistent_high_model_risk,2
evt_0044242,req_0018224,dev_0008972,5,review,0.93059439828,0.978432139627,4,2.78435147664,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching,2
evt_0044244,req_0018225,dev_0008972,6,block,0.98632992778,1,5,3.78434190341,4,4,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2
evt_0044246,req_0018226,dev_0008972,7,block,0.989075882706,1,5,4.78433756627,5,5,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2
evt_0044248,req_0018227,dev_0008972,8,block,0.993312295012,1,5,5.78432111664,6,6,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2
evt_0044250,req_0018228,dev_0008972,9,block,0.993665791855,1,5,6.78430122885,7,7,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2
evt_0044252,req_0018229,dev_0008972,10,block,0.767678577788,0.558125675944,0,5.59895188197,8,8,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity,2
evt_0044254,req_0018230,dev_0008972,11,block,0.893219174783,0.963530514579,0,6.5624567293,9,9,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity,2
evt_0044256,req_0018231,dev_0008972,12,block,0.926351678197,0.978432139627,0,7.54088134785,10,10,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity,2
evt_0044258,req_0018232,dev_0008972,13,block,0.943612205169,0.980061166858,2,8.52091658747,11,11,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity,2
evt_0044260,req_0018233,dev_0008972,14,block,0.953943965922,0.980061166858,2,9.50093869192,12,12,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity,2
evt_0044262,req_0018234,dev_0008972,15,block,0.932033907484,0.978432139627,2,10.479349054,13,13,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2
evt_0044264,req_0018235,dev_0008972,16,block,0.891059844982,0.963530514579,2,10.4550772302,14,14,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2
evt_0044266,req_0018236,dev_0008972,17,block,0.90862375912,0.964977930463,2,11.4200192137,15,15,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2
evt_0044268,req_0018237,dev_0008972,18,block,0.904810627813,0.964977930463,2,12.384984056,16,16,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2
evt_0044270,req_0018238,dev_0008972,19,block,0.959879869411,0.980061166858,4,13.3650310287,16,17,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2
evt_0044272,req_0018239,dev_0008972,20,block,0.950641724039,0.980061166858,4,14.3450615609,16,18,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2
evt_0044274,req_0018240,dev_0008972,21,block,0.96026643865,1,4,15.3450286799,16,19,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2
evt_0044276,req_0018241,dev_0008972,22,block,0.971525702098,1,4,16.3450110933,16,20,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2
evt_0044278,req_0018242,dev_0008972,23,block,0.976522225388,1,4,17.3449923607,16,21,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2
evt_0044280,req_0018243,dev_0008972,24,block,0.966695519227,1,4,18.3449327247,16,22,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2
evt_0044282,req_0018244,dev_0008972,25,block,0.975218263449,1,4,19.3449117,16,23,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2
evt_0044284,req_0018245,dev_0008972,26,block,0.977363378921,1,4,20.3448451879,16,24,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2
evt_0044286,req_0018246,dev_0008972,27,block,0.980497237529,1,4,21.3447985544,16,25,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2
evt_0044314,req_0018259,dev_0008974,1,allow,0.226638869256,0.0316012964022,0,0.0316012964022,0,0,0,,3
evt_0044316,req_0018260,dev_0008974,2,allow,0.451042464879,0.20197044335,0,0.233571703535,0,0,0,,3
evt_0044318,req_0018261,dev_0008974,3,allow,0.610905813289,0.401230668314,0,0.634802104157,0,0,0,,3
evt_0044320,req_0018262,dev_0008974,4,allow,0.854576427655,0.857054928017,3,1.49185630464,1,1,1,high_risk_with_card_diversity,3
evt_0044322,req_0018263,dev_0008974,5,allow,0.953835780753,0.985470889323,2,2.47732206463,2,2,2,high_risk_with_card_diversity|persistent_high_model_risk,3
evt_0044324,req_0018264,dev_0008974,6,review,0.970529647978,1,3,3.47731354704,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,3
evt_0044326,req_0018265,dev_0008974,7,block,0.989448222152,1,4,4.47730557651,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,3
evt_0044328,req_0018266,dev_0008974,8,block,0.981978073678,1,3,5.47729018253,5,5,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,3
evt_0044330,req_0018267,dev_0008974,9,block,0.989631635743,1,4,6.47727135038,6,6,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,3
evt_0044332,req_0018268,dev_0008974,10,block,0.992013246873,1,4,7.47724165665,7,7,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,3
evt_0044334,req_0018269,dev_0008974,11,block,0.98497066462,1,3,8.47720737876,8,8,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,3
evt_0044360,req_0018282,dev_0008976,1,allow,0.234103381584,0.0336490394132,0,0.0336490394132,0,0,0,,2
evt_0044362,req_0018283,dev_0008976,2,allow,0.38958027756,0.110220632145,0,0.143869517301,0,0,0,,2
evt_0044364,req_0018284,dev_0008976,3,allow,0.608360519508,0.476637551209,0,0.591733033142,0,0,0,stable_retry_risk_reduction,2
evt_0044366,req_0018285,dev_0008976,4,allow,0.903781862288,0.963530514579,2,1.55526286955,1,1,1,high_risk_with_card_diversity,2
evt_0044368,req_0018286,dev_0008976,5,allow,0.873720336748,0.869313373263,2,2.42457267792,2,2,3,high_risk_with_card_diversity|high_risk_with_ip_rotation|persistent_high_model_risk,2
evt_0044370,req_0018287,dev_0008976,6,review,0.978837092963,1,4,3.42456156296,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2
evt_0044372,req_0018288,dev_0008976,7,block,0.994296895345,1,4,4.42454586375,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2
evt_0044374,req_0018289,dev_0008976,8,block,0.98884000412,1,4,5.42453065117,5,5,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2
evt_0044376,req_0018290,dev_0008976,9,block,0.992313653406,1,4,6.42450578352,6,6,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2
evt_0044378,req_0018291,dev_0008976,10,block,0.995935040868,1,4,7.42449842054,7,7,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2
evt_0044381,req_0018292,dev_0008977,1,allow,0.159673918865,0.0238532288238,0,0.0238532288238,0,0,0,,4
evt_0044383,req_0018293,dev_0008977,2,allow,0.549396870892,0.47466710149,0,0.493749618939,0,0,0,stable_retry_risk_reduction,4
evt_0044385,req_0018294,dev_0008977,3,allow,0.82362427725,0.611519170339,0,1.00651841279,1,1,0,stable_retry_risk_reduction,4
evt_0044387,req_0018295,dev_0008977,4,allow,0.881332224496,0.918616854664,2,1.92513065328,2,2,1,high_risk_with_card_diversity,4
evt_0044389,req_0018296,dev_0008977,5,review,0.941180286903,0.972381183258,4,2.8975052175,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching,4
evt_0044391,req_0018297,dev_0008977,6,block,0.968350337224,0.988821916293,6,3.88631385077,4,4,4,rule_corroborated_block|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk,4
evt_0044393,req_0018298,dev_0008977,7,block,0.959101398486,0.977112548067,6,4.86342194483,5,5,4,rule_corroborated_block|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk,4
evt_0044395,req_0018299,dev_0008977,8,block,0.983094315945,1,6,5.86340522329,6,6,4,rule_corroborated_block|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk,4
evt_0044397,req_0018300,dev_0008977,9,block,0.985289209035,1,6,6.86338506359,7,7,4,rule_corroborated_block|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk,4
evt_0044399,req_0018301,dev_0008977,10,block,0.989250567143,1,6,7.86336933168,8,8,4,rule_corroborated_block|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk,4
evt_0044401,req_0018302,dev_0008977,11,block,0.975358254823,1,6,8.86335130765,9,9,4,rule_corroborated_block|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk,4
evt_0044403,req_0018303,dev_0008978,1,allow,0.259247609719,0.0876599103038,0,0.0876599103038,0,0,0,,3
evt_0044405,req_0018304,dev_0008978,2,allow,0.771494260785,0.468421042604,0,0.556080651513,0,0,0,,3
evt_0044407,req_0018305,dev_0008978,3,allow,0.863969293894,0.857054928017,2,1.4131336676,1,1,1,high_risk_with_card_diversity,3
evt_0044409,req_0018306,dev_0008978,4,allow,0.934430814488,0.978857976148,4,2.39199002419,2,2,2,high_risk_with_card_diversity|persistent_high_model_risk,3
evt_0044411,req_0018307,dev_0008978,5,review,0.975891412868,1,4,3.39198454139,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching,3
evt_0044413,req_0018308,dev_0008978,6,block,0.983535888282,1,5,4.39196899153,4,4,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,3
evt_0044415,req_0018309,dev_0008978,7,block,0.989005953745,1,5,5.391963958,5,5,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,3
evt_0044417,req_0018310,dev_0008978,8,block,0.994222597792,1,5,6.3919515988,6,6,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,3
evt_0044419,req_0018311,dev_0008978,9,block,0.994375121984,1,5,7.39192962184,7,7,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,3
evt_0044421,req_0018312,dev_0008979,1,allow,0.171456423126,0.0180526364926,0,0.0180526364926,0,0,0,,3
evt_0044423,req_0018313,dev_0008979,2,allow,0.367222207853,0.0876599103038,0,0.105712236453,0,0,0,,3
evt_0044425,req_0018314,dev_0008979,3,allow,0.729679634832,0.416952600344,0,0.522663382956,0,0,0,,3
evt_0044427,req_0018315,dev_0008979,4,allow,0.894125502477,0.963633785504,2,1.48628818335,1,1,0,,3
evt_0044429,req_0018316,dev_0008979,5,allow,0.92652967156,0.978857976148,2,2.46512742222,2,2,2,high_risk_with_card_diversity|persistent_high_model_risk,3
evt_0044431,req_0018317,dev_0008979,6,review,0.950348061646,0.985470889323,3,3.45055875871,3,3,2,persistent_high_model_risk|high_risk_with_card_diversity,3
evt_0044433,req_0018318,dev_0008980,1,allow,0.257445619897,0.106319639459,0,0.106319639459,0,0,0,,1
evt_0044435,req_0018319,dev_0008980,2,allow,0.328923957631,0.106319639459,0,0.212639035218,0,0,0,,1
evt_0044437,req_0018320,dev_0008980,3,allow,0.859049768942,0.786641755874,0,0.999280547391,1,1,0,,1
evt_0044439,req_0018321,dev_0008980,4,allow,0.929585587282,0.967819760274,2,1.96709801716,2,2,2,high_risk_with_card_diversity|persistent_high_model_risk,1
evt_0044441,req_0018322,dev_0008980,5,review,0.968675464992,0.987783736838,3,2.95487724512,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,1
evt_0044443,req_0018323,dev_0008980,6,block,0.988222352619,1,4,3.95486369908,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,1
evt_0044445,req_0018324,dev_0008980,7,block,0.984689307714,1,4,4.95485010138,5,5,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,1
evt_0044447,req_0018325,dev_0008980,8,block,0.989755365081,1,4,5.95484442274,6,6,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,1
evt_0044449,req_0018326,dev_0008980,9,block,0.98803363782,1,4,6.95481712397,7,7,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,1
evt_0044452,req_0018327,dev_0008981,1,allow,0.207990659578,0.0264852227061,0,0.0264852227061,0,0,0,,1
evt_0044454,req_0018328,dev_0008981,2,allow,0.459202794128,0.141722982474,0,0.168208083764,0,0,1,high_risk_with_card_diversity,1
evt_0044456,req_0018329,dev_0008981,3,allow,0.863001518983,0.936573566136,1,1.10478126434,1,1,1,high_risk_with_card_diversity,1
evt_0044458,req_0018330,dev_0008981,4,review,0.950533613796,0.987783736838,5,2.09256373502,2,2,3,rule_corroborated_review|high_risk_with_card_diversity|high_risk_with_card_switching|persistent_high_model_risk,1
evt_0044460,req_0018331,dev_0008981,5,review,0.973881037665,0.991090612633,4,3.08364955118,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching,1
evt_0044462,req_0018332,dev_0008981,6,block,0.973588817275,0.991090612633,5,4.07473662971,4,4,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,1
evt_0044464,req_0018333,dev_0008981,7,block,0.980501383106,0.991090612633,5,5.06581790243,5,5,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,1
evt_0044466,req_0018334,dev_0008982,1,allow,0.251069166931,0.106319639459,0,0.106319639459,0,0,0,,1
evt_0044468,req_0018335,dev_0008982,2,allow,0.519403997625,0.456258080836,0,0.562577476595,0,0,0,,1
evt_0044470,req_0018336,dev_0008982,3,allow,0.814897571899,0.729325595489,0,1.17938551355,1,1,0,stable_retry_risk_reduction,1
evt_0044472,req_0018337,dev_0008982,4,allow,0.883037034615,0.936573566136,2,2.11595502469,2,2,2,high_risk_with_card_diversity|persistent_high_model_risk,1
evt_0044474,req_0018338,dev_0008982,5,review,0.958123713117,0.987783736838,3,2.68054193649,3,3,3,stable_retry_risk_reduction|persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching,1
evt_0044476,req_0018339,dev_0008982,6,block,0.959179380423,0.987783736838,4,3.66831952912,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching,1
