device_id,population,attack_subtype,scenario_tag,label
blind_20260828_dev_0001074,normal,,normal_standard,0
blind_20260828_dev_0001075,normal,,normal_standard,0
blind_20260828_dev_0001076,normal,,normal_standard,0
blind_20260828_dev_0001077,normal,,normal_standard,0
blind_20260828_dev_0001078,normal,,normal_standard,0
blind_20260828_dev_0001079,normal,,normal_standard,0
blind_20260828_dev_0001080,normal,,normal_standard,0
blind_20260828_dev_0001081,normal,,normal_standard,0
blind_20260828_dev_0001082,normal,,normal_standard,0
blind_20260828_dev_0001083,normal,,normal_standard,0
blind_20260828_dev_0001084,normal,,normal_standard,0
blind_20260828_dev_0001085,normal,,normal_standard,0
blind_20260828_dev_0001086,normal,,normal_standard,0
blind_20260828_dev_0001087,normal,,normal_standard,0
blind_20260828_dev_0001088,normal,,normal_standard,0
blind_20260828_dev_0001089,normal,,normal_standard,0
blind_20260828_dev_0001090,normal,,normal_standard,0
blind_20260828_dev_0001091,normal,,normal_standard,0
blind_20260828_dev_0001092,normal,,normal_standard,0
blind_20260828_dev_0001093,normal,,normal_standard,0
blind_20260828_dev_0001094,normal,,normal_standard,0
blind_20260828_dev_0001095,normal,,normal_standard,0
blind_20260828_dev_0001096,normal,,normal_standard,0
blind_20260828_dev_0001097,normal,,normal_standard,0
blind_20260828_dev_0001098,normal,,normal_standard,0
blind_20260828_dev_0001099,normal,,normal_standard,0
blind_20260828_dev_0001100,normal,,normal_standard,0
blind_20260828_dev_0001101,normal,,normal_standard,0
blind_20260828_dev_0001102,normal,,normal_standard,0
blind_20260828_dev_0001103,normal,,normal_standard,0
blind_20260828_dev_0001104,normal,,normal_standard,0
blind_20260828_dev_0001105,normal,,normal_standard,0
blind_20260828_dev_0001106,normal,,normal_standard,0
blind_20260828_dev_0001107,normal,,normal_standard,0
blind_20260828_dev_0001108,normal,,normal_standard,0
blind_20260828_dev_0001109,normal,,normal_standard,0
blind_20260828_dev_0001110,normal,,normal_standard,0
blind_20260828_dev_0001111,normal,,normal_standard,0
blind_20260828_dev_0001112,normal,,normal_standard,0
blind_20260828_dev_0001113,normal,,normal_standard,0
blind_20260828_dev_0001114,normal,,normal_standard,0
blind_20260828_dev_0001115,normal,,normal_standard,0
blind_20260828_dev_0001116,normal,,normal_standard,0
blind_20260828_dev_0001117,normal,,normal_standard,0
blind_20260828_dev_0001118,normal,,normal_standard,0
blind_20260828_dev_0001119,normal,,normal_standard,0
blind_20260828_dev_0001120,normal,,normal_standard,0
blind_20260828_dev_0001121,normal,,normal_standard,0
blind_20260828_dev_0001122,normal,,normal_standard,0
blind_20260828_dev_0001123,normal,,normal_standard,0
blind_20260828_dev_0001124,normal,,normal_standard,0
blind_20260828_dev_0001125,normal,,normal_standard,0
blind_20260828_dev_0001126,normal,,normal_standard,0
blind_20260828_dev_0001127,normal,,normal_standard,0
blind_20260828_dev_0001128,normal,,normal_standard,0
blind_20260828_dev_0001129,normal,,normal_standard,0
blind_20260828_dev_0001130,normal,,normal_standard,0
blind_20260828_dev_0001131,normal,,normal_standard,0
blind_20260828_dev_0001132,normal,,normal_standard,0
blind_20260828_dev_0001133,normal,,normal_standard,0
blind_20260828_dev_0001134,normal,,normal_standard,0
blind_20260828_dev_0001135,normal,,normal_standard,0
blind_20260828_dev_0001136,normal,,normal_standard,0
blind_20260828_dev_0001137,normal,,normal_standard,0
blind_20260828_dev_0001138,normal,,normal_standard,0
blind_20260828_dev_0001139,normal,,normal_standard,0
blind_20260828_dev_0001140,normal,,normal_standard,0
blind_20260828_dev_0001141,normal,,normal_standard,0
blind_20260828_dev_0001142,normal,,normal_standard,0
blind_20260828_dev_0001143,normal,,normal_standard,0
blind_20260828_dev_0001144,normal,,normal_standard,0
blind_20260828_dev_0001145,normal,,normal_standard,0
blind_20260828_dev_0001146,normal,,normal_standard,0
blind_20260828_dev_0001147,normal,,normal_standard,0
blind_20260828_dev_0001148,normal,,normal_standard,0
blind_20260828_dev_0001149,normal,,normal_standard,0
blind_20260828_dev_0001150,normal,,normal_standard,0
blind_20260828_dev_0001151,normal,,normal_standard,0
blind_20260828_dev_0001152,normal,,normal_standard,0
blind_20260828_dev_0001153,normal,,normal_standard,0
blind_20260828_dev_0001154,normal,,normal_standard,0
blind_20260828_dev_0001155,normal,,normal_standard,0
blind_20260828_dev_0001156,normal,,normal_standard,0
blind_20260828_dev_0001157,normal,,normal_standard,0
blind_20260828_dev_0001158,normal,,normal_standard,0
blind_20260828_dev_0001159,normal,,normal_standard,0
blind_20260828_dev_0001160,normal,,normal_standard,0
blind_20260828_dev_0001161,normal,,normal_standard,0
blind_20260828_dev_0001162,normal,,normal_standard,0
blind_20260828_dev_0001163,normal,,normal_standard,0
blind_20260828_dev_0001164,normal,,normal_standard,0
blind_20260828_dev_0001165,normal,,normal_standard,0
blind_20260828_dev_0001166,normal,,normal_standard,0
blind_20260828_dev_0001167,normal,,normal_standard,0
blind_20260828_dev_0001168,normal,,normal_standard,0
blind_20260828_dev_0001169,normal,,normal_standard,0
blind_20260828_dev_0001170,normal,,normal_standard,0
blind_20260828_dev_0001171,normal,,normal_standard,0
blind_20260828_dev_0001172,normal,,normal_standard,0
blind_20260828_dev_0001173,normal,,normal_standard,0
blind_20260828_dev_0001174,normal,,normal_standard,0
blind_20260828_dev_0001175,normal,,normal_standard,0
blind_20260828_dev_0001176,normal,,normal_standard,0
blind_20260828_dev_0001177,normal,,normal_standard,0
blind_20260828_dev_0001178,normal,,normal_standard,0
blind_20260828_dev_0001179,normal,,normal_standard,0
blind_20260828_dev_0001180,normal,,normal_standard,0
blind_20260828_dev_0001181,normal,,normal_standard,0
blind_20260828_dev_0001182,normal,,normal_standard,0
blind_20260828_dev_0001183,normal,,normal_standard,0
blind_20260828_dev_0001184,normal,,normal_standard,0
blind_20260828_dev_0001185,normal,,normal_standard,0
blind_20260828_dev_0001186,normal,,normal_standard,0
blind_20260828_dev_0001187,normal,,normal_standard,0
blind_20260828_dev_0001188,normal,,normal_standard,0
blind_20260828_dev_0001189,normal,,normal_standard,0
blind_20260828_dev_0001190,normal,,normal_standard,0
blind_20260828_dev_0001191,normal,,normal_standard,0
blind_20260828_dev_0001192,normal,,normal_standard,0
blind_20260828_dev_0001193,normal,,normal_standard,0
blind_20260828_dev_0001194,normal,,normal_standard,0
blind_20260828_dev_0001195,normal,,normal_standard,0
blind_20260828_dev_0001196,normal,,normal_standard,0
blind_20260828_dev_0001197,normal,,normal_standard,0
blind_20260828_dev_0001198,normal,,normal_standard,0
blind_20260828_dev_0001199,normal,,normal_standard,0
blind_20260828_dev_0001200,normal,,normal_standard,0
blind_20260828_dev_0001201,normal,,normal_bad_luck,0
blind_20260828_dev_0001202,normal,,normal_bad_luck,0
blind_20260828_dev_0001203,normal,,normal_bad_luck,0
blind_20260828_dev_0001204,normal,,normal_bad_luck,0
blind_20260828_dev_0001205,normal,,normal_bad_luck,0
blind_20260828_dev_0001206,normal,,normal_bad_luck,0
blind_20260828_dev_0001207,normal,,normal_bad_luck,0
blind_20260828_dev_0001208,normal,,normal_bad_luck,0
blind_20260828_dev_0001209,normal,,normal_bad_luck,0
blind_20260828_dev_0001210,normal,,normal_bad_luck,0
blind_20260828_dev_0001211,normal,,normal_bad_luck,0
blind_20260828_dev_0001212,normal,,normal_bad_luck,0
blind_20260828_dev_0001213,normal,,normal_bad_luck,0
blind_20260828_dev_0001214,normal,,normal_bad_luck,0
blind_20260828_dev_0001215,normal,,normal_bad_luck,0
blind_20260828_dev_0001216,normal,,normal_bad_luck,0
blind_20260828_dev_0001217,normal,,normal_bad_luck,0
blind_20260828_dev_0001218,normal,,normal_bad_luck,0
blind_20260828_dev_0001219,normal,,normal_bad_luck,0
blind_20260828_dev_0001220,normal,,normal_bad_luck,0
blind_20260828_dev_0001221,normal,,normal_bad_luck,0
blind_20260828_dev_0001222,normal,,normal_bad_luck,0
blind_20260828_dev_0001223,normal,,normal_bad_luck,0
blind_20260828_dev_0001224,normal,,normal_bad_luck,0
blind_20260828_dev_0001225,normal,,normal_bad_luck,0
blind_20260828_dev_0001226,normal,,normal_bad_luck,0
blind_20260828_dev_0001227,normal,,normal_bad_luck,0
blind_20260828_dev_0001228,normal,,normal_bad_luck,0
blind_20260828_dev_0001229,normal,,normal_bad_luck,0
blind_20260828_dev_0001230,normal,,normal_bad_luck,0
blind_20260828_dev_0001231,normal,,normal_bad_luck,0
blind_20260828_dev_0001232,normal,,normal_bad_luck,0
blind_20260828_dev_0001233,normal,,normal_bad_luck,0
blind_20260828_dev_0001234,normal,,normal_bad_luck,0
blind_20260828_dev_0001235,normal,,normal_bad_luck,0
blind_20260828_dev_0001236,normal,,normal_bad_luck,0
blind_20260828_dev_0001237,normal,,normal_bad_luck,0
blind_20260828_dev_0001238,normal,,normal_bad_luck,0
blind_20260828_dev_0001239,normal,,normal_bad_luck,0
blind_20260828_dev_0001240,normal,,normal_bad_luck,0
blind_20260828_dev_0001241,normal,,normal_bad_luck,0
blind_20260828_dev_0001242,normal,,normal_bad_luck,0
blind_20260828_dev_0001243,normal,,normal_bad_luck,0
blind_20260828_dev_0001244,normal,,normal_bad_luck,0
blind_20260828_dev_0001245,normal,,normal_bad_luck,0
blind_20260828_dev_0001246,normal,,normal_bad_luck,0
blind_20260828_dev_0001247,normal,,normal_bad_luck,0
blind_20260828_dev_0001248,normal,,normal_bad_luck,0
blind_20260828_dev_0001249,normal,,normal_bad_luck,0
blind_20260828_dev_0001250,normal,,normal_bad_luck,0
blind_20260828_dev_0001251,normal,,normal_bad_luck,0
blind_20260828_dev_0001252,normal,,normal_bad_luck,0
blind_20260828_dev_0001253,normal,,normal_bad_luck,0
blind_20260828_dev_0001254,normal,,normal_bad_luck,0
blind_20260828_dev_0001255,normal,,normal_bad_luck,0
blind_20260828_dev_0001256,normal,,normal_bad_luck,0
blind_20260828_dev_0001257,normal,,normal_bad_luck,0
blind_20260828_dev_0001258,normal,,normal_bad_luck,0
blind_20260828_dev_0001259,normal,,normal_bad_luck,0
blind_20260828_dev_0001260,normal,,normal_bad_luck,0
blind_20260828_dev_0001261,normal,,normal_bad_luck,0
blind_20260828_dev_0001262,normal,,normal_bad_luck,0
blind_20260828_dev_0001263,normal,,normal_bad_luck,0
blind_20260828_dev_0001264,normal,,normal_bad_luck,0
blind_20260828_dev_0001265,normal,,normal_bad_luck,0
blind_20260828_dev_0001266,normal,,normal_bad_luck,0
blind_20260828_dev_0001267,normal,,normal_bad_luck,0
blind_20260828_dev_0001268,normal,,normal_bad_luck,0
blind_20260828_dev_0001269,normal,,normal_bad_luck,0
blind_20260828_dev_0001270,normal,,normal_bad_luck,0
blind_20260828_dev_0001271,normal,,normal_bad_luck,0
blind_20260828_dev_0001272,normal,,normal_bad_luck,0
blind_20260828_dev_0001273,normal,,normal_bad_luck,0
blind_20260828_dev_0001274,normal,,normal_bad_luck,0
blind_20260828_dev_0001275,normal,,normal_bad_luck,0
blind_20260828_dev_0001276,normal,,normal_bad_luck,0
blind_20260828_dev_0001277,normal,,normal_bad_luck,0
blind_20260828_dev_0001278,normal,,normal_bad_luck,0
blind_20260828_dev_0001279,normal,,normal_bad_luck,0
blind_20260828_dev_0001280,normal,,normal_bad_luck,0
blind_20260828_dev_0001281,normal,,normal_bad_luck,0
blind_20260828_dev_0001282,normal,,normal_bad_luck,0
blind_20260828_dev_0001283,normal,,normal_bad_luck,0
blind_20260828_dev_0001284,normal,,normal_bad_luck,0
blind_20260828_dev_0001285,normal,,normal_bad_luck,0
blind_20260828_dev_0001286,normal,,normal_bad_luck,0
blind_20260828_dev_0001287,normal,,normal_bad_luck,0
blind_20260828_dev_0001288,normal,,normal_bad_luck,0
blind_20260828_dev_0001289,normal,,normal_bad_luck,0
blind_20260828_dev_0001290,normal,,normal_bad_luck,0
blind_20260828_dev_0001291,normal,,normal_bad_luck,0
blind_20260828_dev_0001292,normal,,normal_bad_luck,0
blind_20260828_dev_0001293,normal,,normal_bad_luck,0
blind_20260828_dev_0001294,normal,,normal_bad_luck,0
blind_20260828_dev_0001295,normal,,normal_bad_luck,0
blind_20260828_dev_0001296,normal,,normal_bad_luck,0
blind_20260828_dev_0001297,normal,,normal_bad_luck,0
blind_20260828_dev_0001298,normal,,normal_bad_luck,0
blind_20260828_dev_0001299,normal,,normal_bad_luck,0
blind_20260828_dev_0001300,normal,,normal_bad_luck,0
blind_20260828_dev_0001301,flash_sale,,flash_standard,0
blind_20260828_dev_0001302,flash_sale,,flash_standard,0
blind_20260828_dev_0001303,flash_sale,,flash_standard,0
blind_20260828_dev_0001304,flash_sale,,flash_standard,0
blind_20260828_dev_0001305,flash_sale,,flash_standard,0
blind_20260828_dev_0001306,flash_sale,,flash_standard,0
blind_20260828_dev_0001307,flash_sale,,flash_standard,0
blind_20260828_dev_0001308,flash_sale,,flash_standard,0
blind_20260828_dev_0001309,flash_sale,,flash_standard,0
blind_20260828_dev_0001310,flash_sale,,flash_standard,0
blind_20260828_dev_0001311,flash_sale,,flash_standard,0
blind_20260828_dev_0001312,flash_sale,,flash_standard,0
blind_20260828_dev_0001313,flash_sale,,flash_standard,0
blind_20260828_dev_0001314,flash_sale,,flash_standard,0
blind_20260828_dev_0001315,flash_sale,,flash_standard,0
blind_20260828_dev_0001316,flash_sale,,flash_standard,0
blind_20260828_dev_0001317,flash_sale,,flash_standard,0
blind_20260828_dev_0001318,flash_sale,,flash_standard,0
blind_20260828_dev_0001319,flash_sale,,flash_standard,0
blind_20260828_dev_0001320,flash_sale,,flash_standard,0
blind_20260828_dev_0001321,flash_sale,,flash_standard,0
blind_20260828_dev_0001322,flash_sale,,flash_standard,0
blind_20260828_dev_0001323,flash_sale,,flash_standard,0
blind_20260828_dev_0001324,flash_sale,,flash_standard,0
blind_20260828_dev_0001325,flash_sale,,flash_standard,0
blind_20260828_dev_0001326,flash_sale,,flash_standard,0
blind_20260828_dev_0001327,flash_sale,,flash_standard,0
blind_20260828_dev_0001328,flash_sale,,flash_standard,0
blind_20260828_dev_0001329,flash_sale,,flash_standard,0
blind_20260828_dev_0001330,flash_sale,,flash_standard,0
blind_20260828_dev_0001331,flash_sale,,flash_standard,0
blind_20260828_dev_0001332,flash_sale,,flash_standard,0
blind_20260828_dev_0001333,flash_sale,,flash_standard,0
blind_20260828_dev_0001334,flash_sale,,flash_standard,0
blind_20260828_dev_0001335,flash_sale,,flash_standard,0
blind_20260828_dev_0001336,flash_sale,,flash_standard,0
blind_20260828_dev_0001337,flash_sale,,flash_standard,0
blind_20260828_dev_0001338,flash_sale,,flash_standard,0
blind_20260828_dev_0001339,flash_sale,,flash_standard,0
blind_20260828_dev_0001340,flash_sale,,flash_standard,0
blind_20260828_dev_0001341,flash_sale,,flash_standard,0
blind_20260828_dev_0001342,flash_sale,,flash_standard,0
blind_20260828_dev_0001343,flash_sale,,flash_standard,0
blind_20260828_dev_0001344,flash_sale,,flash_standard,0
blind_20260828_dev_0001345,flash_sale,,flash_standard,0
blind_20260828_dev_0001346,flash_sale,,flash_standard,0
blind_20260828_dev_0001347,flash_sale,,flash_standard,0
blind_20260828_dev_0001348,flash_sale,,flash_standard,0
blind_20260828_dev_0001349,flash_sale,,flash_standard,0
blind_20260828_dev_0001350,flash_sale,,flash_standard,0
blind_20260828_dev_0001351,flash_sale,,flash_standard,0
blind_20260828_dev_0001352,flash_sale,,flash_standard,0
blind_20260828_dev_0001353,flash_sale,,flash_standard,0
blind_20260828_dev_0001354,flash_sale,,flash_standard,0
blind_20260828_dev_0001355,flash_sale,,flash_standard,0
blind_20260828_dev_0001356,flash_sale,,flash_standard,0
blind_20260828_dev_0001357,flash_sale,,flash_standard,0
blind_20260828_dev_0001358,flash_sale,,flash_standard,0
blind_20260828_dev_0001359,flash_sale,,flash_standard,0
blind_20260828_dev_0001360,flash_sale,,flash_standard,0
blind_20260828_dev_0001361,flash_sale,,flash_standard,0
blind_20260828_dev_0001362,flash_sale,,flash_standard,0
blind_20260828_dev_0001363,flash_sale,,flash_standard,0
blind_20260828_dev_0001364,flash_sale,,flash_standard,0
blind_20260828_dev_0001365,flash_sale,,flash_standard,0
blind_20260828_dev_0001366,flash_sale,,flash_standard,0
blind_20260828_dev_0001367,flash_sale,,flash_standard,0
blind_20260828_dev_0001368,flash_sale,,flash_standard,0
blind_20260828_dev_0001369,flash_sale,,flash_standard,0
blind_20260828_dev_0001370,flash_sale,,flash_standard,0
blind_20260828_dev_0001371,flash_sale,,flash_standard,0
blind_20260828_dev_0001372,flash_sale,,flash_standard,0
blind_20260828_dev_0001373,flash_sale,,flash_standard,0
blind_20260828_dev_0001374,flash_sale,,flash_standard,0
blind_20260828_dev_0001375,flash_sale,,flash_standard,0
blind_20260828_dev_0001376,flash_sale,,flash_standard,0
blind_20260828_dev_0001377,flash_sale,,flash_standard,0
blind_20260828_dev_0001378,flash_sale,,flash_standard,0
blind_20260828_dev_0001379,flash_sale,,flash_standard,0
blind_20260828_dev_0001380,flash_sale,,flash_standard,0
blind_20260828_dev_0001381,flash_sale,,flash_standard,0
blind_20260828_dev_0001382,flash_sale,,flash_standard,0
blind_20260828_dev_0001383,flash_sale,,flash_standard,0
blind_20260828_dev_0001384,flash_sale,,flash_standard,0
blind_20260828_dev_0001385,flash_sale,,flash_standard,0
blind_20260828_dev_0001386,flash_sale,,flash_standard,0
blind_20260828_dev_0001387,flash_sale,,flash_standard,0
blind_20260828_dev_0001388,flash_sale,,flash_standard,0
blind_20260828_dev_0001389,flash_sale,,flash_standard,0
blind_20260828_dev_0001390,flash_sale,,flash_standard,0
blind_20260828_dev_0001391,flash_sale,,flash_standard,0
blind_20260828_dev_0001392,flash_sale,,flash_standard,0
blind_20260828_dev_0001393,flash_sale,,flash_standard,0
blind_20260828_dev_0001394,flash_sale,,flash_standard,0
blind_20260828_dev_0001395,flash_sale,,flash_standard,0
blind_20260828_dev_0001396,flash_sale,,flash_standard,0
blind_20260828_dev_0001397,flash_sale,,flash_standard,0
blind_20260828_dev_0001398,flash_sale,,flash_standard,0
blind_20260828_dev_0001399,flash_sale,,flash_standard,0
blind_20260828_dev_0001400,flash_sale,,flash_standard,0
blind_20260828_dev_0001401,flash_sale,,flash_standard,0
blind_20260828_dev_0001402,flash_sale,,flash_standard,0
blind_20260828_dev_0001403,flash_sale,,flash_standard,0
blind_20260828_dev_0001404,flash_sale,,flash_standard,0
blind_20260828_dev_0001405,flash_sale,,flash_standard,0
blind_20260828_dev_0001406,flash_sale,,flash_standard,0
blind_20260828_dev_0001407,flash_sale,,flash_standard,0
blind_20260828_dev_0001408,flash_sale,,flash_standard,0
blind_20260828_dev_0001409,flash_sale,,flash_standard,0
blind_20260828_dev_0001410,flash_sale,,flash_standard,0
blind_20260828_dev_0001411,flash_sale,,flash_standard,0
blind_20260828_dev_0001412,flash_sale,,flash_standard,0
blind_20260828_dev_0001413,flash_sale,,flash_standard,0
blind_20260828_dev_0001414,flash_sale,,flash_standard,0
blind_20260828_dev_0001415,flash_sale,,flash_standard,0
blind_20260828_dev_0001416,flash_sale,,flash_standard,0
blind_20260828_dev_0001417,flash_sale,,flash_standard,0
blind_20260828_dev_0001418,flash_sale,,flash_standard,0
blind_20260828_dev_0001419,flash_sale,,flash_standard,0
blind_20260828_dev_0001420,flash_sale,,flash_standard,0
blind_20260828_dev_0001421,flash_sale,,flash_standard,0
blind_20260828_dev_0001422,flash_sale,,flash_standard,0
blind_20260828_dev_0001423,flash_sale,,flash_standard,0
blind_20260828_dev_0001424,flash_sale,,flash_standard,0
blind_20260828_dev_0001425,flash_sale,,flash_standard,0
blind_20260828_dev_0001426,flash_sale,,flash_standard,0
blind_20260828_dev_0001427,flash_sale,,flash_standard,0
blind_20260828_dev_0001428,flash_sale,,flash_standard,0
blind_20260828_dev_0001429,flash_sale,,flash_standard,0
blind_20260828_dev_0001430,flash_sale,,flash_standard,0
blind_20260828_dev_0001431,flash_sale,,flash_standard,0
blind_20260828_dev_0001432,flash_sale,,flash_standard,0
blind_20260828_dev_0001433,flash_sale,,flash_standard,0
blind_20260828_dev_0001434,flash_sale,,flash_standard,0
blind_20260828_dev_0001435,flash_sale,,flash_standard,0
blind_20260828_dev_0001436,flash_sale,,flash_standard,0
blind_20260828_dev_0001437,flash_sale,,flash_standard,0
blind_20260828_dev_0001438,flash_sale,,flash_standard,0
blind_20260828_dev_0001439,flash_sale,,flash_standard,0
blind_20260828_dev_0001440,flash_sale,,flash_standard,0
blind_20260828_dev_0001441,flash_sale,,flash_standard,0
blind_20260828_dev_0001442,flash_sale,,flash_standard,0
blind_20260828_dev_0001443,flash_sale,,flash_standard,0
blind_20260828_dev_0001444,flash_sale,,flash_standard,0
blind_20260828_dev_0001445,flash_sale,,flash_standard,0
blind_20260828_dev_0001446,flash_sale,,flash_standard,0
blind_20260828_dev_0001447,flash_sale,,flash_standard,0
blind_20260828_dev_0001448,flash_sale,,flash_standard,0
blind_20260828_dev_0001449,flash_sale,,flash_standard,0
blind_20260828_dev_0001450,flash_sale,,flash_standard,0
blind_20260828_dev_0001451,flash_sale,,flash_standard,0
blind_20260828_dev_0001452,flash_sale,,flash_standard,0
blind_20260828_dev_0001453,flash_sale,,flash_standard,0
blind_20260828_dev_0001454,flash_sale,,flash_standard,0
blind_20260828_dev_0001455,flash_sale,,flash_standard,0
blind_20260828_dev_0001456,flash_sale,,flash_standard,0
blind_20260828_dev_0001457,flash_sale,,flash_standard,0
blind_20260828_dev_0001458,flash_sale,,flash_standard,0
blind_20260828_dev_0001459,flash_sale,,flash_standard,0
blind_20260828_dev_0001460,flash_sale,,flash_standard,0
blind_20260828_dev_0001461,flash_sale,,flash_standard,0
blind_20260828_dev_0001462,flash_sale,,flash_standard,0
blind_20260828_dev_0001463,flash_sale,,flash_standard,0
blind_20260828_dev_0001464,flash_sale,,flash_standard,0
blind_20260828_dev_0001465,flash_sale,,flash_standard,0
blind_20260828_dev_0001466,flash_sale,,flash_standard,0
blind_20260828_dev_0001467,flash_sale,,flash_standard,0
blind_20260828_dev_0001468,flash_sale,,flash_standard,0
blind_20260828_dev_0001469,flash_sale,,flash_standard,0
blind_20260828_dev_0001470,flash_sale,,flash_standard,0
blind_20260828_dev_0001471,flash_sale,,flash_standard,0
blind_20260828_dev_0001472,flash_sale,,flash_standard,0
blind_20260828_dev_0001473,flash_sale,,flash_standard,0
blind_20260828_dev_0001474,flash_sale,,flash_standard,0
blind_20260828_dev_0001475,flash_sale,,flash_standard,0
blind_20260828_dev_0001476,flash_sale,,flash_standard,0
blind_20260828_dev_0001477,flash_sale,,flash_standard,0
blind_20260828_dev_0001478,flash_sale,,flash_standard,0
blind_20260828_dev_0001479,flash_sale,,flash_standard,0
blind_20260828_dev_0001480,flash_sale,,flash_standard,0
blind_20260828_dev_0001481,flash_sale,,flash_standard,0
blind_20260828_dev_0001482,flash_sale,,flash_standard,0
blind_20260828_dev_0001483,flash_sale,,flash_standard,0
blind_20260828_dev_0001484,flash_sale,,flash_standard,0
blind_20260828_dev_0001485,flash_sale,,flash_standard,0
blind_20260828_dev_0001486,flash_sale,,flash_standard,0
blind_20260828_dev_0001487,flash_sale,,flash_standard,0
blind_20260828_dev_0001488,flash_sale,,flash_standard,0
blind_20260828_dev_0001489,flash_sale,,flash_standard,0
blind_20260828_dev_0001490,flash_sale,,flash_standard,0
blind_20260828_dev_0001491,flash_sale,,flash_standard,0
blind_20260828_dev_0001492,flash_sale,,flash_standard,0
blind_20260828_dev_0001493,flash_sale,,flash_standard,0
blind_20260828_dev_0001494,flash_sale,,flash_standard,0
blind_20260828_dev_0001495,flash_sale,,flash_standard,0
blind_20260828_dev_0001496,flash_sale,,flash_standard,0
blind_20260828_dev_0001497,flash_sale,,flash_standard,0
blind_20260828_dev_0001498,flash_sale,,flash_standard,0
blind_20260828_dev_0001499,flash_sale,,flash_standard,0
blind_20260828_dev_0001500,flash_sale,,flash_standard,0
blind_20260828_dev_0001501,flash_sale,,flash_standard,0
blind_20260828_dev_0001502,flash_sale,,flash_standard,0
blind_20260828_dev_0001503,flash_sale,,flash_standard,0
blind_20260828_dev_0001504,flash_sale,,flash_standard,0
blind_20260828_dev_0001505,flash_sale,,flash_standard,0
blind_20260828_dev_0001506,flash_sale,,flash_standard,0
blind_20260828_dev_0001507,flash_sale,,flash_standard,0
blind_20260828_dev_0001508,flash_sale,,flash_standard,0
blind_20260828_dev_0001509,flash_sale,,flash_standard,0
blind_20260828_dev_0001510,flash_sale,,flash_standard,0
blind_20260828_dev_0001511,flash_sale,,flash_standard,0
blind_20260828_dev_0001512,flash_sale,,flash_standard,0
blind_20260828_dev_0001513,flash_sale,,flash_standard,0
blind_20260828_dev_0001514,flash_sale,,flash_standard,0
blind_20260828_dev_0001515,flash_sale,,flash_standard,0
blind_20260828_dev_0001516,flash_sale,,flash_standard,0
blind_20260828_dev_0001517,flash_sale,,flash_standard,0
blind_20260828_dev_0001518,flash_sale,,flash_standard,0
blind_20260828_dev_0001519,flash_sale,,flash_standard,0
blind_20260828_dev_0001520,flash_sale,,flash_standard,0
blind_20260828_dev_0001521,flash_sale,,flash_standard,0
blind_20260828_dev_0001522,flash_sale,,flash_standard,0
blind_20260828_dev_0001523,flash_sale,,flash_standard,0
blind_20260828_dev_0001524,flash_sale,,flash_standard,0
blind_20260828_dev_0001525,flash_sale,,flash_standard,0
blind_20260828_dev_0001526,flash_sale,,flash_standard,0
blind_20260828_dev_0001527,flash_sale,,flash_standard,0
blind_20260828_dev_0001528,flash_sale,,flash_standard,0
blind_20260828_dev_0001529,flash_sale,,flash_standard,0
blind_20260828_dev_0001530,flash_sale,,flash_standard,0
blind_20260828_dev_0001531,flash_sale,,flash_standard,0
blind_20260828_dev_0001532,flash_sale,,flash_standard,0
blind_20260828_dev_0001533,flash_sale,,flash_standard,0
blind_20260828_dev_0001534,flash_sale,,flash_standard,0
blind_20260828_dev_0001535,flash_sale,,flash_standard,0
blind_20260828_dev_0001536,flash_sale,,flash_standard,0
blind_20260828_dev_0001537,flash_sale,,flash_standard,0
blind_20260828_dev_0001538,flash_sale,,flash_standard,0
blind_20260828_dev_0001539,flash_sale,,flash_standard,0
blind_20260828_dev_0001540,flash_sale,,flash_standard,0
blind_20260828_dev_0001541,flash_sale,,flash_standard,0
blind_20260828_dev_0001542,flash_sale,,flash_standard,0
blind_20260828_dev_0001543,flash_sale,,flash_standard,0
blind_20260828_dev_0001544,flash_sale,,flash_standard,0
blind_20260828_dev_0001545,flash_sale,,flash_standard,0
blind_20260828_dev_0001546,flash_sale,,flash_standard,0
blind_20260828_dev_0001547,flash_sale,,flash_standard,0
blind_20260828_dev_0001548,flash_sale,,flash_standard,0
blind_20260828_dev_0001549,flash_sale,,flash_standard,0
blind_20260828_dev_0001550,flash_sale,,flash_standard,0
blind_20260828_dev_0001551,flash_sale,,flash_standard,0
blind_20260828_dev_0001552,flash_sale,,flash_standard,0
blind_20260828_dev_0001553,flash_sale,,flash_standard,0
blind_20260828_dev_0001554,flash_sale,,flash_standard,0
blind_20260828_dev_0001555,flash_sale,,flash_standard,0
blind_20260828_dev_0001556,flash_sale,,flash_standard,0
blind_20260828_dev_0001557,flash_sale,,flash_standard,0
blind_20260828_dev_0001558,flash_sale,,flash_standard,0
blind_20260828_dev_0001559,flash_sale,,flash_standard,0
blind_20260828_dev_0001560,flash_sale,,flash_standard,0
blind_20260828_dev_0001561,flash_sale,,flash_standard,0
blind_20260828_dev_0001562,flash_sale,,flash_standard,0
blind_20260828_dev_0001563,flash_sale,,flash_standard,0
blind_20260828_dev_0001564,flash_sale,,flash_standard,0
blind_20260828_dev_0001565,flash_sale,,flash_standard,0
blind_20260828_dev_0001566,flash_sale,,flash_standard,0
blind_20260828_dev_0001567,flash_sale,,flash_standard,0
blind_20260828_dev_0001568,flash_sale,,flash_standard,0
