event_id,event_sequence,timestamp,event_type,ip_fingerprint,card_fingerprint,card_bin,amount,currency,campaign_active,authorization_result,decline_reason,request_id,device_id,session_id,population,attack_subtype,scenario_tag,label
blind_20260828_evt_0011931,11931,2026-07-16T10:58:57+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0005123,blind_20260828_dev_0001984,blind_20260828_dev_0001984_s3,attack,patient,attack_patient,1
blind_20260828_evt_0005645,5645,2026-07-16T11:04:03+00:00,authorization_request,blind_20260828_ip_0000023,blind_20260828_card_0001768,410009,14.230000,USD,True,,,blind_20260828_req_0002137,blind_20260828_dev_0001511,blind_20260828_dev_0001511_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0005646,5646,2026-07-16T11:04:05+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002137,blind_20260828_dev_0001511,blind_20260828_dev_0001511_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0005647,5647,2026-07-16T11:05:20+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0002137,blind_20260828_dev_0001511,blind_20260828_dev_0001511_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0011932,11932,2026-07-16T11:10:19+00:00,authorization_request,blind_20260828_ip_0000330,blind_20260828_card_0003288,410016,6.190000,USD,False,,,blind_20260828_req_0005124,blind_20260828_dev_0001984,blind_20260828_dev_0001984_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011933,11933,2026-07-16T11:10:20+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0005124,blind_20260828_dev_0001984,blind_20260828_dev_0001984_s3,attack,patient,attack_patient,1
blind_20260828_evt_0005812,5812,2026-07-16T11:20:07+00:00,authorization_request,blind_20260828_ip_0000020,blind_20260828_card_0001825,410008,8.330000,USD,True,,,blind_20260828_req_0002198,blind_20260828_dev_0001561,blind_20260828_dev_0001561_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0005813,5813,2026-07-16T11:20:09+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002198,blind_20260828_dev_0001561,blind_20260828_dev_0001561_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0005814,5814,2026-07-16T11:22:21+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0002198,blind_20260828_dev_0001561,blind_20260828_dev_0001561_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0011934,11934,2026-07-16T11:27:48+00:00,authorization_request,blind_20260828_ip_0000330,blind_20260828_card_0003289,410016,6.120000,USD,False,,,blind_20260828_req_0005125,blind_20260828_dev_0001984,blind_20260828_dev_0001984_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011935,11935,2026-07-16T11:27:50+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0005125,blind_20260828_dev_0001984,blind_20260828_dev_0001984_s3,attack,patient,attack_patient,1
blind_20260828_evt_0004908,4908,2026-07-16T11:57:01+00:00,authorization_request,blind_20260828_ip_0000324,blind_20260828_card_0001527,410009,15.020000,USD,False,,,blind_20260828_req_0001866,blind_20260828_dev_0001299,blind_20260828_dev_0001299_s2,normal,,normal_bad_luck,0
blind_20260828_evt_0004909,4909,2026-07-16T11:57:04+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0001866,blind_20260828_dev_0001299,blind_20260828_dev_0001299_s2,normal,,normal_bad_luck,0
blind_20260828_evt_0004910,4910,2026-07-16T11:57:25+00:00,authorization_request,blind_20260828_ip_0000324,blind_20260828_card_0001528,410009,13.060000,USD,False,,,blind_20260828_req_0001867,blind_20260828_dev_0001299,blind_20260828_dev_0001299_s2,normal,,normal_bad_luck,0
blind_20260828_evt_0004911,4911,2026-07-16T11:57:27+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0001867,blind_20260828_dev_0001299,blind_20260828_dev_0001299_s2,normal,,normal_bad_luck,0
blind_20260828_evt_0004912,4912,2026-07-16T11:58:20+00:00,authorization_request,blind_20260828_ip_0000324,blind_20260828_card_0001529,410009,15.220000,USD,False,,,blind_20260828_req_0001868,blind_20260828_dev_0001299,blind_20260828_dev_0001299_s2,normal,,normal_bad_luck,0
blind_20260828_evt_0004913,4913,2026-07-16T11:58:22+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0001868,blind_20260828_dev_0001299,blind_20260828_dev_0001299_s2,normal,,normal_bad_luck,0
blind_20260828_evt_0005530,5530,2026-07-16T12:19:55+00:00,authorization_request,blind_20260828_ip_0000012,blind_20260828_card_0001730,410016,27.690000,USD,True,,,blind_20260828_req_0002096,blind_20260828_dev_0001476,blind_20260828_dev_0001476_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0005531,5531,2026-07-16T12:19:57+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002096,blind_20260828_dev_0001476,blind_20260828_dev_0001476_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0005532,5532,2026-07-16T12:22:01+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0002096,blind_20260828_dev_0001476,blind_20260828_dev_0001476_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0001980,1980,2026-07-16T13:02:12+00:00,authorization_request,blind_20260828_ip_0000296,blind_20260828_card_0000643,410014,7.320000,USD,False,,,blind_20260828_req_0000728,blind_20260828_dev_0000592,blind_20260828_dev_0000592_s1,normal,,normal_standard,0
blind_20260828_evt_0001981,1981,2026-07-16T13:02:14+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0000728,blind_20260828_dev_0000592,blind_20260828_dev_0000592_s1,normal,,normal_standard,0
blind_20260828_evt_0001982,1982,2026-07-16T13:02:57+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0000728,blind_20260828_dev_0000592,blind_20260828_dev_0000592_s1,normal,,normal_standard,0
blind_20260828_evt_0006408,6408,2026-07-16T13:23:03+00:00,authorization_request,blind_20260828_ip_0000013,blind_20260828_card_0001945,410008,11.290000,USD,True,,,blind_20260828_req_0002453,blind_20260828_dev_0001655,blind_20260828_dev_0001655_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006409,6409,2026-07-16T13:23:06+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002453,blind_20260828_dev_0001655,blind_20260828_dev_0001655_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006410,6410,2026-07-16T13:23:46+00:00,authorization_request,blind_20260828_ip_0000013,blind_20260828_card_0001945,410008,11.290000,USD,True,,,blind_20260828_req_0002454,blind_20260828_dev_0001655,blind_20260828_dev_0001655_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006411,6411,2026-07-16T13:23:47+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002454,blind_20260828_dev_0001655,blind_20260828_dev_0001655_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006412,6412,2026-07-16T13:24:40+00:00,authorization_request,blind_20260828_ip_0000013,blind_20260828_card_0001945,410008,11.290000,USD,True,,,blind_20260828_req_0002455,blind_20260828_dev_0001655,blind_20260828_dev_0001655_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006413,6413,2026-07-16T13:24:41+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002455,blind_20260828_dev_0001655,blind_20260828_dev_0001655_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0001617,1617,2026-07-16T13:46:15+00:00,authorization_request,blind_20260828_ip_0000159,blind_20260828_card_0000522,410014,3.810000,USD,False,,,blind_20260828_req_0000594,blind_20260828_dev_0000479,blind_20260828_dev_0000479_s1,normal,,normal_standard,0
blind_20260828_evt_0001618,1618,2026-07-16T13:46:17+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0000594,blind_20260828_dev_0000479,blind_20260828_dev_0000479_s1,normal,,normal_standard,0
blind_20260828_evt_0003405,3405,2026-07-16T14:05:33+00:00,authorization_request,blind_20260828_ip_0000335,blind_20260828_card_0001103,410007,6.850000,USD,True,,,blind_20260828_req_0001251,blind_20260828_dev_0001006,blind_20260828_dev_0001006_s1,normal,,normal_standard,0
blind_20260828_evt_0003406,3406,2026-07-16T14:05:34+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0001251,blind_20260828_dev_0001006,blind_20260828_dev_0001006_s1,normal,,normal_standard,0
blind_20260828_evt_0006593,6593,2026-07-16T14:07:43+00:00,authorization_request,blind_20260828_ip_0000016,blind_20260828_card_0001978,410019,10.050000,USD,True,,,blind_20260828_req_0002536,blind_20260828_dev_0001680,blind_20260828_dev_0001680_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006594,6594,2026-07-16T14:07:45+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002536,blind_20260828_dev_0001680,blind_20260828_dev_0001680_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0003407,3407,2026-07-16T14:07:53+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0001251,blind_20260828_dev_0001006,blind_20260828_dev_0001006_s1,normal,,normal_standard,0
blind_20260828_evt_0006595,6595,2026-07-16T14:08:52+00:00,authorization_request,blind_20260828_ip_0000016,blind_20260828_card_0001979,410019,10.050000,USD,True,,,blind_20260828_req_0002537,blind_20260828_dev_0001680,blind_20260828_dev_0001680_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006596,6596,2026-07-16T14:08:55+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0002537,blind_20260828_dev_0001680,blind_20260828_dev_0001680_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006597,6597,2026-07-16T14:09:31+00:00,authorization_request,blind_20260828_ip_0000016,blind_20260828_card_0001979,410019,5.580000,USD,True,,,blind_20260828_req_0002538,blind_20260828_dev_0001680,blind_20260828_dev_0001680_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006598,6598,2026-07-16T14:09:32+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002538,blind_20260828_dev_0001680,blind_20260828_dev_0001680_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0006599,6599,2026-07-16T14:12:16+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0002538,blind_20260828_dev_0001680,blind_20260828_dev_0001680_s1,flash_sale,,flash_hard_retry,0
blind_20260828_evt_0005607,5607,2026-07-16T14:19:36+00:00,authorization_request,blind_20260828_ip_0000030,blind_20260828_card_0001757,410005,14.090000,USD,True,,,blind_20260828_req_0002123,blind_20260828_dev_0001501,blind_20260828_dev_0001501_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0005608,5608,2026-07-16T14:19:37+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002123,blind_20260828_dev_0001501,blind_20260828_dev_0001501_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0000982,982,2026-07-16T14:21:26+00:00,authorization_request,blind_20260828_ip_0000098,blind_20260828_card_0000320,410006,21.370000,USD,False,,,blind_20260828_req_0000361,blind_20260828_dev_0000294,blind_20260828_dev_0000294_s1,normal,,normal_standard,0
blind_20260828_evt_0000983,983,2026-07-16T14:21:29+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0000361,blind_20260828_dev_0000294,blind_20260828_dev_0000294_s1,normal,,normal_standard,0
blind_20260828_evt_0005609,5609,2026-07-16T14:21:56+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0002123,blind_20260828_dev_0001501,blind_20260828_dev_0001501_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0000984,984,2026-07-16T14:22:20+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0000361,blind_20260828_dev_0000294,blind_20260828_dev_0000294_s1,normal,,normal_standard,0
blind_20260828_evt_0002929,2929,2026-07-16T14:46:28+00:00,authorization_request,blind_20260828_ip_0000432,blind_20260828_card_0000954,410018,18.340000,USD,False,,,blind_20260828_req_0001076,blind_20260828_dev_0000865,blind_20260828_dev_0000865_s1,normal,,normal_standard,0
blind_20260828_evt_0002930,2930,2026-07-16T14:46:29+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0001076,blind_20260828_dev_0000865,blind_20260828_dev_0000865_s1,normal,,normal_standard,0
blind_20260828_evt_0002931,2931,2026-07-16T14:48:27+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0001076,blind_20260828_dev_0000865,blind_20260828_dev_0000865_s1,normal,,normal_standard,0
blind_20260828_evt_0003235,3235,2026-07-16T14:50:52+00:00,authorization_request,blind_20260828_ip_0000477,blind_20260828_card_0001048,410009,29.710000,USD,False,,,blind_20260828_req_0001188,blind_20260828_dev_0000955,blind_20260828_dev_0000955_s1,normal,,normal_standard,0
blind_20260828_evt_0003236,3236,2026-07-16T14:50:53+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0001188,blind_20260828_dev_0000955,blind_20260828_dev_0000955_s1,normal,,normal_standard,0
blind_20260828_evt_0002803,2803,2026-07-16T14:57:51+00:00,authorization_request,blind_20260828_ip_0000276,blind_20260828_card_0000915,410005,7.310000,USD,False,,,blind_20260828_req_0001030,blind_20260828_dev_0000828,blind_20260828_dev_0000828_s3,normal,,normal_standard,0
blind_20260828_evt_0002804,2804,2026-07-16T14:57:54+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0001030,blind_20260828_dev_0000828,blind_20260828_dev_0000828_s3,normal,,normal_standard,0
blind_20260828_evt_0002805,2805,2026-07-16T14:59:16+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0001030,blind_20260828_dev_0000828,blind_20260828_dev_0000828_s3,normal,,normal_standard,0
blind_20260828_evt_0008363,8363,2026-07-16T15:00:01+00:00,authorization_request,blind_20260828_ip_0000296,blind_20260828_card_0002392,410017,3.380000,USD,False,,,blind_20260828_req_0003392,blind_20260828_dev_0001776,blind_20260828_dev_0001776_s1,attack,burst,attack_burst,1
blind_20260828_evt_0008364,8364,2026-07-16T15:00:04+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0003392,blind_20260828_dev_0001776,blind_20260828_dev_0001776_s1,attack,burst,attack_burst,1
blind_20260828_evt_0008365,8365,2026-07-16T15:00:05+00:00,authorization_request,blind_20260828_ip_0000296,blind_20260828_card_0002392,410017,11.250000,USD,False,,,blind_20260828_req_0003393,blind_20260828_dev_0001776,blind_20260828_dev_0001776_s1,attack,burst,attack_burst,1
blind_20260828_evt_0008366,8366,2026-07-16T15:00:06+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0003393,blind_20260828_dev_0001776,blind_20260828_dev_0001776_s1,attack,burst,attack_burst,1
blind_20260828_evt_0008367,8367,2026-07-16T15:00:08+00:00,authorization_request,blind_20260828_ip_0000296,blind_20260828_card_0002392,410017,13.980000,USD,False,,,blind_20260828_req_0003394,blind_20260828_dev_0001776,blind_20260828_dev_0001776_s1,attack,burst,attack_burst,1
blind_20260828_evt_0008368,8368,2026-07-16T15:00:09+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0003394,blind_20260828_dev_0001776,blind_20260828_dev_0001776_s1,attack,burst,attack_burst,1
blind_20260828_evt_0008369,8369,2026-07-16T15:00:10+00:00,authorization_request,blind_20260828_ip_0000296,blind_20260828_card_0002392,410017,8.330000,USD,False,,,blind_20260828_req_0003395,blind_20260828_dev_0001776,blind_20260828_dev_0001776_s1,attack,burst,attack_burst,1
blind_20260828_evt_0008370,8370,2026-07-16T15:00:13+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0003395,blind_20260828_dev_0001776,blind_20260828_dev_0001776_s1,attack,burst,attack_burst,1
blind_20260828_evt_0008371,8371,2026-07-16T15:00:13+00:00,authorization_request,blind_20260828_ip_0000296,blind_20260828_card_0002392,410017,20.610000,USD,False,,,blind_20260828_req_0003396,blind_20260828_dev_0001776,blind_20260828_dev_0001776_s1,attack,burst,attack_burst,1
blind_20260828_evt_0008372,8372,2026-07-16T15:00:14+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0003396,blind_20260828_dev_0001776,blind_20260828_dev_0001776_s1,attack,burst,attack_burst,1
blind_20260828_evt_0008373,8373,2026-07-16T15:00:15+00:00,authorization_request,blind_20260828_ip_0000296,blind_20260828_card_0002393,410017,5.310000,USD,False,,,blind_20260828_req_0003397,blind_20260828_dev_0001776,blind_20260828_dev_0001776_s1,attack,burst,attack_burst,1
blind_20260828_evt_0008374,8374,2026-07-16T15:00:16+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0003397,blind_20260828_dev_0001776,blind_20260828_dev_0001776_s1,attack,burst,attack_burst,1
blind_20260828_evt_0008375,8375,2026-07-16T15:00:16+00:00,authorization_request,blind_20260828_ip_0000297,blind_20260828_card_0002394,410018,8.800000,USD,False,,,blind_20260828_req_0003398,blind_20260828_dev_0001776,blind_20260828_dev_0001776_s1,attack,burst,attack_burst,1
blind_20260828_evt_0008376,8376,2026-07-16T15:00:17+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0003398,blind_20260828_dev_0001776,blind_20260828_dev_0001776_s1,attack,burst,attack_burst,1
blind_20260828_evt_0005365,5365,2026-07-16T15:28:45+00:00,authorization_request,blind_20260828_ip_0000035,blind_20260828_card_0001675,410018,16.410000,USD,True,,,blind_20260828_req_0002037,blind_20260828_dev_0001426,blind_20260828_dev_0001426_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0005366,5366,2026-07-16T15:28:47+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0002037,blind_20260828_dev_0001426,blind_20260828_dev_0001426_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0005367,5367,2026-07-16T15:30:25+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0002037,blind_20260828_dev_0001426,blind_20260828_dev_0001426_s1,flash_sale,,flash_standard,0
blind_20260828_evt_0011877,11877,2026-07-16T15:45:17+00:00,authorization_request,blind_20260828_ip_0000396,blind_20260828_card_0003278,410012,6.150000,USD,False,,,blind_20260828_req_0005097,blind_20260828_dev_0001980,blind_20260828_dev_0001980_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011878,11878,2026-07-16T15:45:18+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0005097,blind_20260828_dev_0001980,blind_20260828_dev_0001980_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011879,11879,2026-07-16T16:01:38+00:00,authorization_request,blind_20260828_ip_0000396,blind_20260828_card_0003279,410013,9.890000,USD,False,,,blind_20260828_req_0005098,blind_20260828_dev_0001980,blind_20260828_dev_0001980_s3,attack,patient,attack_patient,1
blind_20260828_evt_0011880,11880,2026-07-16T16:01:41+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0005098,blind_20260828_dev_0001980,blind_20260828_dev_0001980_s3,attack,patient,attack_patient,1
blind_20260828_evt_0009473,9473,2026-07-16T16:17:00+00:00,authorization_request,blind_20260828_ip_0000367,blind_20260828_card_0002677,410012,8.950000,USD,False,,,blind_20260828_req_0003935,blind_20260828_dev_0001835,blind_20260828_dev_0001835_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009474,9474,2026-07-16T16:17:02+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0003935,blind_20260828_dev_0001835,blind_20260828_dev_0001835_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009475,9475,2026-07-16T16:17:27+00:00,authorization_request,blind_20260828_ip_0000367,blind_20260828_card_0002677,410012,12.820000,USD,False,,,blind_20260828_req_0003936,blind_20260828_dev_0001835,blind_20260828_dev_0001835_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009476,9476,2026-07-16T16:17:28+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0003936,blind_20260828_dev_0001835,blind_20260828_dev_0001835_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009477,9477,2026-07-16T16:19:26+00:00,authorization_request,blind_20260828_ip_0000367,blind_20260828_card_0002677,410012,15.610000,USD,False,,,blind_20260828_req_0003937,blind_20260828_dev_0001835,blind_20260828_dev_0001835_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009478,9478,2026-07-16T16:19:27+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0003937,blind_20260828_dev_0001835,blind_20260828_dev_0001835_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009479,9479,2026-07-16T16:21:51+00:00,authorization_request,blind_20260828_ip_0000367,blind_20260828_card_0002678,410012,1.090000,USD,False,,,blind_20260828_req_0003938,blind_20260828_dev_0001835,blind_20260828_dev_0001835_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009480,9480,2026-07-16T16:21:53+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0003938,blind_20260828_dev_0001835,blind_20260828_dev_0001835_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009481,9481,2026-07-16T16:23:15+00:00,authorization_request,blind_20260828_ip_0000367,blind_20260828_card_0002677,410012,18.910000,USD,False,,,blind_20260828_req_0003939,blind_20260828_dev_0001835,blind_20260828_dev_0001835_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009482,9482,2026-07-16T16:23:17+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0003939,blind_20260828_dev_0001835,blind_20260828_dev_0001835_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009483,9483,2026-07-16T16:25:54+00:00,authorization_request,blind_20260828_ip_0000368,blind_20260828_card_0002678,410012,4.450000,USD,False,,,blind_20260828_req_0003940,blind_20260828_dev_0001835,blind_20260828_dev_0001835_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009484,9484,2026-07-16T16:25:57+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0003940,blind_20260828_dev_0001835,blind_20260828_dev_0001835_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009485,9485,2026-07-16T16:28:30+00:00,authorization_request,blind_20260828_ip_0000368,blind_20260828_card_0002677,410012,3.350000,USD,False,,,blind_20260828_req_0003941,blind_20260828_dev_0001835,blind_20260828_dev_0001835_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009486,9486,2026-07-16T16:28:33+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0003941,blind_20260828_dev_0001835,blind_20260828_dev_0001835_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009487,9487,2026-07-16T16:29:55+00:00,authorization_request,blind_20260828_ip_0000368,blind_20260828_card_0002679,410013,10.730000,USD,False,,,blind_20260828_req_0003942,blind_20260828_dev_0001835,blind_20260828_dev_0001835_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009488,9488,2026-07-16T16:29:58+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0003942,blind_20260828_dev_0001835,blind_20260828_dev_0001835_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0004025,4025,2026-07-16T16:47:55+00:00,authorization_request,blind_20260828_ip_0000391,blind_20260828_card_0001294,410011,24.330000,USD,False,,,blind_20260828_req_0001481,blind_20260828_dev_0001175,blind_20260828_dev_0001175_s1,normal,,normal_standard,0
blind_20260828_evt_0004026,4026,2026-07-16T16:47:56+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0001481,blind_20260828_dev_0001175,blind_20260828_dev_0001175_s1,normal,,normal_standard,0
blind_20260828_evt_0004027,4027,2026-07-16T16:50:29+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0001481,blind_20260828_dev_0001175,blind_20260828_dev_0001175_s1,normal,,normal_standard,0
blind_20260828_evt_0003873,3873,2026-07-16T16:52:07+00:00,authorization_request,blind_20260828_ip_0000379,blind_20260828_card_0001250,410016,25.030000,USD,False,,,blind_20260828_req_0001426,blind_20260828_dev_0001137,blind_20260828_dev_0001137_s2,normal,,normal_standard,0
blind_20260828_evt_0003874,3874,2026-07-16T16:52:09+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0001426,blind_20260828_dev_0001137,blind_20260828_dev_0001137_s2,normal,,normal_standard,0
blind_20260828_evt_0003875,3875,2026-07-16T16:52:42+00:00,authorization_request,blind_20260828_ip_0000379,blind_20260828_card_0001249,410016,18.420000,USD,False,,,blind_20260828_req_0001427,blind_20260828_dev_0001137,blind_20260828_dev_0001137_s2,normal,,normal_standard,0
blind_20260828_evt_0003876,3876,2026-07-16T16:52:45+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0001427,blind_20260828_dev_0001137,blind_20260828_dev_0001137_s2,normal,,normal_standard,0
blind_20260828_evt_0003877,3877,2026-07-16T16:55:20+00:00,checkout_completion,,,,,,,,,blind_20260828_req_0001427,blind_20260828_dev_0001137,blind_20260828_dev_0001137_s2,normal,,normal_standard,0
blind_20260828_evt_0009878,9878,2026-07-16T17:04:17+00:00,authorization_request,blind_20260828_ip_0000309,blind_20260828_card_0002777,410005,12.100000,USD,False,,,blind_20260828_req_0004132,blind_20260828_dev_0001856,blind_20260828_dev_0001856_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009879,9879,2026-07-16T17:04:19+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0004132,blind_20260828_dev_0001856,blind_20260828_dev_0001856_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009880,9880,2026-07-16T17:06:51+00:00,authorization_request,blind_20260828_ip_0000309,blind_20260828_card_0002778,410006,11.220000,USD,False,,,blind_20260828_req_0004133,blind_20260828_dev_0001856,blind_20260828_dev_0001856_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009881,9881,2026-07-16T17:06:54+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0004133,blind_20260828_dev_0001856,blind_20260828_dev_0001856_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009882,9882,2026-07-16T17:08:08+00:00,authorization_request,blind_20260828_ip_0000309,blind_20260828_card_0002777,410005,10.330000,USD,True,,,blind_20260828_req_0004134,blind_20260828_dev_0001856,blind_20260828_dev_0001856_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009883,9883,2026-07-16T17:08:10+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0004134,blind_20260828_dev_0001856,blind_20260828_dev_0001856_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009884,9884,2026-07-16T17:10:54+00:00,authorization_request,blind_20260828_ip_0000309,blind_20260828_card_0002778,410006,3.580000,USD,False,,,blind_20260828_req_0004135,blind_20260828_dev_0001856,blind_20260828_dev_0001856_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0009885,9885,2026-07-16T17:10:55+00:00,authorization_outcome,,,,,,,declined,generic_decline,blind_20260828_req_0004135,blind_20260828_dev_0001856,blind_20260828_dev_0001856_s1,attack,evasive,attack_evasive,1
blind_20260828_evt_0003935,3935,2026-07-16T17:11:45+00:00,authorization_request,blind_20260828_ip_0000383,blind_20260828_card_0001266,410002,10.050000,USD,False,,,blind_20260828_req_0001449,blind_20260828_dev_0001150,blind_20260828_dev_0001150_s1,normal,,normal_standard,0
blind_20260828_evt_0003936,3936,2026-07-16T17:11:47+00:00,authorization_outcome,,,,,,,approved,,blind_20260828_req_0001449,blind_20260828_dev_0001150,blind_20260828_dev_0001150_s1,normal,,normal_standard,0
blind_20260828_evt_0009886,9886,2026-07-16T17:11:59+00:00,authorization_request,blind_20260828_ip_0000309,blind_20260828_card_0002778,410006,6.680000,USD,True,,,blind_20260828_req_0004136,blind_20260828_dev_0001856,blind_20260828_dev_0001856_s1,attack,evasive,attack_evasive,1
