device_id,fold
dev_0003903,3
dev_0003904,3
dev_0003905,4
dev_0003906,1
dev_0003907,3
dev_0003908,3
dev_0003909,1
dev_0003910,0
dev_0003911,4
dev_0003912,4
dev_0003913,0
dev_0003915,0
dev_0003916,1
dev_0003917,1
dev_0003918,2
dev_0003919,2
dev_0003920,3
dev_0003921,4
dev_0003922,2
dev_0003924,2
dev_0003925,0
dev_0003926,2
dev_0003927,2
dev_0003928,4
dev_0003929,4
dev_0003930,2
dev_0003931,3
dev_0003932,1
dev_0003933,4
dev_0003934,1
dev_0003935,2
dev_0003936,1
dev_0003937,3
dev_0003938,0
dev_0003939,3
dev_0003940,1
dev_0003941,0
dev_0003942,2
dev_0003943,1
dev_0003946,2
dev_0003947,4
dev_0003949,1
dev_0003950,4
dev_0003951,1
dev_0003952,0
dev_0003953,3
dev_0003954,4
dev_0003955,0
dev_0003956,2
dev_0003958,3
dev_0003959,4
dev_0003960,0
dev_0003961,0
dev_0003962,1
dev_0003963,3
dev_0003965,4
dev_0003966,1
dev_0003968,3
dev_0003969,3
dev_0003970,4
dev_0003971,3
dev_0003972,4
dev_0003973,3
dev_0003974,2
dev_0003975,3
dev_0003976,4
dev_0003977,3
dev_0003978,0
dev_0003979,3
dev_0003981,2
dev_0003982,1
dev_0003983,3
dev_0003986,1
dev_0003987,2
dev_0003988,3
dev_0003989,3
dev_0003990,3
dev_0003991,1
dev_0003992,4
dev_0003994,4
dev_0003995,2
dev_0003996,4
dev_0003998,4
dev_0003999,4
dev_0004000,0
dev_0004002,3
dev_0004003,3
dev_0004004,0
dev_0004005,3
dev_0004006,1
dev_0004007,0
dev_0004008,1
dev_0004009,2
dev_0004010,3
dev_0004011,4
dev_0004012,0
dev_0004013,0
dev_0004014,0
dev_0004015,4
dev_0004016,4
dev_0004017,0
dev_0004018,3
dev_0004019,0
dev_0004020,4
dev_0004022,3
dev_0004023,2
dev_0004024,4
dev_0004025,0
dev_0004026,0
dev_0004029,1
dev_0004030,4
dev_0004031,2
dev_0004032,0
dev_0004033,0
dev_0004035,3
dev_0004036,3
dev_0004038,1
dev_0004039,0
dev_0004040,4
dev_0004042,2
dev_0004043,1
dev_0004044,1
dev_0004045,2
dev_0004047,4
dev_0004048,0
dev_0004049,3
dev_0004050,4
dev_0004051,0
dev_0004052,1
dev_0004053,1
dev_0004054,2
dev_0004055,0
dev_0004056,1
dev_0004058,4
dev_0004059,0
dev_0004060,1
dev_0004061,3
dev_0004062,1
dev_0004063,4
dev_0004064,4
dev_0004065,1
dev_0004066,2
dev_0004067,3
dev_0004068,1
dev_0004069,2
dev_0004070,4
dev_0004071,3
dev_0004072,3
dev_0004073,0
dev_0004074,3
dev_0004075,0
dev_0004076,4
dev_0004077,2
dev_0004079,3
dev_0004080,4
dev_0004081,3
dev_0004082,0
dev_0004084,0
dev_0004085,3
dev_0004086,0
dev_0004087,0
dev_0004088,3
dev_0004089,2
dev_0004090,2
dev_0004092,1
dev_0004093,3
dev_0004094,2
dev_0004095,0
dev_0004096,4
dev_0004097,3
dev_0004098,4
dev_0004099,0
dev_0004100,2
dev_0004101,3
dev_0004102,0
dev_0004104,0
dev_0004105,4
dev_0004107,4
dev_0004108,2
dev_0004109,2
dev_0004110,0
dev_0004111,0
dev_0004112,3
dev_0004113,2
dev_0004114,0
dev_0004116,2
dev_0004117,4
dev_0004118,2
dev_0004119,4
dev_0004120,2
dev_0004122,0
dev_0004124,2
dev_0004125,2
dev_0004126,1
dev_0004127,0
dev_0004128,0
dev_0004129,1
dev_0004130,1
dev_0004131,0
dev_0004132,0
dev_0004134,0
dev_0004135,4
dev_0004136,4
dev_0004137,4
dev_0004138,0
dev_0004140,0
dev_0004142,1
dev_0004143,2
dev_0004144,1
dev_0004145,0
dev_0004146,3
dev_0004148,2
dev_0004149,3
dev_0004151,3
dev_0004152,3
dev_0004155,1
dev_0004156,1
dev_0004159,1
dev_0004160,4
dev_0004162,1
dev_0004163,2
dev_0004164,0
dev_0004165,1
dev_0004166,3
dev_0004167,2
dev_0004168,0
dev_0004170,4
dev_0004171,4
dev_0004172,1
dev_0004173,1
dev_0004175,2
dev_0004176,3
dev_0004177,3
dev_0004178,3
dev_0004179,3
dev_0004180,4
dev_0004184,2
dev_0004186,2
dev_0004187,3
dev_0004189,0
dev_0004190,3
dev_0004191,4
dev_0004192,1
dev_0004193,1
dev_0004194,2
dev_0004196,2
dev_0004197,3
dev_0004198,0
dev_0004199,4
dev_0004201,3
dev_0004202,3
dev_0004206,2
dev_0004207,0
dev_0004209,0
dev_0004211,0
dev_0004212,4
dev_0004213,4
dev_0004214,2
dev_0004215,3
dev_0004216,4
dev_0004218,3
dev_0004219,4
dev_0004221,3
dev_0004222,1
dev_0004223,4
dev_0004224,1
dev_0004225,2
dev_0004226,2
dev_0004227,0
dev_0004228,4
dev_0004229,3
dev_0004230,0
dev_0004231,2
dev_0004232,4
dev_0004233,1
dev_0004234,2
dev_0004235,0
dev_0004236,1
dev_0004238,4
dev_0004239,1
dev_0004240,2
dev_0004241,3
dev_0004242,0
dev_0004243,2
dev_0004244,2
dev_0004245,1
dev_0004246,4
dev_0004247,2
dev_0004248,3
dev_0004249,1
dev_0004251,0
dev_0004253,0
dev_0004254,1
dev_0004255,1
dev_0004256,0
dev_0004257,3
dev_0004259,4
dev_0004260,0
dev_0004262,0
dev_0004263,3
dev_0004264,0
dev_0004265,4
dev_0004266,3
dev_0004267,3
dev_0004268,4
dev_0004269,2
dev_0004270,4
dev_0004272,0
dev_0004273,2
dev_0004274,3
dev_0004275,0
dev_0004276,4
dev_0004277,2
dev_0004278,1
dev_0004279,1
dev_0004280,4
dev_0004281,2
dev_0004282,0
dev_0004283,0
dev_0004284,0
dev_0004285,1
dev_0004288,1
dev_0004289,2
dev_0004291,1
dev_0004292,2
dev_0004294,2
dev_0004295,3
dev_0004296,4
dev_0004297,4
dev_0004299,0
dev_0004300,1
dev_0004301,4
dev_0004302,0
dev_0004303,3
dev_0004305,3
dev_0004306,4
dev_0004307,2
dev_0004308,4
dev_0004309,1
dev_0004310,3
dev_0004311,2
dev_0004312,2
dev_0004314,2
dev_0004315,1
dev_0004316,0
dev_0004317,0
dev_0004318,4
dev_0004319,2
dev_0004320,3
dev_0004321,1
dev_0004322,0
dev_0004323,0
dev_0004324,0
dev_0004325,1
dev_0004326,0
dev_0004327,4
dev_0004328,1
dev_0004329,0
dev_0004330,2
dev_0004332,2
dev_0004334,0
dev_0004335,0
dev_0004336,4
dev_0004337,3
dev_0004338,3
dev_0004339,4
dev_0004340,4
dev_0004341,2
dev_0004343,0
dev_0004346,0
dev_0004347,3
dev_0004348,3
dev_0004351,1
dev_0004353,0
dev_0004355,3
dev_0004356,3
dev_0004358,2
dev_0004359,0
dev_0004360,2
dev_0004361,4
dev_0004363,1
dev_0004365,0
dev_0004366,3
dev_0004369,0
dev_0004370,0
dev_0004371,3
dev_0004372,2
dev_0004373,4
dev_0004374,0
dev_0004375,1
dev_0004376,1
dev_0004377,1
dev_0004379,0
dev_0004380,4
dev_0004381,2
dev_0004382,1
dev_0004383,1
dev_0004384,0
dev_0004385,4
dev_0004386,3
dev_0004387,3
dev_0004388,1
dev_0004389,0
dev_0004390,4
dev_0004391,0
dev_0004392,1
dev_0004393,1
dev_0004394,4
dev_0004396,4
dev_0004397,0
dev_0004398,0
dev_0004399,0
dev_0004400,1
dev_0004401,4
dev_0004402,2
dev_0004403,4
dev_0004404,1
dev_0004405,1
dev_0004406,2
dev_0004407,3
dev_0004408,2
dev_0004411,2
dev_0004412,3
dev_0004413,1
dev_0004414,1
dev_0004415,3
dev_0004416,2
dev_0004417,0
dev_0004418,3
dev_0004419,4
dev_0004420,0
dev_0004421,4
dev_0004423,4
dev_0004424,4
dev_0004425,4
dev_0004426,2
dev_0004428,0
dev_0004429,0
dev_0004430,3
dev_0004432,2
dev_0004433,2
dev_0004434,2
dev_0004436,2
dev_0004437,3
dev_0004438,3
dev_0004439,2
dev_0004441,4
dev_0004442,1
dev_0004443,4
dev_0004444,4
dev_0004445,2
dev_0004446,1
dev_0004447,3
dev_0004448,4
dev_0004449,3
dev_0004450,0
dev_0004452,2
dev_0004454,4
dev_0004455,4
dev_0004457,2
dev_0004458,3
dev_0004459,3
dev_0004460,2
dev_0004462,4
dev_0004463,1
dev_0004464,4
dev_0004465,0
dev_0004466,1
dev_0004467,3
dev_0004468,2
dev_0004469,4
dev_0004470,2
dev_0004472,1
dev_0004473,3
dev_0004474,0
dev_0004477,2
dev_0004478,1
dev_0004479,4
dev_0004481,2
dev_0004482,2
dev_0004484,1
dev_0004485,1
dev_0004486,3
dev_0004487,1
dev_0004488,2
dev_0004490,1
dev_0004492,2
dev_0004493,0
dev_0004494,3
dev_0004495,1
dev_0004496,2
dev_0004497,0
dev_0004498,3
dev_0004499,2
dev_0004500,0
dev_0004502,3
dev_0004503,1
dev_0004504,1
dev_0004507,0
dev_0004509,3
dev_0004510,2
dev_0004511,4
dev_0004512,0
dev_0004513,4
dev_0004514,2
dev_0004515,3
dev_0004516,3
dev_0004518,1
dev_0004519,0
dev_0004520,3
dev_0004523,4
dev_0004524,0
dev_0004525,2
dev_0004526,0
dev_0004527,2
dev_0004528,3
dev_0004530,0
dev_0004531,1
dev_0004532,3
dev_0004533,1
dev_0004534,0
dev_0004535,3
dev_0004536,4
dev_0004537,3
dev_0004538,2
dev_0004539,3
dev_0004540,1
dev_0004541,1
dev_0004542,4
dev_0004543,3
dev_0004544,2
dev_0004545,0
dev_0004546,4
dev_0004547,3
dev_0004549,3
dev_0004550,4
dev_0004551,0
dev_0004552,1
dev_0004553,1
dev_0004554,3
dev_0004555,1
dev_0004556,2
dev_0004557,2
dev_0004559,4
dev_0004560,1
dev_0004561,0
dev_0004563,1
dev_0004564,3
dev_0004567,4
dev_0004568,2
dev_0004569,3
dev_0004571,4
dev_0004575,1
dev_0004576,4
dev_0004577,3
dev_0004578,4
dev_0004579,0
dev_0004581,0
dev_0004582,0
dev_0004583,4
dev_0004585,3
dev_0004590,0
dev_0004591,4
dev_0004593,0
dev_0004594,4
dev_0004595,3
dev_0004596,3
dev_0004599,0
dev_0004600,0
dev_0004601,4
dev_0004602,0
dev_0004603,4
dev_0004604,4
dev_0004605,2
dev_0004607,2
dev_0004608,0
dev_0004609,3
dev_0004610,3
dev_0004611,4
dev_0004613,0
dev_0004614,1
dev_0004615,2
dev_0004619,2
dev_0004620,2
dev_0004622,0
dev_0004624,3
dev_0004628,4
dev_0004630,3
dev_0004631,4
dev_0004632,1
dev_0004633,2
dev_0004634,2
dev_0004635,1
dev_0004636,3
dev_0004637,4
dev_0004638,4
dev_0004639,4
dev_0004640,1
dev_0004641,4
dev_0004645,4
dev_0004646,4
dev_0004647,3
dev_0004648,3
dev_0004649,3
dev_0004650,0
dev_0004651,2
dev_0004652,2
dev_0004653,4
dev_0004655,3
dev_0004656,0
dev_0004658,4
dev_0004659,2
dev_0004660,0
dev_0004662,1
dev_0004665,2
dev_0004666,4
dev_0004667,4
dev_0004668,1
dev_0004669,1
dev_0004670,2
dev_0004671,2
dev_0004672,4
dev_0004673,1
dev_0004674,2
dev_0004675,0
dev_0004676,3
dev_0004677,4
dev_0004678,2
dev_0004679,4
dev_0004680,1
dev_0004682,2
dev_0004684,4
dev_0004686,4
dev_0004687,0
dev_0004688,2
dev_0004689,1
dev_0004690,3
dev_0004691,2
dev_0004692,4
dev_0004695,2
dev_0004696,1
dev_0004697,2
dev_0004699,4
dev_0004700,4
dev_0004701,1
dev_0004702,4
dev_0004703,2
dev_0004704,2
dev_0004705,4
dev_0004706,4
dev_0004708,4
dev_0004709,2
dev_0004710,4
dev_0004712,1
dev_0004713,2
dev_0004716,0
dev_0004717,0
dev_0004718,3
dev_0004719,0
dev_0004720,0
dev_0004721,0
dev_0004723,4
dev_0004724,1
dev_0004725,4
dev_0004726,0
dev_0004728,1
dev_0004729,0
dev_0004730,3
dev_0004731,4
dev_0004732,1
dev_0004733,1
dev_0004734,0
dev_0004735,4
dev_0004736,1
dev_0004737,2
dev_0004739,4
dev_0004740,0
dev_0004741,2
dev_0004743,1
dev_0004744,3
dev_0004746,4
dev_0004747,3
dev_0004748,3
dev_0004749,0
dev_0004750,0
dev_0004752,4
dev_0004753,4
dev_0004754,4
dev_0004755,4
dev_0004756,3
dev_0004757,0
dev_0004758,4
dev_0004759,1
dev_0004761,3
dev_0004763,3
dev_0004766,2
dev_0004767,3
dev_0004769,4
dev_0004770,1
dev_0004771,3
dev_0004772,4
dev_0004773,2
dev_0004776,4
dev_0004777,3
dev_0004778,3
dev_0004779,2
dev_0004780,0
dev_0004782,3
dev_0004783,4
dev_0004784,4
dev_0004785,0
dev_0004787,1
dev_0004788,2
dev_0004789,2
dev_0004790,4
dev_0004791,1
dev_0004792,4
dev_0004794,1
dev_0004795,4
dev_0004796,2
dev_0004797,1
dev_0004798,0
dev_0004799,4
dev_0004800,2
dev_0004802,2
dev_0004803,2
dev_0004804,1
dev_0004805,4
dev_0004806,3
dev_0004807,3
dev_0004808,2
dev_0004809,4
dev_0004810,1
dev_0004812,3
dev_0004813,1
dev_0004815,4
dev_0004816,3
dev_0004817,2
dev_0004818,0
dev_0004821,1
dev_0004822,4
dev_0004823,1
dev_0004824,4
dev_0004825,1
dev_0004826,2
dev_0004828,3
dev_0004829,4
dev_0004830,3
dev_0004831,3
dev_0004832,2
dev_0004833,1
dev_0004834,0
dev_0004835,4
dev_0004836,4
dev_0004837,1
dev_0004838,1
dev_0004840,1
dev_0004843,1
dev_0004844,0
dev_0004845,2
dev_0004846,3
dev_0004847,1
dev_0004849,0
dev_0004850,3
dev_0004851,0
dev_0004852,1
dev_0004853,4
dev_0004854,4
dev_0004855,0
dev_0004856,2
dev_0004857,3
dev_0004858,3
dev_0004860,3
dev_0004861,2
dev_0004863,1
dev_0004864,3
dev_0004865,2
dev_0004866,1
dev_0004867,1
dev_0004868,3
dev_0004869,0
dev_0004870,1
dev_0004872,1
dev_0004874,4
dev_0004875,3
dev_0004876,0
dev_0004877,3
dev_0004878,2
dev_0004879,3
dev_0004881,0
dev_0004882,2
dev_0004883,0
dev_0004884,1
dev_0004885,1
dev_0004886,1
dev_0004887,4
dev_0004888,2
dev_0004889,3
dev_0004892,1
dev_0004893,4
dev_0004894,4
dev_0004896,2
dev_0004897,2
dev_0004898,4
dev_0004899,1
dev_0004900,3
dev_0004901,3
dev_0004902,1
dev_0004903,1
dev_0004905,3
dev_0004906,4
dev_0004907,1
dev_0004908,0
dev_0004909,0
dev_0004910,2
dev_0004912,4
dev_0004913,0
dev_0004914,2
dev_0004915,2
dev_0004916,4
dev_0004917,1
dev_0004918,3
dev_0004919,1
dev_0004920,3
dev_0004921,2
dev_0004922,3
dev_0004923,4
dev_0004924,1
dev_0004926,3
dev_0004927,3
dev_0004928,0
dev_0004929,0
dev_0004931,3
dev_0004932,2
dev_0004933,1
dev_0004934,0
dev_0004935,2
dev_0004936,3
dev_0004937,4
dev_0004938,2
dev_0004939,3
dev_0004941,0
dev_0004942,1
dev_0004943,2
dev_0004944,4
dev_0004945,0
dev_0004946,1
dev_0004947,0
dev_0004948,2
dev_0004949,3
dev_0004950,4
dev_0004951,4
dev_0004952,2
dev_0004954,2
dev_0004955,1
dev_0004956,1
dev_0004957,4
dev_0004958,4
dev_0004959,0
dev_0004961,1
dev_0004962,1
dev_0004963,4
dev_0004965,1
dev_0004967,3
dev_0004969,0
dev_0004970,1
dev_0004971,0
dev_0004972,0
dev_0004973,1
dev_0004974,0
dev_0004975,4
dev_0004976,0
dev_0004977,2
dev_0004978,3
dev_0004979,4
dev_0004980,0
dev_0004981,4
dev_0004982,3
dev_0004983,2
dev_0004984,0
dev_0004985,4
dev_0004986,0
dev_0004988,2
dev_0004989,2
dev_0004991,1
dev_0004993,4
dev_0004994,1
dev_0004995,0
dev_0004997,1
dev_0004998,4
dev_0004999,3
dev_0005000,3
dev_0005001,1
dev_0005002,4
dev_0005003,0
dev_0005004,2
dev_0005005,1
dev_0005006,4
dev_0005007,1
dev_0005008,1
dev_0005010,4
dev_0005011,2
dev_0005013,1
dev_0005014,3
dev_0005015,0
dev_0005016,3
dev_0005017,2
dev_0005019,4
dev_0005020,2
dev_0005021,2
dev_0005022,4
dev_0005023,1
dev_0005024,2
dev_0005025,0
dev_0005027,3
dev_0005028,0
dev_0005029,3
dev_0005030,0
dev_0005032,4
dev_0005033,2
dev_0005034,1
dev_0005037,4
dev_0005038,4
dev_0005039,1
dev_0005040,4
dev_0005041,3
dev_0005042,1
dev_0005043,4
dev_0005044,0
dev_0005046,2
dev_0005048,0
dev_0005049,3
dev_0005050,2
dev_0005051,1
dev_0005052,4
dev_0005053,4
dev_0005054,3
dev_0005055,0
dev_0005056,0
dev_0005057,3
dev_0005059,0
dev_0005061,3
dev_0005062,1
dev_0005063,2
dev_0005064,1
dev_0005066,0
dev_0005067,3
dev_0005068,4
dev_0005071,0
dev_0005072,0
dev_0005073,2
dev_0005074,3
dev_0005077,1
dev_0005078,1
dev_0005080,2
dev_0005081,3
dev_0005082,4
dev_0005084,2
dev_0005085,2
dev_0005086,4
dev_0005088,4
dev_0005089,2
dev_0005090,0
dev_0005091,0
dev_0005092,2
dev_0005093,3
dev_0005094,1
dev_0005095,3
dev_0005096,2
dev_0005098,2
dev_0005099,4
dev_0005100,2
dev_0005101,0
dev_0005102,4
dev_0005103,1
dev_0005104,1
dev_0005105,0
dev_0005106,0
dev_0005107,0
dev_0005108,2
dev_0005109,0
dev_0005110,4
dev_0005111,1
dev_0005115,2
dev_0005116,2
dev_0005117,1
dev_0005118,3
dev_0005119,1
dev_0005120,0
dev_0005121,3
dev_0005122,3
dev_0005123,2
dev_0005124,0
dev_0005125,2
dev_0005126,4
dev_0005127,4
dev_0005128,2
dev_0005131,4
dev_0005133,3
dev_0005134,3
dev_0005135,2
dev_0005136,0
dev_0005137,3
dev_0005139,2
dev_0005140,0
dev_0005141,2
dev_0005142,1
dev_0005144,0
dev_0005145,1
dev_0005147,1
dev_0005149,0
dev_0005150,2
dev_0005151,4
dev_0005153,1
dev_0005155,3
dev_0005156,0
dev_0005157,4
dev_0005158,0
dev_0005159,0
dev_0005161,0
dev_0005162,0
dev_0005163,3
dev_0005164,1
dev_0005165,0
dev_0005166,1
dev_0005168,2
dev_0005169,2
dev_0005170,2
dev_0005171,1
dev_0005172,2
dev_0005173,1
dev_0005175,1
dev_0005176,3
dev_0005177,1
dev_0005178,2
dev_0005179,0
dev_0005181,4
dev_0005182,2
dev_0005183,3
dev_0005184,2
dev_0005186,4
dev_0005187,1
dev_0005188,4
dev_0005190,1
dev_0005191,3
dev_0005192,2
dev_0005193,2
dev_0005194,0
dev_0005195,3
dev_0005196,4
dev_0005197,0
dev_0005199,4
dev_0005200,2
dev_0005201,4
dev_0005203,4
dev_0005204,4
dev_0005205,1
dev_0005206,1
dev_0005207,2
dev_0005208,2
dev_0005209,2
dev_0005210,0
dev_0005211,4
dev_0005212,1
dev_0005213,0
dev_0005215,3
dev_0005216,1
dev_0005217,1
dev_0005219,4
dev_0005220,0
dev_0005221,1
dev_0005222,0
dev_0005225,4
dev_0005226,4
dev_0005227,2
dev_0005229,3
dev_0005232,2
dev_0005233,2
dev_0005234,3
dev_0005235,3
dev_0005236,1
dev_0005237,3
dev_0005238,2
dev_0005240,4
dev_0005241,2
dev_0005242,2
dev_0005243,0
dev_0005244,4
dev_0005245,4
dev_0005247,1
dev_0005248,0
dev_0005249,1
dev_0005250,1
dev_0005252,0
dev_0005255,3
dev_0005256,1
dev_0005257,4
dev_0005258,3
dev_0005260,4
dev_0005261,4
dev_0005262,4
dev_0005263,0
dev_0005264,2
dev_0005266,3
dev_0005267,0
dev_0005270,1
dev_0005271,2
dev_0005272,3
dev_0005273,1
dev_0005274,4
dev_0005275,4
dev_0005276,1
dev_0005277,4
dev_0005278,4
dev_0005280,1
dev_0005281,3
dev_0005282,1
dev_0005283,2
dev_0005284,0
dev_0005286,1
dev_0005288,0
dev_0005289,1
dev_0005290,3
dev_0005291,0
dev_0005292,4
dev_0005294,3
dev_0005295,2
dev_0005296,0
dev_0005297,2
dev_0005299,4
dev_0005300,1
dev_0005301,2
dev_0005302,0
dev_0005303,0
dev_0005304,3
dev_0005305,4
dev_0005306,1
dev_0005307,1
dev_0005308,2
dev_0005310,3
dev_0005311,1
dev_0005312,1
dev_0005314,3
dev_0005315,0
dev_0005316,0
dev_0005317,2
dev_0005318,3
dev_0005319,0
dev_0005320,1
dev_0005321,4
dev_0005322,3
dev_0005323,4
dev_0005324,0
dev_0005326,4
dev_0005327,2
dev_0005329,1
dev_0005330,1
dev_0005331,1
dev_0005332,2
dev_0005333,2
dev_0005334,2
dev_0005336,1
dev_0005337,2
dev_0005338,2
dev_0005340,0
dev_0005341,1
dev_0005342,3
dev_0005344,2
dev_0005345,2
dev_0005346,1
dev_0005347,0
dev_0005348,1
dev_0005349,1
dev_0005351,4
dev_0005352,1
dev_0005353,0
dev_0005355,4
dev_0005356,4
dev_0005358,4
dev_0005359,1
dev_0005361,2
dev_0005363,4
dev_0005364,3
dev_0005365,3
dev_0005367,0
dev_0005368,4
dev_0005369,3
dev_0005370,2
dev_0005371,3
dev_0005372,1
dev_0005373,0
dev_0005374,1
dev_0005376,2
dev_0005377,0
dev_0005378,2
dev_0005379,4
dev_0005380,2
dev_0005381,4
dev_0005382,4
dev_0005383,1
dev_0005384,4
dev_0005385,2
dev_0005386,1
dev_0005388,1
dev_0005389,1
dev_0005391,1
dev_0005392,3
dev_0005394,4
dev_0005395,0
dev_0005396,2
dev_0005397,3
dev_0005399,3
dev_0005400,2
dev_0005401,0
dev_0005402,2
dev_0005403,4
dev_0005404,0
dev_0005405,3
dev_0005406,0
dev_0005407,3
dev_0005409,2
dev_0005411,0
dev_0005412,1
dev_0005413,0
dev_0005414,2
dev_0005416,3
dev_0005417,1
dev_0005418,2
dev_0005419,0
dev_0005420,3
dev_0005421,1
dev_0005422,1
dev_0005424,1
dev_0005425,3
dev_0005426,0
dev_0005427,1
dev_0005429,3
dev_0005430,3
dev_0005431,3
dev_0005432,4
dev_0005434,4
dev_0005437,4
dev_0005438,2
dev_0005439,3
dev_0005440,2
dev_0005441,1
dev_0005442,0
dev_0005443,2
dev_0005444,1
dev_0005445,2
dev_0005447,0
dev_0005449,3
dev_0005450,0
dev_0005451,2
dev_0005452,3
dev_0005453,1
dev_0005454,1
dev_0005455,3
dev_0005456,1
dev_0005457,1
dev_0005459,0
dev_0005460,2
dev_0005461,4
dev_0005462,3
dev_0005463,3
dev_0005464,3
dev_0005465,1
dev_0005467,4
dev_0005468,3
dev_0005471,0
dev_0005472,1
dev_0005474,2
dev_0005475,1
dev_0005478,0
dev_0005479,1
dev_0005480,0
dev_0005481,0
dev_0005483,2
dev_0005484,2
dev_0005485,0
dev_0005487,2
dev_0005489,4
dev_0005490,1
dev_0005492,3
dev_0005493,4
dev_0005494,0
dev_0005495,0
dev_0005497,0
dev_0005498,3
dev_0005499,3
dev_0005501,2
dev_0005502,2
dev_0005503,2
dev_0005504,2
dev_0005505,2
dev_0005506,2
dev_0005507,4
dev_0005508,4
dev_0005509,4
dev_0005510,0
dev_0005512,4
dev_0005514,4
dev_0005515,1
dev_0005516,4
dev_0005517,1
dev_0005519,0
dev_0005521,1
dev_0005522,3
dev_0005523,0
dev_0005525,3
dev_0005526,2
dev_0005527,3
dev_0005528,2
dev_0005530,3
dev_0005531,4
dev_0005532,1
dev_0005533,4
dev_0005534,4
dev_0005535,1
dev_0005537,1
dev_0005538,0
dev_0005540,3
dev_0005541,0
dev_0005542,4
dev_0005543,2
dev_0005544,1
dev_0005545,4
dev_0005547,1
dev_0005549,1
dev_0005550,1
dev_0005551,0
dev_0005552,4
dev_0005553,3
dev_0005555,0
dev_0005556,0
dev_0005557,1
dev_0005558,2
dev_0005559,3
dev_0005560,1
dev_0005561,0
dev_0005563,2
dev_0005566,1
dev_0005569,3
dev_0005570,3
dev_0005571,4
dev_0005572,4
dev_0005573,1
dev_0005574,1
dev_0005575,2
dev_0005576,3
dev_0005577,3
dev_0005578,1
dev_0005579,0
dev_0005580,4
dev_0005582,1
dev_0005583,2
dev_0005584,4
dev_0005585,3
dev_0005587,2
dev_0005589,1
dev_0005590,4
dev_0005591,0
dev_0005592,2
dev_0005593,4
dev_0005594,2
dev_0005596,1
dev_0005597,4
dev_0005598,1
dev_0005600,2
dev_0005601,3
dev_0005602,0
dev_0005603,3
dev_0005607,3
dev_0005609,1
dev_0005610,2
dev_0005611,4
dev_0005613,3
dev_0005614,2
dev_0005615,1
dev_0005617,0
dev_0005618,4
dev_0005619,4
dev_0005620,0
dev_0005621,2
dev_0005622,0
dev_0005623,0
dev_0005624,4
dev_0005628,0
dev_0005630,3
dev_0005631,2
dev_0005632,0
dev_0005633,3
dev_0005634,2
dev_0005636,0
dev_0005637,1
dev_0005638,0
dev_0005639,3
dev_0005641,2
dev_0005642,3
dev_0005643,3
dev_0005644,1
dev_0005645,4
dev_0005647,2
dev_0005648,3
dev_0005649,2
dev_0005650,3
dev_0005651,3
dev_0005652,0
dev_0005654,1
dev_0005656,3
dev_0005657,3
dev_0005658,3
dev_0005661,3
dev_0005662,1
dev_0005663,1
dev_0005664,2
dev_0005665,0
dev_0005666,4
dev_0005667,4
dev_0005668,4
dev_0005669,3
dev_0005670,0
dev_0005671,4
dev_0005672,0
dev_0005673,2
dev_0005674,3
dev_0005675,2
dev_0005678,3
dev_0005681,1
dev_0005682,0
dev_0005684,4
dev_0005686,0
dev_0005687,1
dev_0005688,4
dev_0005689,3
dev_0005690,2
dev_0005692,2
dev_0005693,3
dev_0005694,0
dev_0005695,3
dev_0005696,0
dev_0005697,3
dev_0005698,3
dev_0005699,1
dev_0005700,4
dev_0005701,4
dev_0005702,4
dev_0005703,2
dev_0005704,2
dev_0005705,1
dev_0005706,1
dev_0005707,1
dev_0005708,4
dev_0005709,4
dev_0005710,3
dev_0005711,4
dev_0005712,3
dev_0005713,4
dev_0005714,0
dev_0005715,1
dev_0005717,1
dev_0005718,2
dev_0005719,1
dev_0005721,3
dev_0005722,2
dev_0005723,3
dev_0005724,0
dev_0005725,2
dev_0005726,2
dev_0005727,2
dev_0005728,4
dev_0005730,4
dev_0005731,2
dev_0005732,1
dev_0005733,1
dev_0005735,2
dev_0005736,3
dev_0005738,0
dev_0005739,4
dev_0005740,4
dev_0005741,4
dev_0005742,4
dev_0005743,3
dev_0005744,2
dev_0005746,1
dev_0005747,4
dev_0005748,3
dev_0005749,0
dev_0005750,1
dev_0005751,2
dev_0005752,3
dev_0005753,0
dev_0005755,4
dev_0005756,3
dev_0005757,1
dev_0005758,1
dev_0005759,0
dev_0005760,4
dev_0005761,3
dev_0005762,1
dev_0005763,2
dev_0005764,2
dev_0005765,3
dev_0005767,0
dev_0005768,3
dev_0005769,2
dev_0005770,0
dev_0005771,3
dev_0005772,1
dev_0005773,4
dev_0005774,3
dev_0005777,1
dev_0005778,4
dev_0005779,1
dev_0005780,4
dev_0005781,3
dev_0005782,2
dev_0005783,3
dev_0005784,1
dev_0005785,3
dev_0005786,1
dev_0005787,3
dev_0005788,3
dev_0005789,3
dev_0005790,0
dev_0005791,0
dev_0005792,1
dev_0005793,3
dev_0005794,3
dev_0005796,2
dev_0005797,4
dev_0005798,0
dev_0005799,1
dev_0005800,4
dev_0005801,4
dev_0005803,2
dev_0005804,1
dev_0005805,1
dev_0005806,2
dev_0005809,2
dev_0005810,4
dev_0005811,3
dev_0005812,2
dev_0005813,1
dev_0005814,2
dev_0005815,4
dev_0005817,1
dev_0005818,3
dev_0005819,4
dev_0005821,2
dev_0005822,0
dev_0005823,2
dev_0005824,4
dev_0005825,1
