event_id,request_id,device_id,request_index,action,raw_probability,calibrated_probability,rule_score,accumulated_risk,high_risk_count,consecutive_high_count,evidence_count,reason_codes,timestamp,event_sequence,session_id,label,population,attack_subtype,scenario_tag
blind_20260828_evt_0008426,blind_20260828_req_0003423,blind_20260828_dev_0001779,3,allow,0.966885136861,0.987077221928,2,1.70764769574,2,2,2,high_risk_with_card_diversity|persistent_high_model_risk,2026-07-19T09:49:09+00:00,8426,blind_20260828_dev_0001779_s1,1,attack,burst,attack_burst
blind_20260828_evt_0008428,blind_20260828_req_0003424,blind_20260828_dev_0001779,4,review,0.983592894651,1,4,2.70763986737,3,3,2,persistent_high_model_risk|high_risk_with_card_diversity,2026-07-19T09:49:13+00:00,8428,blind_20260828_dev_0001779_s1,1,attack,burst,attack_burst
blind_20260828_evt_0008430,blind_20260828_req_0003425,blind_20260828_dev_0001779,5,block,0.990692852829,1,4,3.70762745475,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2026-07-19T09:49:17+00:00,8430,blind_20260828_dev_0001779_s1,1,attack,burst,attack_burst
blind_20260828_evt_0008432,blind_20260828_req_0003426,blind_20260828_dev_0001779,6,block,0.990513500536,1,4,4.7076147071,5,5,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2026-07-19T09:49:20+00:00,8432,blind_20260828_dev_0001779_s1,1,attack,burst,attack_burst
blind_20260828_evt_0008434,blind_20260828_req_0003427,blind_20260828_dev_0001779,7,block,0.995146237161,1,4,5.707593126,6,6,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2026-07-19T09:49:24+00:00,8434,blind_20260828_dev_0001779_s1,1,attack,burst,attack_burst
blind_20260828_evt_0008436,blind_20260828_req_0003428,blind_20260828_dev_0001779,8,block,0.995973994678,1,4,6.7075669607,7,7,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2026-07-19T09:49:28+00:00,8436,blind_20260828_dev_0001779_s1,1,attack,burst,attack_burst
blind_20260828_evt_0008438,blind_20260828_req_0003429,blind_20260828_dev_0001779,9,block,0.993904702148,1,4,7.70753621122,8,8,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2026-07-19T09:49:32+00:00,8438,blind_20260828_dev_0001779_s1,1,attack,burst,attack_burst
blind_20260828_evt_0008440,blind_20260828_req_0003430,blind_20260828_dev_0001779,10,block,0.990298971723,1,4,8.70750971099,9,9,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2026-07-19T09:49:35+00:00,8440,blind_20260828_dev_0001779_s1,1,attack,burst,attack_burst
blind_20260828_evt_0005485,blind_20260828_req_0002080,blind_20260828_dev_0001464,1,allow,0.122081068409,0.00548001258357,0,0.00548001258357,0,0,0,,2026-07-19T10:01:53+00:00,5485,blind_20260828_dev_0001464_s1,0,flash_sale,,flash_standard
blind_20260828_evt_0002346,blind_20260828_req_0000862,blind_20260828_dev_0000697,1,allow,0.236990675137,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T10:27:04+00:00,2346,blind_20260828_dev_0000697_s1,0,normal,,normal_standard
blind_20260828_evt_0001808,blind_20260828_req_0000666,blind_20260828_dev_0000541,1,allow,0.226267022594,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T10:43:39+00:00,1808,blind_20260828_dev_0000541_s1,0,normal,,normal_standard
blind_20260828_evt_0011936,blind_20260828_req_0005126,blind_20260828_dev_0001984,10,block,0.938881017814,0.968667664035,0,5.08643525465,7,6,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2026-07-19T10:59:51+00:00,11936,blind_20260828_dev_0001984_s4,1,attack,patient,attack_patient
blind_20260828_evt_0002895,blind_20260828_req_0001063,blind_20260828_dev_0000856,1,allow,0.163952469286,0.0250286633218,0,0.0250286633218,0,0,0,,2026-07-19T11:01:51+00:00,2895,blind_20260828_dev_0000856_s1,0,normal,,normal_standard
blind_20260828_evt_0011938,blind_20260828_req_0005127,blind_20260828_dev_0001984,11,block,0.969055948876,0.987077221928,0,6.06949757445,8,7,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2026-07-19T11:11:20+00:00,11938,blind_20260828_dev_0001984_s4,1,attack,patient,attack_patient
blind_20260828_evt_0004023,blind_20260828_req_0001480,blind_20260828_dev_0001174,1,allow,0.247326443536,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T11:51:50+00:00,4023,blind_20260828_dev_0001174_s1,0,normal,,normal_standard
blind_20260828_evt_0000990,blind_20260828_req_0000364,blind_20260828_dev_0000296,1,allow,0.236130490429,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T11:52:58+00:00,990,blind_20260828_dev_0000296_s1,0,normal,,normal_standard
blind_20260828_evt_0003203,blind_20260828_req_0001176,blind_20260828_dev_0000945,1,allow,0.252802003609,0.0690182853703,0,0.0690182853703,0,0,0,,2026-07-19T12:05:33+00:00,3203,blind_20260828_dev_0000945_s1,0,normal,,normal_standard
blind_20260828_evt_0010402,blind_20260828_req_0004384,blind_20260828_dev_0001885,1,allow,0.230536886973,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T12:26:53+00:00,10402,blind_20260828_dev_0001885_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0010404,blind_20260828_req_0004385,blind_20260828_dev_0001885,2,allow,0.509972571196,0.284737559009,0,0.313516696673,0,0,0,,2026-07-19T12:28:53+00:00,10404,blind_20260828_dev_0001885_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0010406,blind_20260828_req_0004386,blind_20260828_dev_0001885,3,allow,0.770888779377,0.474791810673,1,0.788284074934,0,0,0,,2026-07-19T12:30:01+00:00,10406,blind_20260828_dev_0001885_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0002847,blind_20260828_req_0001045,blind_20260828_dev_0000841,1,allow,0.240074968894,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T12:31:23+00:00,2847,blind_20260828_dev_0000841_s1,0,normal,,normal_standard
blind_20260828_evt_0010408,blind_20260828_req_0004387,blind_20260828_dev_0001885,4,allow,0.867430445375,0.920638394369,0,1.70881496799,1,1,1,high_risk_with_card_diversity,2026-07-19T12:32:00+00:00,10408,blind_20260828_dev_0001885_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0010410,blind_20260828_req_0004388,blind_20260828_dev_0001885,5,allow,0.957574482015,0.978665935245,1,2.68724590743,2,2,3,high_risk_with_card_diversity|high_risk_with_ip_rotation|persistent_high_model_risk,2026-07-19T12:34:00+00:00,10410,blind_20260828_dev_0001885_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0010412,blind_20260828_req_0004389,blind_20260828_dev_0001885,6,review,0.948363093255,0.978665935245,1,3.66553921394,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2026-07-19T12:36:01+00:00,10412,blind_20260828_dev_0001885_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0009635,blind_20260828_req_0004014,blind_20260828_dev_0001843,1,allow,0.231198774147,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T13:01:44+00:00,9635,blind_20260828_dev_0001843_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0009637,blind_20260828_req_0004015,blind_20260828_dev_0001843,2,allow,0.489572938946,0.284737559009,0,0.307760842753,0,0,0,stable_retry_risk_reduction,2026-07-19T13:03:45+00:00,9637,blind_20260828_dev_0001843_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0009639,blind_20260828_req_0004016,blind_20260828_dev_0001843,3,allow,0.793788766058,0.559667304185,1,0.86739922546,1,1,0,,2026-07-19T13:05:07+00:00,9639,blind_20260828_dev_0001843_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0009641,blind_20260828_req_0004017,blind_20260828_dev_0001843,4,allow,0.863384964702,0.855151534315,0,1.72245533085,2,2,1,high_risk_with_card_diversity,2026-07-19T13:06:43+00:00,9641,blind_20260828_dev_0001843_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0009643,blind_20260828_req_0004018,blind_20260828_dev_0001843,5,review,0.947059228998,0.978665935245,0,2.70081728677,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2026-07-19T13:09:17+00:00,9643,blind_20260828_dev_0001843_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0009645,blind_20260828_req_0004019,blind_20260828_dev_0001843,6,review,0.96035370881,0.978665935245,0,3.13892112117,4,4,3,stable_retry_risk_reduction|persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2026-07-19T13:11:58+00:00,9645,blind_20260828_dev_0001843_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0005610,blind_20260828_req_0002124,blind_20260828_dev_0001502,1,allow,0.13556118915,0.00820512873941,0,0.00820512873941,0,0,0,,2026-07-19T13:27:00+00:00,5610,blind_20260828_dev_0001502_s1,0,flash_sale,,flash_standard
blind_20260828_evt_0002107,blind_20260828_req_0000774,blind_20260828_dev_0000628,1,allow,0.210765319224,0.0259720802764,0,0.0259720802764,0,0,0,,2026-07-19T13:41:59+00:00,2107,blind_20260828_dev_0000628_s1,0,normal,,normal_standard
blind_20260828_evt_0001619,blind_20260828_req_0000595,blind_20260828_dev_0000479,2,allow,0.584368087071,0.474791810673,0,0.52607037775,0,0,3,high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2026-07-19T13:46:46+00:00,1619,blind_20260828_dev_0000479_s2,0,normal,,normal_standard
blind_20260828_evt_0002298,blind_20260828_req_0000843,blind_20260828_dev_0000682,1,allow,0.231272399134,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T14:00:33+00:00,2298,blind_20260828_dev_0000682_s1,0,normal,,normal_standard
blind_20260828_evt_0005573,blind_20260828_req_0002111,blind_20260828_dev_0001490,1,allow,0.139453841297,0.0116357732377,0,0.0116357732377,0,0,0,,2026-07-19T14:29:36+00:00,5573,blind_20260828_dev_0001490_s1,0,flash_sale,,flash_standard
blind_20260828_evt_0006244,blind_20260828_req_0002379,blind_20260828_dev_0001635,1,allow,0.123609475021,0.00548001258357,0,0.00548001258357,0,0,0,,2026-07-19T14:38:58+00:00,6244,blind_20260828_dev_0001635_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0006246,blind_20260828_req_0002380,blind_20260828_dev_0001635,2,allow,0.309815236636,0.0930102271251,0,0.0973940261718,0,0,0,stable_retry_risk_reduction,2026-07-19T14:39:40+00:00,6246,blind_20260828_dev_0001635_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0006248,blind_20260828_req_0002381,blind_20260828_dev_0001635,3,allow,0.434307701348,0.0930102271251,1,0.170920715475,0,0,0,stable_retry_risk_reduction,2026-07-19T14:40:33+00:00,6248,blind_20260828_dev_0001635_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0002083,blind_20260828_req_0000765,blind_20260828_dev_0000622,1,allow,0.25618083557,0.0690182853703,0,0.0690182853703,0,0,0,,2026-07-19T14:43:37+00:00,2083,blind_20260828_dev_0000622_s1,0,normal,,normal_standard
blind_20260828_evt_0000189,blind_20260828_req_0000068,blind_20260828_dev_0000055,1,allow,0.224856231002,0.0259720802764,0,0.0259720802764,0,0,0,,2026-07-19T15:43:30+00:00,189,blind_20260828_dev_0000055_s1,0,normal,,normal_standard
blind_20260828_evt_0003536,blind_20260828_req_0001300,blind_20260828_dev_0001038,1,allow,0.196448814332,0.0250286633218,0,0.0250286633218,0,0,0,,2026-07-19T15:56:05+00:00,3536,blind_20260828_dev_0001038_s1,0,normal,,normal_standard
blind_20260828_evt_0005659,blind_20260828_req_0002142,blind_20260828_dev_0001516,1,allow,0.130733546393,0.00820512873941,0,0.00820512873941,0,0,0,,2026-07-19T16:20:38+00:00,5659,blind_20260828_dev_0001516_s1,0,flash_sale,,flash_standard
blind_20260828_evt_0002259,blind_20260828_req_0000829,blind_20260828_dev_0000670,1,allow,0.236130490429,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T16:37:48+00:00,2259,blind_20260828_dev_0000670_s1,0,normal,,normal_standard
blind_20260828_evt_0002261,blind_20260828_req_0000830,blind_20260828_dev_0000670,2,allow,0.442298961914,0.0930102271251,0,0.121788936012,0,0,0,,2026-07-19T16:40:01+00:00,2261,blind_20260828_dev_0000670_s1,0,normal,,normal_standard
blind_20260828_evt_0007455,blind_20260828_req_0002949,blind_20260828_dev_0001734,1,allow,0.217931479199,0.0259720802764,0,0.0259720802764,0,0,0,,2026-07-19T17:29:04+00:00,7455,blind_20260828_dev_0001734_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007457,blind_20260828_req_0002950,blind_20260828_dev_0001734,2,allow,0.314000970425,0.0930102271251,0,0.118982277636,0,0,0,,2026-07-19T17:29:05+00:00,7457,blind_20260828_dev_0001734_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007459,blind_20260828_req_0002951,blind_20260828_dev_0001734,3,allow,0.66694082709,0.474791810673,0,0.593773679221,0,0,1,high_risk_with_card_diversity,2026-07-19T17:29:08+00:00,7459,blind_20260828_dev_0001734_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007461,blind_20260828_req_0002952,blind_20260828_dev_0001734,4,allow,0.875410068124,0.920638394369,2,1.51441139308,1,1,1,high_risk_with_card_diversity,2026-07-19T17:29:09+00:00,7461,blind_20260828_dev_0001734_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007463,blind_20260828_req_0002953,blind_20260828_dev_0001734,5,allow,0.970404587722,1,4,2.51440445057,2,2,3,high_risk_with_card_diversity|high_risk_with_card_switching|persistent_high_model_risk,2026-07-19T17:29:13+00:00,7463,blind_20260828_dev_0001734_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007465,blind_20260828_req_0002954,blind_20260828_dev_0001734,6,review,0.987866936761,1,4,3.51440156887,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching,2026-07-19T17:29:14+00:00,7465,blind_20260828_dev_0001734_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007467,blind_20260828_req_0002955,blind_20260828_dev_0001734,7,block,0.97587941173,1,6,4.51439351333,4,4,4,rule_corroborated_block|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk,2026-07-19T17:29:16+00:00,7467,blind_20260828_dev_0001734_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007469,blind_20260828_req_0002956,blind_20260828_dev_0001734,8,block,0.994692364181,1,5,5.51437281802,5,5,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2026-07-19T17:29:20+00:00,7469,blind_20260828_dev_0001734_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007471,blind_20260828_req_0002957,blind_20260828_dev_0001734,9,block,0.993212642166,1,5,6.51435385837,6,6,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2026-07-19T17:29:23+00:00,7471,blind_20260828_dev_0001734_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007473,blind_20260828_req_0002958,blind_20260828_dev_0001734,10,block,0.995609905296,1,5,7.51433146056,7,7,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2026-07-19T17:29:26+00:00,7473,blind_20260828_dev_0001734_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007475,blind_20260828_req_0002959,blind_20260828_dev_0001734,11,block,0.995157741242,1,5,8.5143056246,8,8,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2026-07-19T17:29:29+00:00,7475,blind_20260828_dev_0001734_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007435,blind_20260828_req_0002939,blind_20260828_dev_0001733,1,allow,0.165351926182,0.0250286633218,0,0.0250286633218,0,0,0,,2026-07-19T17:31:02+00:00,7435,blind_20260828_dev_0001733_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007437,blind_20260828_req_0002940,blind_20260828_dev_0001733,2,allow,0.437177112016,0.0930102271251,0,0.118038804393,0,0,1,high_risk_with_card_diversity,2026-07-19T17:31:05+00:00,7437,blind_20260828_dev_0001733_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007439,blind_20260828_req_0002941,blind_20260828_dev_0001733,3,allow,0.861373106912,0.855151534315,2,0.973190203427,1,1,2,high_risk_with_card_diversity|high_risk_with_card_switching,2026-07-19T17:31:06+00:00,7439,blind_20260828_dev_0001733_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007441,blind_20260828_req_0002942,blind_20260828_dev_0001733,4,allow,0.905957866216,0.920638394369,4,1.89382525175,2,2,3,high_risk_with_card_diversity|high_risk_with_card_switching|persistent_high_model_risk,2026-07-19T17:31:09+00:00,7441,blind_20260828_dev_0001733_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007443,blind_20260828_req_0002943,blind_20260828_dev_0001733,5,review,0.960338492521,0.978665935245,4,2.87248901653,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching,2026-07-19T17:31:10+00:00,7443,blind_20260828_dev_0001733_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007445,blind_20260828_req_0002944,blind_20260828_dev_0001733,6,block,0.989296734114,1,5,3.87248243235,4,4,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2026-07-19T17:31:12+00:00,7445,blind_20260828_dev_0001733_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007447,blind_20260828_req_0002945,blind_20260828_dev_0001733,7,block,0.988656967515,1,5,4.87246467974,5,5,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2026-07-19T17:31:16+00:00,7447,blind_20260828_dev_0001733_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007449,blind_20260828_req_0002946,blind_20260828_dev_0001733,8,block,0.990549551164,1,5,5.87245351132,6,6,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2026-07-19T17:31:18+00:00,7449,blind_20260828_dev_0001733_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007451,blind_20260828_req_0002947,blind_20260828_dev_0001733,9,block,0.993407809878,1,5,6.87244678104,7,7,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2026-07-19T17:31:19+00:00,7451,blind_20260828_dev_0001733_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007453,blind_20260828_req_0002948,blind_20260828_dev_0001733,10,block,0.989566682294,1,5,7.87243890469,8,8,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2026-07-19T17:31:20+00:00,7453,blind_20260828_dev_0001733_s1,1,attack,burst,attack_burst
blind_20260828_evt_0005733,blind_20260828_req_0002169,blind_20260828_dev_0001540,1,allow,0.143401447648,0.0116357732377,0,0.0116357732377,0,0,0,,2026-07-19T17:33:44+00:00,5733,blind_20260828_dev_0001540_s1,0,flash_sale,,flash_standard
blind_20260828_evt_0001928,blind_20260828_req_0000709,blind_20260828_dev_0000576,1,allow,0.230169745796,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T17:38:50+00:00,1928,blind_20260828_dev_0000576_s1,0,normal,,normal_standard
blind_20260828_evt_0007045,blind_20260828_req_0002749,blind_20260828_dev_0001714,1,allow,0.232563488868,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T17:54:19+00:00,7045,blind_20260828_dev_0001714_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007047,blind_20260828_req_0002750,blind_20260828_dev_0001714,2,allow,0.481048902536,0.284737559009,0,0.307763560718,0,0,0,stable_retry_risk_reduction,2026-07-19T17:54:37+00:00,7047,blind_20260828_dev_0001714_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007049,blind_20260828_req_0002751,blind_20260828_dev_0001714,3,allow,0.783084328208,0.474791810673,1,0.782547611635,0,0,0,,2026-07-19T17:54:59+00:00,7049,blind_20260828_dev_0001714_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007051,blind_20260828_req_0002752,blind_20260828_dev_0001714,4,allow,0.926008056837,0.920638394369,3,1.54667002632,1,1,0,stable_retry_risk_reduction,2026-07-19T17:55:08+00:00,7051,blind_20260828_dev_0001714_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007053,blind_20260828_req_0002753,blind_20260828_dev_0001714,5,allow,0.938135569687,0.968667664035,2,2.20597106964,2,2,1,stable_retry_risk_reduction|persistent_high_model_risk,2026-07-19T17:55:31+00:00,7053,blind_20260828_dev_0001714_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007055,blind_20260828_req_0002754,blind_20260828_dev_0001714,6,review,0.948742315566,0.978665935245,3,3.1845940257,3,3,2,persistent_high_model_risk|high_risk_with_card_diversity,2026-07-19T17:55:48+00:00,7055,blind_20260828_dev_0001714_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007057,blind_20260828_req_0002755,blind_20260828_dev_0001714,7,block,0.965992030319,0.987077221928,3,4.17163474994,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2026-07-19T17:55:58+00:00,7057,blind_20260828_dev_0001714_s1,1,attack,burst,attack_burst
blind_20260828_evt_0007059,blind_20260828_req_0002756,blind_20260828_dev_0001714,8,block,0.965643819679,0.987077221928,3,5.15860201001,5,5,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2026-07-19T17:56:21+00:00,7059,blind_20260828_dev_0001714_s1,1,attack,burst,attack_burst
blind_20260828_evt_0001448,blind_20260828_req_0000533,blind_20260828_dev_0000431,4,allow,0.283094148254,0.0930102271251,0,0.129510104498,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation,2026-07-19T17:57:22+00:00,1448,blind_20260828_dev_0000431_s3,0,normal,,normal_standard
blind_20260828_evt_0001667,blind_20260828_req_0000613,blind_20260828_dev_0000495,1,allow,0.248755553736,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T18:08:19+00:00,1667,blind_20260828_dev_0000495_s1,0,normal,,normal_standard
blind_20260828_evt_0001281,blind_20260828_req_0000471,blind_20260828_dev_0000385,2,allow,0.0381887600501,0,0,0.0102275957489,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation,2026-07-19T18:38:37+00:00,1281,blind_20260828_dev_0000385_s2,0,normal,,normal_standard
blind_20260828_evt_0005327,blind_20260828_req_0002023,blind_20260828_dev_0001415,1,allow,0.160602508614,0.0250286633218,0,0.0250286633218,0,0,0,,2026-07-19T19:04:30+00:00,5327,blind_20260828_dev_0001415_s1,0,flash_sale,,flash_standard
blind_20260828_evt_0001997,blind_20260828_req_0000734,blind_20260828_dev_0000597,1,allow,0.232674387117,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T19:47:12+00:00,1997,blind_20260828_dev_0000597_s1,0,normal,,normal_standard
blind_20260828_evt_0011134,blind_20260828_req_0004737,blind_20260828_dev_0001933,1,allow,0.254920144839,0.0690182853703,0,0.0690182853703,0,0,0,,2026-07-19T20:11:02+00:00,11134,blind_20260828_dev_0001933_s1,1,attack,patient,attack_patient
blind_20260828_evt_0002917,blind_20260828_req_0001071,blind_20260828_dev_0000863,1,allow,0.236840922747,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T20:11:30+00:00,2917,blind_20260828_dev_0000863_s1,0,normal,,normal_standard
blind_20260828_evt_0000870,blind_20260828_req_0000320,blind_20260828_dev_0000256,1,allow,0.24352979263,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T20:14:28+00:00,870,blind_20260828_dev_0000256_s1,0,normal,,normal_standard
blind_20260828_evt_0005978,blind_20260828_req_0002260,blind_20260828_dev_0001605,1,allow,0.143147258255,0.0116357732377,0,0.0116357732377,0,0,0,,2026-07-19T20:21:03+00:00,5978,blind_20260828_dev_0001605_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0005980,blind_20260828_req_0002261,blind_20260828_dev_0001605,2,allow,0.328738704584,0.0930102271251,0,0.104645960356,0,0,1,high_risk_with_card_diversity,2026-07-19T20:21:06+00:00,5980,blind_20260828_dev_0001605_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0005982,blind_20260828_req_0002262,blind_20260828_dev_0001605,3,allow,0.547933969362,0.474791810673,2,0.579436811576,0,0,2,high_risk_with_card_diversity|high_risk_with_card_switching,2026-07-19T20:21:14+00:00,5982,blind_20260828_dev_0001605_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0011136,blind_20260828_req_0004738,blind_20260828_dev_0001933,2,allow,0.670687569354,0.474791810673,0,0.543746844846,0,0,0,,2026-07-19T20:24:22+00:00,11136,blind_20260828_dev_0001933_s1,1,attack,patient,attack_patient
blind_20260828_evt_0001662,blind_20260828_req_0000611,blind_20260828_dev_0000493,2,allow,0.0479330325576,0,0,0.0129371988717,0,0,0,successful_checkout_risk_reduction,2026-07-19T20:27:54+00:00,1662,blind_20260828_dev_0000493_s2,0,normal,,normal_standard
blind_20260828_evt_0001352,blind_20260828_req_0000497,blind_20260828_dev_0000405,1,allow,0.246440860725,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T20:29:52+00:00,1352,blind_20260828_dev_0000405_s1,0,normal,,normal_standard
blind_20260828_evt_0006292,blind_20260828_req_0002401,blind_20260828_dev_0001642,1,allow,0.0883494898487,0.00548001258357,0,0.00548001258357,0,0,0,,2026-07-19T20:52:22+00:00,6292,blind_20260828_dev_0001642_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0006294,blind_20260828_req_0002402,blind_20260828_dev_0001642,2,allow,0.235092440501,0.028783095908,0,0.0331669100271,0,0,0,stable_retry_risk_reduction,2026-07-19T20:53:01+00:00,6294,blind_20260828_dev_0001642_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0006296,blind_20260828_req_0002403,blind_20260828_dev_0001642,3,allow,0.344019449538,0.0930102271251,1,0.11954220431,0,0,0,stable_retry_risk_reduction,2026-07-19T20:53:52+00:00,6296,blind_20260828_dev_0001642_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0000284,blind_20260828_req_0000104,blind_20260828_dev_0000084,1,allow,0.226013343115,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T20:58:31+00:00,284,blind_20260828_dev_0000084_s1,0,normal,,normal_standard
blind_20260828_evt_0002272,blind_20260828_req_0000834,blind_20260828_dev_0000674,1,allow,0.234974528052,0.028783095908,0,0.028783095908,0,0,0,,2026-07-19T21:35:48+00:00,2272,blind_20260828_dev_0000674_s1,0,normal,,normal_standard
blind_20260828_evt_0002987,blind_20260828_req_0001097,blind_20260828_dev_0000883,2,allow,0.0420003321399,0,0,0.00408762624939,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation,2026-07-19T21:35:56+00:00,2987,blind_20260828_dev_0000883_s2,0,normal,,normal_standard
blind_20260828_evt_0001383,blind_20260828_req_0000509,blind_20260828_dev_0000415,2,allow,0.0687160533234,0,0,0.0112922200417,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation,2026-07-19T21:57:15+00:00,1383,blind_20260828_dev_0000415_s2,0,normal,,normal_standard
blind_20260828_evt_0009940,blind_20260828_req_0004162,blind_20260828_dev_0001859,1,allow,0.198730525372,0.0250286633218,0,0.0250286633218,0,0,0,,2026-07-19T22:10:15+00:00,9940,blind_20260828_dev_0001859_s1,1,attack,evasive,attack_evasive
