event_id,request_id,device_id,request_index,action,raw_probability,calibrated_probability,rule_score,accumulated_risk,high_risk_count,consecutive_high_count,evidence_count,reason_codes
cv_20260827_evt_0006710,cv_20260827_req_0002568,cv_20260827_dev_0001668,3,allow,0.677706039848,0.474791810673,1,0.564713961902,0,0,0,stable_retry_risk_reduction
cv_20260827_evt_0003526,cv_20260827_req_0001285,cv_20260827_dev_0000996,1,allow,0.209236664169,0.0259720802764,0,0.0259720802764,0,0,0,
cv_20260827_evt_0002562,cv_20260827_req_0000933,cv_20260827_dev_0000726,1,allow,0.244140706548,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0010244,cv_20260827_req_0004281,cv_20260827_dev_0001861,1,allow,0.259509541717,0.0930102271251,0,0.0930102271251,0,0,0,
cv_20260827_evt_0010246,cv_20260827_req_0004282,cv_20260827_dev_0001861,2,allow,0.499835368576,0.284737559009,0,0.377742882808,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0010248,cv_20260827_req_0004283,cv_20260827_dev_0001861,3,allow,0.80589569418,0.584793744945,1,0.962461306781,1,1,1,high_risk_with_card_diversity
cv_20260827_evt_0010250,cv_20260827_req_0004284,cv_20260827_dev_0001861,4,allow,0.947371921316,0.978665935245,1,1.94105995805,2,2,1,high_risk_with_card_diversity
cv_20260827_evt_0010252,cv_20260827_req_0004285,cv_20260827_dev_0001861,5,review,0.935755216007,0.968667664035,3,2.90949627711,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching
cv_20260827_evt_0002455,cv_20260827_req_0000894,cv_20260827_dev_0000696,1,allow,0.173792740293,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0012030,cv_20260827_req_0005148,cv_20260827_dev_0001973,6,review,0.86568370756,0.888720283257,2,2.72553892076,3,3,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0012032,cv_20260827_req_0005149,cv_20260827_dev_0001973,7,review,0.974634445488,1,3,3.72285700291,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0003967,cv_20260827_req_0001446,cv_20260827_dev_0001120,1,allow,0.213065332342,0.0259720802764,0,0.0259720802764,0,0,0,
cv_20260827_evt_0008649,cv_20260827_req_0003505,cv_20260827_dev_0001779,1,allow,0.244637837479,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0008651,cv_20260827_req_0003506,cv_20260827_dev_0001779,2,allow,0.418806738213,0.0930102271251,0,0.121792894197,0,0,0,
cv_20260827_evt_0008653,cv_20260827_req_0003507,cv_20260827_dev_0001779,3,allow,0.823143737354,0.627563763201,0,0.749353726169,1,1,0,
cv_20260827_evt_0008655,cv_20260827_req_0003508,cv_20260827_dev_0001779,4,allow,0.899441243442,0.920638394369,2,1.52010969551,2,2,1,stable_retry_risk_reduction|persistent_high_model_risk
cv_20260827_evt_0008657,cv_20260827_req_0003509,cv_20260827_dev_0001779,5,review,0.923486481214,0.920638394369,0,2.44070627856,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0008659,cv_20260827_req_0003510,cv_20260827_dev_0001779,6,block,0.959933862464,0.978665935245,1,3.41930508105,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0008661,cv_20260827_req_0003511,cv_20260827_dev_0001779,7,block,0.950994265575,0.978665935245,1,4.39791223501,5,5,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0008663,cv_20260827_req_0003512,cv_20260827_dev_0001779,8,block,0.979182365092,1,4,5.39786183185,6,6,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0008665,cv_20260827_req_0003513,cv_20260827_dev_0001779,9,block,0.980077048699,1,4,6.39771336117,7,7,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0008667,cv_20260827_req_0003514,cv_20260827_dev_0001779,10,block,0.986489261604,1,4,7.39765470328,8,8,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0008669,cv_20260827_req_0003515,cv_20260827_dev_0001779,11,block,0.977632196579,1,4,8.39750209582,9,9,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0008671,cv_20260827_req_0003516,cv_20260827_dev_0001779,12,block,0.990806997289,1,4,9.39736735836,10,10,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0005531,cv_20260827_req_0002086,cv_20260827_dev_0001413,1,allow,0.153126627752,0.0193933904297,0,0.0193933904297,0,0,0,
cv_20260827_evt_0009230,cv_20260827_req_0003788,cv_20260827_dev_0001808,1,allow,0.263669526916,0.0930102271251,0,0.0930102271251,0,0,0,
cv_20260827_evt_0009232,cv_20260827_req_0003789,cv_20260827_dev_0001808,2,allow,0.780327431399,0.474791810673,0,0.56780086524,0,0,0,
cv_20260827_evt_0009234,cv_20260827_req_0003790,cv_20260827_dev_0001808,3,allow,0.841896479148,0.756035578145,1,1.32382798378,1,1,0,
cv_20260827_evt_0009236,cv_20260827_req_0003791,cv_20260827_dev_0001808,4,allow,0.904502138552,0.920638394369,3,2.24444968897,2,2,2,high_risk_with_card_diversity|persistent_high_model_risk
cv_20260827_evt_0009238,cv_20260827_req_0003792,cv_20260827_dev_0001808,5,review,0.942185128966,0.968667664035,4,3.21307876866,3,3,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0009240,cv_20260827_req_0003793,cv_20260827_dev_0001808,6,block,0.974321274037,1,5,4.21302353262,4,4,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0009242,cv_20260827_req_0003794,cv_20260827_dev_0001808,7,block,0.954030052225,0.978665935245,5,5.1916122134,5,5,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0002151,cv_20260827_req_0000782,cv_20260827_dev_0000610,2,allow,0.0988665643331,0.00548001258357,0,0.0179472771015,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation
cv_20260827_evt_0000651,cv_20260827_req_0000237,cv_20260827_dev_0000190,1,allow,0.244484801247,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0008579,cv_20260827_req_0003471,cv_20260827_dev_0001776,1,allow,0.22919863961,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0008581,cv_20260827_req_0003472,cv_20260827_dev_0001776,2,allow,0.470051133911,0.180469239204,0,0.209252236149,0,0,0,
cv_20260827_evt_0008583,cv_20260827_req_0003473,cv_20260827_dev_0001776,3,allow,0.422989624729,0.0930102271251,0,0.302262223455,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0008585,cv_20260827_req_0003474,cv_20260827_dev_0001776,4,allow,0.834171063098,0.690081906596,2,0.992343783636,1,1,1,high_risk_with_card_diversity
cv_20260827_evt_0008587,cv_20260827_req_0003475,cv_20260827_dev_0001776,5,review,0.942593083102,0.968667664035,5,1.96100689847,2,2,4,rule_corroborated_review|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk
cv_20260827_evt_0008589,cv_20260827_req_0003476,cv_20260827_dev_0001776,6,review,0.968361851264,0.987077221928,5,2.94807513056,3,3,4,rule_corroborated_review|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk
cv_20260827_evt_0002553,cv_20260827_req_0000930,cv_20260827_dev_0000723,1,allow,0.235309725676,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0002294,cv_20260827_req_0000834,cv_20260827_dev_0000651,1,allow,0.240490797769,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0006339,cv_20260827_req_0002400,cv_20260827_dev_0001621,1,allow,0.0785427186121,0.00548001258357,0,0.00548001258357,0,0,0,
cv_20260827_evt_0004116,cv_20260827_req_0001502,cv_20260827_dev_0001164,1,allow,0.213865018754,0.0259720802764,0,0.0259720802764,0,0,0,
cv_20260827_evt_0006341,cv_20260827_req_0002401,cv_20260827_dev_0001621,2,allow,0.278187519513,0.0930102271251,0,0.098489617973,0,0,0,
cv_20260827_evt_0006343,cv_20260827_req_0002402,cv_20260827_dev_0001621,3,allow,0.667932691728,0.474791810673,1,0.553577635684,0,0,0,stable_retry_risk_reduction
cv_20260827_evt_0004052,cv_20260827_req_0001478,cv_20260827_dev_0001145,1,allow,0.244255368342,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0001492,cv_20260827_req_0000542,cv_20260827_dev_0000427,1,allow,0.218319972651,0.0259720802764,0,0.0259720802764,0,0,0,
cv_20260827_evt_0006359,cv_20260827_req_0002409,cv_20260827_dev_0001624,1,allow,0.150645812045,0.0193933904297,0,0.0193933904297,0,0,0,
cv_20260827_evt_0006361,cv_20260827_req_0002410,cv_20260827_dev_0001624,2,allow,0.33642121651,0.0930102271251,0,0.112401595066,0,0,0,
cv_20260827_evt_0006363,cv_20260827_req_0002411,cv_20260827_dev_0001624,3,allow,0.654131515785,0.474791810673,1,0.564705254759,0,0,0,stable_retry_risk_reduction
cv_20260827_evt_0002444,cv_20260827_req_0000890,cv_20260827_dev_0000692,1,allow,0.243835119959,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0004762,cv_20260827_req_0001777,cv_20260827_dev_0001260,4,allow,0.803300617412,0.559667304185,1,1.6657267677,2,2,3,high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0004764,cv_20260827_req_0001778,cv_20260827_dev_0001260,5,review,0.852650528924,0.834086215288,1,2.49966026594,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0004766,cv_20260827_req_0001779,cv_20260827_dev_0001260,6,review,0.951620838902,0.978665935245,3,3.4781657774,4,4,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|cross_session_card_diversity
cv_20260827_evt_0000648,cv_20260827_req_0000236,cv_20260827_dev_0000189,1,allow,0.20040118264,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0005224,cv_20260827_req_0001974,cv_20260827_dev_0001329,1,allow,0.133176651103,0.00820512873941,0,0.00820512873941,0,0,0,
cv_20260827_evt_0011992,cv_20260827_req_0005129,cv_20260827_dev_0001970,6,review,0.752203314178,0.474791810673,3,2.59585522224,3,0,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0011994,cv_20260827_req_0005130,cv_20260827_dev_0001970,7,block,0.915006084699,0.920638394369,2,3.51569642587,4,1,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0009007,cv_20260827_req_0003679,cv_20260827_dev_0001796,11,block,0.779497650027,0.474791810673,0,6.9080354376,8,0,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0009009,cv_20260827_req_0003680,cv_20260827_dev_0001796,12,block,0.736804988522,0.474791810673,0,7.38281933114,8,0,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0009011,cv_20260827_req_0003681,cv_20260827_dev_0001796,13,block,0.881418275717,0.920638394369,0,8.30342388048,9,1,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0009013,cv_20260827_req_0003682,cv_20260827_dev_0001796,14,block,0.906755680576,0.920638394369,2,9.22404324215,10,2,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0009015,cv_20260827_req_0003683,cv_20260827_dev_0001796,15,block,0.937318775095,0.968667664035,2,10.1927003347,11,3,3,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0009017,cv_20260827_req_0003684,cv_20260827_dev_0001796,16,block,0.921594366035,0.920638394369,2,11.1133270475,12,4,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0009019,cv_20260827_req_0003685,cv_20260827_dev_0001796,17,block,0.94228169447,0.968667664035,2,12.0819819748,13,5,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0009021,cv_20260827_req_0003686,cv_20260827_dev_0001796,18,block,0.940883947255,0.968667664035,2,13.050635792,14,6,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0009023,cv_20260827_req_0003687,cv_20260827_dev_0001796,19,block,0.962939455289,0.987077221928,2,14.0376681429,14,7,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0009025,cv_20260827_req_0003688,cv_20260827_dev_0001796,20,block,0.970618207339,1,2,15.0376359664,14,8,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0009027,cv_20260827_req_0003689,cv_20260827_dev_0001796,21,block,0.961664781137,0.987077221928,2,16.0246959541,14,9,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0009029,cv_20260827_req_0003690,cv_20260827_dev_0001796,22,block,0.946595177491,0.978665935245,2,17.0032884274,14,10,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0000200,cv_20260827_req_0000073,cv_20260827_dev_0000060,1,allow,0.240869250896,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0004999,cv_20260827_req_0001882,cv_20260827_dev_0001285,1,allow,0.217050395083,0.0259720802764,0,0.0259720802764,0,0,0,
cv_20260827_evt_0005001,cv_20260827_req_0001883,cv_20260827_dev_0001285,2,allow,0.421284354132,0.0930102271251,0,0.118980878673,0,0,0,
cv_20260827_evt_0005003,cv_20260827_req_0001884,cv_20260827_dev_0001285,3,allow,0.732056442935,0.474791810673,1,0.593763417145,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0002925,cv_20260827_req_0001065,cv_20260827_dev_0000828,1,allow,0.217508237175,0.0259720802764,0,0.0259720802764,0,0,0,
cv_20260827_evt_0002927,cv_20260827_req_0001066,cv_20260827_dev_0000828,2,allow,0.416520523637,0.0930102271251,0,0.118980759616,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0011400,cv_20260827_req_0004842,cv_20260827_dev_0001927,1,allow,0.242577316717,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0011402,cv_20260827_req_0004843,cv_20260827_dev_0001927,2,allow,0.630438999366,0.474791810673,0,0.503547770557,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0000520,cv_20260827_req_0000190,cv_20260827_dev_0000152,1,allow,0.235123463918,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0002966,cv_20260827_req_0001081,cv_20260827_dev_0000839,1,allow,0.221035402625,0.0259720802764,0,0.0259720802764,0,0,0,
cv_20260827_evt_0006916,cv_20260827_req_0002660,cv_20260827_dev_0001693,1,allow,0.148224298152,0.0193933904297,0,0.0193933904297,0,0,0,
cv_20260827_evt_0006918,cv_20260827_req_0002661,cv_20260827_dev_0001693,2,allow,0.310263617651,0.0930102271251,0,0.112403150808,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0006920,cv_20260827_req_0002662,cv_20260827_dev_0001693,3,allow,0.52360726685,0.304785409055,2,0.417175807146,0,0,2,high_risk_with_card_diversity|high_risk_with_card_switching
cv_20260827_evt_0002657,cv_20260827_req_0000969,cv_20260827_dev_0000749,1,allow,0.200235317552,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0005869,cv_20260827_req_0002213,cv_20260827_dev_0001517,1,allow,0.141428711377,0.0116357732377,0,0.0116357732377,0,0,0,
cv_20260827_evt_0000575,cv_20260827_req_0000210,cv_20260827_dev_0000167,2,allow,0.0495980981345,0,0,0.0106134133247,0,0,0,successful_checkout_risk_reduction
cv_20260827_evt_0000079,cv_20260827_req_0000029,cv_20260827_dev_0000026,1,allow,0.188404614755,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0001641,cv_20260827_req_0000595,cv_20260827_dev_0000467,2,allow,0.107584671218,0.00548001258357,0,0.0167728409039,0,0,2,successful_checkout_risk_reduction|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0005837,cv_20260827_req_0002201,cv_20260827_dev_0001508,1,allow,0.158298900352,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0000613,cv_20260827_req_0000224,cv_20260827_dev_0000179,1,allow,0.164055768484,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0001928,cv_20260827_req_0000701,cv_20260827_dev_0000549,1,allow,0.230757368471,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0001095,cv_20260827_req_0000397,cv_20260827_dev_0000319,1,allow,0.225181243178,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0004729,cv_20260827_req_0001761,cv_20260827_dev_0001256,1,allow,0.250851173424,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0004731,cv_20260827_req_0001762,cv_20260827_dev_0001256,2,allow,0.509554082867,0.284737559009,0,0.307761581586,0,0,0,stable_retry_risk_reduction
cv_20260827_evt_0004733,cv_20260827_req_0001763,cv_20260827_dev_0001256,3,allow,0.71920628258,0.474791810673,1,0.782533640664,0,0,0,
cv_20260827_evt_0000517,cv_20260827_req_0000189,cv_20260827_dev_0000151,1,allow,0.209562198324,0.0259720802764,0,0.0259720802764,0,0,0,
cv_20260827_evt_0003933,cv_20260827_req_0001434,cv_20260827_dev_0001110,1,allow,0.188689764555,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0003062,cv_20260827_req_0001116,cv_20260827_dev_0000866,1,allow,0.243300967327,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0002627,cv_20260827_req_0000958,cv_20260827_dev_0000743,1,allow,0.218815140365,0.0259720802764,0,0.0259720802764,0,0,0,
cv_20260827_evt_0010959,cv_20260827_req_0004628,cv_20260827_dev_0001901,7,block,0.851574115287,0.834086215288,0,3.22078573377,4,4,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0010961,cv_20260827_req_0004629,cv_20260827_dev_0001901,8,block,0.840850120959,0.720378999731,0,3.94092111906,5,5,2,persistent_high_model_risk|high_risk_with_ip_rotation
cv_20260827_evt_0010963,cv_20260827_req_0004630,cv_20260827_dev_0001901,9,block,0.895524293432,0.920638394369,0,4.86129755947,6,6,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0010965,cv_20260827_req_0004631,cv_20260827_dev_0001901,10,block,0.927066075964,0.968667664035,0,5.8290961597,7,7,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0010967,cv_20260827_req_0004632,cv_20260827_dev_0001901,11,block,0.905374925357,0.920638394369,0,6.74881938492,8,8,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0010969,cv_20260827_req_0004633,cv_20260827_dev_0001901,12,block,0.900355386129,0.920638394369,0,7.66867662338,9,9,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0005196,cv_20260827_req_0001964,cv_20260827_dev_0001320,1,allow,0.102447162748,0.00548001258357,0,0.00548001258357,0,0,0,
cv_20260827_evt_0010971,cv_20260827_req_0004634,cv_20260827_dev_0001901,13,block,0.948090893909,0.978665935245,0,8.64586616699,10,10,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0009953,cv_20260827_req_0004141,cv_20260827_dev_0001844,1,allow,0.25891307434,0.0930102271251,0,0.0930102271251,0,0,0,
cv_20260827_evt_0009955,cv_20260827_req_0004142,cv_20260827_dev_0001844,2,allow,0.471049624375,0.198123499891,0,0.291127118246,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0009957,cv_20260827_req_0004143,cv_20260827_dev_0001844,3,allow,0.819713714982,0.627563763201,1,0.918657184343,1,1,2,high_risk_with_card_diversity|high_risk_with_card_switching
cv_20260827_evt_0009959,cv_20260827_req_0004144,cv_20260827_dev_0001844,4,allow,0.898770463596,0.920638394369,1,1.83917029792,2,2,3,high_risk_with_card_diversity|high_risk_with_card_switching|persistent_high_model_risk
cv_20260827_evt_0009961,cv_20260827_req_0004145,cv_20260827_dev_0001844,5,review,0.944842571377,0.968667664035,2,2.80764194419,3,3,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0001723,cv_20260827_req_0000625,cv_20260827_dev_0000493,1,allow,0.240869250896,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0009963,cv_20260827_req_0004146,cv_20260827_dev_0001844,6,block,0.98015518529,1,2,3.80746497225,4,4,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0001725,cv_20260827_req_0000626,cv_20260827_dev_0000493,2,allow,0.513942499489,0.284737559009,0,0.307760051173,0,0,0,stable_retry_risk_reduction
cv_20260827_evt_0002873,cv_20260827_req_0001047,cv_20260827_dev_0000812,1,allow,0.199771442878,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0012390,cv_20260827_req_0005322,cv_20260827_dev_0001997,1,allow,0.255510585056,0.0690182853703,0,0.0690182853703,0,0,0,
cv_20260827_evt_0000679,cv_20260827_req_0000248,cv_20260827_dev_0000198,1,allow,0.241741235073,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0012392,cv_20260827_req_0005323,cv_20260827_dev_0001997,2,allow,0.631609913132,0.474791810673,0,0.543728749864,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0000938,cv_20260827_req_0000340,cv_20260827_dev_0000273,2,allow,0.122939839343,0.00548001258357,0,0.0179494491338,0,0,3,successful_checkout_risk_reduction|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0001718,cv_20260827_req_0000623,cv_20260827_dev_0000492,1,allow,0.210180314876,0.0259720802764,0,0.0259720802764,0,0,0,
cv_20260827_evt_0001227,cv_20260827_req_0000444,cv_20260827_dev_0000356,1,allow,0.25803987055,0.0930102271251,0,0.0930102271251,0,0,0,
cv_20260827_evt_0003199,cv_20260827_req_0001165,cv_20260827_dev_0000903,1,allow,0.243835119959,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0009723,cv_20260827_req_0004028,cv_20260827_dev_0001831,1,allow,0.158657926325,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0009725,cv_20260827_req_0004029,cv_20260827_dev_0001831,2,allow,0.543787459731,0.474791810673,0,0.499815483343,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0009727,cv_20260827_req_0004030,cv_20260827_dev_0001831,3,allow,0.862096509077,0.855151534315,1,1.35491832975,1,1,1,high_risk_with_card_diversity
cv_20260827_evt_0009729,cv_20260827_req_0004031,cv_20260827_dev_0001831,4,allow,0.935215010601,0.968667664035,3,2.32334687747,2,2,3,high_risk_with_card_diversity|high_risk_with_card_switching|persistent_high_model_risk
cv_20260827_evt_0005878,cv_20260827_req_0002216,cv_20260827_dev_0001519,2,allow,0.0429312138704,0,0,0.00370229376949,0,0,3,successful_checkout_risk_reduction|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation
cv_20260827_evt_0009731,cv_20260827_req_0004032,cv_20260827_dev_0001831,5,review,0.970848058539,1,2,3.32287828361,3,3,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0009733,cv_20260827_req_0004033,cv_20260827_dev_0001831,6,block,0.986518156133,1,2,4.32239847581,4,4,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0009735,cv_20260827_req_0004034,cv_20260827_dev_0001831,7,block,0.9895003289,1,2,5.32224491073,5,5,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0009737,cv_20260827_req_0004035,cv_20260827_dev_0001831,8,block,0.991655288889,1,2,6.32190943776,6,6,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation
cv_20260827_evt_0006713,cv_20260827_req_0002569,cv_20260827_dev_0001669,1,allow,0.134183908225,0.00820512873941,0,0.00820512873941,0,0,0,
cv_20260827_evt_0006715,cv_20260827_req_0002570,cv_20260827_dev_0001669,2,allow,0.325412104794,0.0930102271251,0,0.0995737734408,0,0,0,stable_retry_risk_reduction
cv_20260827_evt_0006717,cv_20260827_req_0002571,cv_20260827_dev_0001669,3,allow,0.402606009152,0.0930102271251,1,0.19257829477,0,0,0,
cv_20260827_evt_0000054,cv_20260827_req_0000020,cv_20260827_dev_0000017,1,allow,0.195844611475,0.0250286633218,0,0.0250286633218,0,0,0,
cv_20260827_evt_0003433,cv_20260827_req_0001250,cv_20260827_dev_0000967,2,allow,0.132619822485,0.00820512873941,0,0.0225440281655,0,0,0,successful_checkout_risk_reduction
cv_20260827_evt_0002200,cv_20260827_req_0000799,cv_20260827_dev_0000625,1,allow,0.238642256928,0.028783095908,0,0.028783095908,0,0,0,
cv_20260827_evt_0005785,cv_20260827_req_0002182,cv_20260827_dev_0001492,2,allow,0.0305271030874,0,0,0.00792630480784,0,0,0,successful_checkout_risk_reduction
cv_20260827_evt_0003227,cv_20260827_req_0001175,cv_20260827_dev_0000911,1,allow,0.131974132431,0.00820512873941,0,0.00820512873941,0,0,0,
cv_20260827_evt_0003474,cv_20260827_req_0001266,cv_20260827_dev_0000978,2,allow,0.0858629718188,0.00548001258357,0,0.0112771405055,0,0,2,successful_checkout_risk_reduction|high_risk_with_card_diversity|cross_session_card_diversity
cv_20260827_evt_0010504,cv_20260827_req_0004407,cv_20260827_dev_0001875,1,allow,0.259151554216,0.0930102271251,0,0.0930102271251,0,0,0,
cv_20260827_evt_0010506,cv_20260827_req_0004408,cv_20260827_dev_0001875,2,allow,0.516304801752,0.304785409055,0,0.397787961523,0,0,1,high_risk_with_card_diversity
cv_20260827_evt_0010508,cv_20260827_req_0004409,cv_20260827_dev_0001875,3,allow,0.857106209838,0.855151534315,0,1.25289664397,1,1,1,high_risk_with_card_diversity
cv_20260827_evt_0010510,cv_20260827_req_0004410,cv_20260827_dev_0001875,4,allow,0.911092215733,0.920638394369,1,2.1733885835,2,2,2,high_risk_with_card_diversity|persistent_high_model_risk
cv_20260827_evt_0010512,cv_20260827_req_0004411,cv_20260827_dev_0001875,5,review,0.920899469189,0.920638394369,2,3.09369322692,3,3,2,persistent_high_model_risk|high_risk_with_card_diversity
cv_20260827_evt_0011371,cv_20260827_req_0004828,cv_20260827_dev_0001925,1,allow,0.234045160412,0.028783095908,0,0.028783095908,0,0,0,
