device_id,label,population,attack_subtype,scenario_tag,request_index,first_request_time,review_or_higher,blocked,first_action,first_review_or_higher_request,first_block_request,requests_scored_through_first_action,authorizations_processed_before_first_action,distinct_cards_requested_through_first_action,distinct_cards_processed_before_first_action,seconds_to_first_review,seconds_to_first_block,potentially_preventable_later_requests_upper_bound
cv_20260827_dev_0001003,0,normal,,normal_standard,3,2026-05-11 04:50:50+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001004,0,normal,,normal_standard,1,2026-05-12 00:57:35+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001005,0,normal,,normal_standard,1,2026-05-18 22:31:03+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001006,0,normal,,normal_standard,1,2026-05-26 00:41:21+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001007,0,normal,,normal_standard,1,2026-05-28 06:50:36+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001008,0,normal,,normal_standard,1,2026-05-07 16:47:28+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001009,0,normal,,normal_standard,1,2026-05-28 02:00:03+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001010,0,normal,,normal_standard,3,2026-05-12 20:01:57+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001011,0,normal,,normal_standard,1,2026-05-10 14:27:41+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001012,0,normal,,normal_standard,1,2026-05-26 00:37:39+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001013,0,normal,,normal_standard,1,2026-05-21 11:57:38+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001014,0,normal,,normal_standard,1,2026-05-24 06:26:46+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001015,0,normal,,normal_standard,1,2026-05-16 10:55:00+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001016,0,normal,,normal_standard,2,2026-05-08 21:16:49+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001017,0,normal,,normal_standard,1,2026-05-27 00:40:36+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001018,0,normal,,normal_standard,1,2026-05-28 18:41:36+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001019,0,normal,,normal_standard,1,2026-05-18 16:32:28+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001020,0,normal,,normal_standard,1,2026-05-13 21:59:16+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001021,0,normal,,normal_standard,1,2026-05-04 21:42:38+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001022,0,normal,,normal_standard,1,2026-05-12 05:24:44+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001023,0,normal,,normal_standard,1,2026-05-06 01:16:57+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001024,0,normal,,normal_standard,3,2026-05-22 05:29:29+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001025,0,normal,,normal_standard,1,2026-05-05 15:31:46+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001026,0,normal,,normal_standard,1,2026-05-27 18:12:11+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001027,0,normal,,normal_standard,1,2026-05-18 10:16:58+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001028,0,normal,,normal_standard,1,2026-05-14 13:01:54+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001029,0,normal,,normal_standard,3,2026-05-28 08:42:31+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001030,0,normal,,normal_standard,1,2026-05-11 10:51:39+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001031,0,normal,,normal_standard,1,2026-05-09 22:50:19+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001032,0,normal,,normal_standard,1,2026-05-04 22:07:42+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001033,0,normal,,normal_standard,1,2026-05-01 18:30:38+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001034,0,normal,,normal_standard,1,2026-05-13 00:22:24+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001035,0,normal,,normal_standard,2,2026-05-22 19:56:37+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001036,0,normal,,normal_standard,1,2026-05-29 03:22:56+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001037,0,normal,,normal_standard,2,2026-05-23 12:51:17+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001038,0,normal,,normal_standard,2,2026-05-16 03:57:43+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001039,0,normal,,normal_standard,1,2026-05-02 01:56:00+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001040,0,normal,,normal_standard,1,2026-05-01 09:17:04+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001041,0,normal,,normal_standard,1,2026-05-29 10:20:38+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001042,0,normal,,normal_standard,1,2026-05-26 06:05:39+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001043,0,normal,,normal_standard,2,2026-05-24 10:43:33+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001044,0,normal,,normal_standard,1,2026-05-25 19:02:24+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001045,0,normal,,normal_standard,1,2026-05-10 02:48:20+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001046,0,normal,,normal_standard,1,2026-05-01 10:14:59+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001047,0,normal,,normal_standard,1,2026-05-27 12:51:20+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001048,0,normal,,normal_standard,1,2026-05-18 17:02:50+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001049,0,normal,,normal_standard,1,2026-05-29 06:19:48+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001050,0,normal,,normal_standard,2,2026-05-09 23:00:10+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001051,0,normal,,normal_standard,1,2026-05-02 16:09:45+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001052,0,normal,,normal_standard,1,2026-05-29 07:53:02+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001053,0,normal,,normal_standard,1,2026-05-22 19:27:41+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001054,0,normal,,normal_standard,1,2026-05-15 05:53:49+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001055,0,normal,,normal_standard,1,2026-05-30 12:11:44+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001056,0,normal,,normal_standard,1,2026-05-18 21:28:42+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001057,0,normal,,normal_standard,1,2026-05-27 20:27:35+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001058,0,normal,,normal_standard,1,2026-05-02 19:25:41+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001059,0,normal,,normal_standard,1,2026-05-23 07:23:33+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001060,0,normal,,normal_standard,1,2026-05-03 02:47:45+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001061,0,normal,,normal_standard,1,2026-05-24 14:51:08+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001062,0,normal,,normal_standard,1,2026-05-21 04:46:14+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001063,0,normal,,normal_standard,1,2026-05-07 22:30:07+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001064,0,normal,,normal_standard,1,2026-05-05 18:59:50+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001065,0,normal,,normal_standard,2,2026-05-14 05:28:05+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001066,0,normal,,normal_standard,1,2026-05-14 06:34:03+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001067,0,normal,,normal_standard,1,2026-05-20 08:20:14+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001068,0,normal,,normal_standard,1,2026-05-19 16:57:32+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001069,0,normal,,normal_standard,3,2026-05-19 01:52:00+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001070,0,normal,,normal_standard,1,2026-05-20 12:20:30+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001071,0,normal,,normal_standard,2,2026-05-08 13:06:58+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001072,0,normal,,normal_standard,1,2026-05-25 11:06:50+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001073,0,normal,,normal_standard,2,2026-05-09 20:58:38+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001074,0,normal,,normal_standard,1,2026-05-15 13:32:53+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001075,0,normal,,normal_standard,3,2026-05-08 05:03:08+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001076,0,normal,,normal_standard,5,2026-05-20 00:08:03+00:00,False,False,never,,,5,5,,,,,0
cv_20260827_dev_0001077,0,normal,,normal_standard,1,2026-05-07 06:48:35+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001078,0,normal,,normal_standard,1,2026-05-14 11:59:37+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001079,0,normal,,normal_standard,1,2026-05-28 16:02:21+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001080,0,normal,,normal_standard,1,2026-05-13 00:20:28+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001081,0,normal,,normal_standard,1,2026-05-08 17:59:04+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001082,0,normal,,normal_standard,1,2026-05-13 06:28:51+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001083,0,normal,,normal_standard,2,2026-05-05 19:23:53+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001084,0,normal,,normal_standard,1,2026-05-07 17:26:11+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001085,0,normal,,normal_standard,2,2026-05-23 21:48:15+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001086,0,normal,,normal_standard,1,2026-05-01 02:31:40+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001087,0,normal,,normal_standard,2,2026-05-28 10:14:13+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001088,0,normal,,normal_standard,1,2026-05-12 11:24:14+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001089,0,normal,,normal_standard,1,2026-05-26 03:39:25+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001090,0,normal,,normal_standard,1,2026-05-23 21:54:16+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001091,0,normal,,normal_standard,1,2026-05-24 13:13:26+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001092,0,normal,,normal_standard,1,2026-05-24 04:59:31+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001093,0,normal,,normal_standard,2,2026-05-10 01:35:47+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001094,0,normal,,normal_standard,1,2026-05-11 22:51:48+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001095,0,normal,,normal_standard,2,2026-05-05 17:54:28+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001096,0,normal,,normal_standard,1,2026-05-12 13:14:26+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001097,0,normal,,normal_standard,1,2026-05-27 13:42:58+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001098,0,normal,,normal_standard,1,2026-05-10 09:08:05+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001099,0,normal,,normal_standard,1,2026-05-11 06:03:43+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001100,0,normal,,normal_standard,1,2026-05-09 20:01:51+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001101,0,normal,,normal_standard,1,2026-05-09 08:21:52+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001102,0,normal,,normal_standard,1,2026-05-24 23:18:25+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001103,0,normal,,normal_standard,1,2026-05-06 00:28:32+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001104,0,normal,,normal_standard,1,2026-05-08 22:50:38+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001105,0,normal,,normal_standard,1,2026-05-07 04:15:14+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001106,0,normal,,normal_standard,2,2026-05-19 18:48:58+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001107,0,normal,,normal_standard,1,2026-05-25 12:30:29+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001108,0,normal,,normal_standard,1,2026-05-28 01:30:51+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001109,0,normal,,normal_standard,1,2026-05-18 10:11:22+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001110,0,normal,,normal_standard,1,2026-05-17 20:40:33+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001111,0,normal,,normal_standard,1,2026-05-30 18:34:27+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001112,0,normal,,normal_standard,1,2026-05-30 22:42:28+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001113,0,normal,,normal_standard,1,2026-05-07 12:14:03+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001114,0,normal,,normal_standard,1,2026-05-01 08:25:36+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001115,0,normal,,normal_standard,3,2026-05-04 05:07:42+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001116,0,normal,,normal_standard,1,2026-05-27 20:14:04+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001117,0,normal,,normal_standard,1,2026-05-14 18:38:22+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001118,0,normal,,normal_standard,1,2026-05-11 09:34:46+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001119,0,normal,,normal_standard,1,2026-05-19 16:48:22+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001120,0,normal,,normal_standard,2,2026-05-17 07:31:49+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001121,0,normal,,normal_standard,1,2026-05-23 13:01:52+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001122,0,normal,,normal_standard,1,2026-05-15 11:19:42+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001123,0,normal,,normal_standard,1,2026-05-15 14:21:10+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001124,0,normal,,normal_standard,1,2026-05-03 06:21:24+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001125,0,normal,,normal_standard,1,2026-05-30 10:57:10+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001126,0,normal,,normal_standard,1,2026-05-30 20:35:14+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001127,0,normal,,normal_standard,1,2026-05-29 00:10:58+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001128,0,normal,,normal_standard,1,2026-05-16 17:25:43+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001129,0,normal,,normal_standard,3,2026-05-05 06:08:50+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001130,0,normal,,normal_standard,1,2026-05-09 03:57:24+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001131,0,normal,,normal_standard,1,2026-05-29 07:48:52+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001132,0,normal,,normal_standard,2,2026-05-29 11:54:14+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001133,0,normal,,normal_standard,1,2026-05-09 18:50:57+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001134,0,normal,,normal_standard,1,2026-05-28 20:05:34+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001135,0,normal,,normal_standard,1,2026-05-11 09:53:15+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001136,0,normal,,normal_standard,1,2026-05-17 03:33:16+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001137,0,normal,,normal_standard,1,2026-05-22 23:43:24+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001138,0,normal,,normal_standard,1,2026-05-25 11:23:13+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001139,0,normal,,normal_standard,3,2026-05-26 11:19:45+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001140,0,normal,,normal_standard,1,2026-05-19 10:54:45+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001141,0,normal,,normal_standard,2,2026-05-03 14:02:38+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001142,0,normal,,normal_standard,1,2026-05-03 05:32:19+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001143,0,normal,,normal_standard,1,2026-05-02 00:25:28+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001144,0,normal,,normal_standard,1,2026-05-28 08:23:47+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001145,0,normal,,normal_standard,1,2026-05-17 13:09:21+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001146,0,normal,,normal_standard,2,2026-05-18 07:37:49+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001147,0,normal,,normal_standard,1,2026-05-06 12:00:34+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001148,0,normal,,normal_standard,1,2026-05-24 17:03:59+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001149,0,normal,,normal_standard,1,2026-05-14 06:05:10+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001150,0,normal,,normal_standard,3,2026-05-25 02:08:16+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001151,0,normal,,normal_standard,1,2026-05-21 11:50:55+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001152,0,normal,,normal_standard,1,2026-05-13 19:25:33+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001153,0,normal,,normal_standard,1,2026-05-20 22:10:23+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001154,0,normal,,normal_standard,1,2026-05-02 04:24:02+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001155,0,normal,,normal_standard,1,2026-05-05 04:10:55+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001156,0,normal,,normal_standard,1,2026-05-07 02:35:47+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001157,0,normal,,normal_standard,1,2026-05-25 10:07:56+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001158,0,normal,,normal_standard,2,2026-05-30 17:02:07+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001159,0,normal,,normal_standard,1,2026-05-02 10:09:30+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001160,0,normal,,normal_standard,1,2026-05-01 01:09:06+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001161,0,normal,,normal_standard,1,2026-05-27 21:43:22+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001162,0,normal,,normal_standard,2,2026-05-08 02:48:44+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001163,0,normal,,normal_standard,1,2026-05-08 06:05:54+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001164,0,normal,,normal_standard,1,2026-05-17 12:53:19+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001165,0,normal,,normal_standard,1,2026-05-24 13:46:49+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001166,0,normal,,normal_standard,1,2026-05-26 19:33:43+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001167,0,normal,,normal_standard,1,2026-05-26 21:51:10+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001168,0,normal,,normal_standard,2,2026-05-15 04:07:32+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001169,0,normal,,normal_standard,2,2026-05-01 13:12:35+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001170,0,normal,,normal_standard,1,2026-05-18 21:58:24+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001171,0,normal,,normal_standard,3,2026-05-19 01:44:56+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001172,0,normal,,normal_standard,1,2026-05-12 15:11:57+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001173,0,normal,,normal_standard,1,2026-05-25 02:38:39+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001174,0,normal,,normal_standard,1,2026-05-05 18:23:45+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001175,0,normal,,normal_standard,1,2026-05-15 02:03:20+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001176,0,normal,,normal_standard,1,2026-05-24 04:37:07+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001177,0,normal,,normal_standard,2,2026-05-10 02:57:22+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001178,0,normal,,normal_standard,1,2026-05-27 21:46:27+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001179,0,normal,,normal_standard,1,2026-05-04 03:49:29+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001180,0,normal,,normal_standard,1,2026-05-17 00:31:28+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001181,0,normal,,normal_standard,1,2026-05-28 02:44:57+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001182,0,normal,,normal_standard,1,2026-05-07 15:47:23+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001183,0,normal,,normal_standard,1,2026-05-04 20:59:31+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001184,0,normal,,normal_standard,1,2026-05-11 08:11:22+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001185,0,normal,,normal_standard,1,2026-05-07 05:54:16+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001186,0,normal,,normal_standard,1,2026-05-20 22:59:41+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001187,0,normal,,normal_standard,1,2026-05-16 10:48:01+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001188,0,normal,,normal_standard,1,2026-05-17 00:58:54+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001189,0,normal,,normal_standard,1,2026-05-08 15:58:20+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001190,0,normal,,normal_standard,1,2026-05-23 15:01:12+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001191,0,normal,,normal_standard,2,2026-05-01 00:41:45+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001192,0,normal,,normal_standard,1,2026-05-08 18:45:42+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001193,0,normal,,normal_standard,1,2026-05-14 14:47:55+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001194,0,normal,,normal_standard,1,2026-05-12 01:45:01+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001195,0,normal,,normal_standard,1,2026-05-13 08:57:37+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001196,0,normal,,normal_standard,1,2026-05-24 08:53:21+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001197,0,normal,,normal_standard,1,2026-05-23 07:57:38+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001198,0,normal,,normal_standard,1,2026-05-19 01:31:28+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001199,0,normal,,normal_standard,4,2026-05-24 03:35:42+00:00,False,False,never,,,4,4,,,,,0
cv_20260827_dev_0001200,0,normal,,normal_standard,1,2026-05-26 14:17:36+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001201,0,normal,,normal_bad_luck,3,2026-05-11 21:41:25+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001202,0,normal,,normal_bad_luck,3,2026-05-04 22:40:49+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001203,0,normal,,normal_bad_luck,3,2026-05-20 08:10:05+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001204,0,normal,,normal_bad_luck,4,2026-05-29 04:33:35+00:00,False,False,never,,,4,4,,,,,0
cv_20260827_dev_0001205,0,normal,,normal_bad_luck,3,2026-05-22 06:27:51+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001206,0,normal,,normal_bad_luck,3,2026-05-15 07:06:42+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001207,0,normal,,normal_bad_luck,9,2026-05-27 05:03:39+00:00,False,False,never,,,9,9,,,,,0
cv_20260827_dev_0001208,0,normal,,normal_bad_luck,3,2026-05-30 18:25:49+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001209,0,normal,,normal_bad_luck,3,2026-05-16 19:02:24+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001210,0,normal,,normal_bad_luck,3,2026-05-08 14:14:02+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001211,0,normal,,normal_bad_luck,10,2026-05-19 01:04:25+00:00,False,False,never,,,10,10,,,,,0
cv_20260827_dev_0001212,0,normal,,normal_bad_luck,3,2026-05-12 06:39:49+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001213,0,normal,,normal_bad_luck,7,2026-05-13 07:31:19+00:00,False,False,never,,,7,7,,,,,0
cv_20260827_dev_0001214,0,normal,,normal_bad_luck,3,2026-05-25 12:00:05+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001215,0,normal,,normal_bad_luck,3,2026-05-27 00:14:30+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001216,0,normal,,normal_bad_luck,6,2026-05-04 23:45:27+00:00,False,False,never,,,6,6,,,,,0
cv_20260827_dev_0001217,0,normal,,normal_bad_luck,6,2026-05-05 14:27:40+00:00,False,False,never,,,6,6,,,,,0
cv_20260827_dev_0001218,0,normal,,normal_bad_luck,3,2026-05-11 00:07:21+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001219,0,normal,,normal_bad_luck,3,2026-05-24 02:21:36+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001220,0,normal,,normal_bad_luck,3,2026-05-14 07:03:10+00:00,False,False,never,,,3,3,,,,,0
